Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Tyler Herro,25.0,77,77,2725,651,1378,0.472,251,670,0.375,400,708,0.565,0.563,287,327,0.878,35,364,399,424,69,17,198,85,1840,0,AS
2.0,Bam Adebayo,27.0,78,78,2674,540,1113,0.485,79,221,0.357,461,892,0.517,0.521,251,328,0.765,185,564,749,337,98,53,161,162,1410,1,DPOY-10
3.0,Haywood Highsmith,28.0,74,42,1818,179,391,0.458,89,233,0.382,90,158,0.57,0.572,31,43,0.721,72,180,252,112,68,37,54,164,478,0,
4.0,Duncan Robinson,30.0,74,37,1785,290,663,0.437,190,483,0.393,100,180,0.556,0.581,47,53,0.887,18,149,167,176,40,6,86,135,817,0,
5.0,Terry Rozier,30.0,64,23,1658,248,635,0.391,91,308,0.295,157,327,0.48,0.462,92,108,0.852,44,194,238,167,37,14,78,73,679,0,
6.0,Kel'el Ware,20.0,64,36,1422,257,464,0.554,35,111,0.315,222,353,0.629,0.592,46,67,0.687,116,357,473,60,39,71,57,111,595,0,ROY-6
7.0,Jaime Jaquez Jr.,23.0,66,17,1368,213,462,0.461,37,119,0.311,176,343,0.513,0.501,107,142,0.754,84,206,290,166,61,14,98,81,570,1,
8.0,Nikola Jović,21.0,46,10,1156,172,377,0.456,78,210,0.371,94,167,0.563,0.56,72,87,0.828,26,154,180,131,38,13,60,82,494,0,
9.0,Davion Mitchell,26.0,30,15,947,117,232,0.504,42,94,0.447,75,138,0.543,0.595,33,47,0.702,19,63,82,160,41,8,50,69,309,0,
10.0,Alec Burks,33.0,49,14,863,115,271,0.424,88,207,0.425,27,64,0.422,0.587,38,49,0.776,15,109,124,55,28,7,29,37,356,0,
11.0,Pelle Larsson,23.0,55,8,782,89,203,0.438,32,95,0.337,57,108,0.528,0.517,41,61,0.672,28,64,92,65,32,7,24,91,251,0,
12.0,Jimmy Butler,35.0,25,25,766,142,263,0.54,13,36,0.361,129,227,0.568,0.565,129,161,0.801,55,76,131,120,27,10,30,23,426,1,
13.0,Andrew Wiggins,29.0,17,17,546,115,251,0.458,36,100,0.36,79,151,0.523,0.53,57,78,0.731,23,49,72,56,20,17,43,31,323,0,
14.0,Kyle Anderson,31.0,25,1,461,66,134,0.493,6,18,0.333,60,116,0.517,0.515,30,38,0.789,26,70,96,64,14,13,17,41,168,0,
15.0,Dru Smith,27.0,14,1,268,31,61,0.508,16,30,0.533,15,31,0.484,0.639,9,12,0.75,12,24,36,23,21,6,17,30,87,0,
16.0,Kevin Love,36.0,23,9,251,41,115,0.357,24,67,0.358,17,48,0.354,0.461,16,23,0.696,22,72,94,22,15,4,14,21,122,0,
17.0,Josh Richardson,31.0,8,0,150,11,38,0.289,6,22,0.273,5,16,0.313,0.368,4,4,1.0,6,6,12,12,8,1,8,17,32,0,
18.0,Thomas Bryant,27.0,10,0,115,12,28,0.429,6,17,0.353,6,11,0.545,0.536,11,11,1.0,6,26,32,4,1,9,2,9,41,0,
19.0,Keshad Johnson,23.0,16,0,98,18,26,0.692,3,7,0.429,15,19,0.789,0.75,4,9,0.444,6,22,28,4,5,4,4,11,43,0,
20.0,Josh Christopher,23.0,14,0,69,11,31,0.355,2,11,0.182,9,20,0.45,0.387,4,6,0.667,0,9,9,8,5,3,6,2,28,0,
21.0,Isaiah Stevens,24.0,3,0,6,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,2,2,0,1,0,0,0,0,0,
,Team Totals,,82,82,19928,3318,7138,0.465,1124,3060,0.367,2194,4078,0.538,0.544,1309,1654,0.791,798,2760,3558,2166,668,314,1036,1275,9069,3,
