Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19930,3318,7138,0.465,1124,3060,0.367,2194,4078,0.538,1309,1654,0.791,798,2760,3558,2166,668,314,1114,1275,9069
Team/G,,243.0,40.5,87.0,0.465,13.7,37.3,0.367,26.8,49.7,0.538,16.0,20.2,0.791,9.7,33.7,43.4,26.4,8.1,3.8,13.6,15.5,110.6
Lg Rank,,1,24,24,18.0,12,16,12.0,23,22,20.0,26,27,8.0,26,9,21,14,15,30,8,1,24
Year/Year,,0.9%,1.6%,1.7%,-0.0,10.0%,10.7%,-0.002,-2.2%,-4.2%,0.011,-11.4%,-8.4%,-0.027,4.2%,2.1%,2.6%,2.4%,8.3%,12.1%,7.3%,-9.9%,0.4%
Opponent,82.0,19930,3383,7262,0.466,1118,3109,0.36,2265,4153,0.545,1139,1468,0.776,880,2783,3663,2176,618,382,1133,1390,9023
Opponent/G,,243.0,41.3,88.6,0.466,13.6,37.9,0.36,27.6,50.6,0.545,13.9,17.9,0.776,10.7,33.9,44.7,26.5,7.5,4.7,13.8,17.0,110.0
Lg Rank,,1,12,14,12.0,16,17,14.0,10,11,17.0,2,2,11.0,10,24,19,15,7,13,19,29,7
Year/Year,,0.9%,2.6%,2.9%,-0.001,5.1%,3.0%,0.007,1.4%,2.8%,-0.008,-7.4%,-6.9%,-0.004,16.2%,1.2%,4.4%,0.1%,13.8%,-1.5%,0.6%,-10.3%,1.5%
