Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Bam Adebayo,27.0,C,4,4,153,0,0,0,27,73,-25.0,36.5,7,3,3,0,5,0,43,1,1,
2.0,Tyler Herro,25.0,SG,4,4,144,25,75,0,0,0,-29.9,10.4,3,4,8,1,5,0,30,0,3,
3.0,Davion Mitchell,26.0,PG,4,3,142,100,0,0,0,0,-30.6,7.2,6,2,2,0,4,1,66,1,1,
4.0,Andrew Wiggins,29.0,SF,4,4,122,0,13,81,6,0,-36.4,-10.6,6,2,5,0,4,0,22,0,2,
5.0,Haywood Highsmith,28.0,SF,4,0,84,0,0,41,59,0,-37.9,-9.4,1,3,5,0,0,0,11,0,0,
6.0,Nikola Jović,21.0,PF,4,0,75,0,0,0,91,9,-29.5,5.0,3,2,2,0,3,0,15,0,2,
7.0,Kel'el Ware,20.0,C,4,4,73,0,0,0,0,100,-28.3,6.8,1,1,2,0,0,0,10,0,1,
8.0,Duncan Robinson,30.0,SF,4,0,59,0,17,62,21,0,-36.0,-5.1,5,1,3,0,1,0,2,0,0,
9.0,Pelle Larsson,23.0,SG,4,0,52,27,49,24,0,0,-45.8,-18.4,1,1,2,0,2,1,9,1,1,
10.0,Jaime Jaquez Jr.,23.0,SF,3,0,19,0,58,42,0,0,-45.2,-14.1,0,1,1,0,1,1,3,0,1,
11.0,Alec Burks,33.0,SG,1,1,15,0,84,16,0,0,-8.5,25.8,0,0,0,0,0,0,5,0,0,
12.0,Kyle Anderson,31.0,SF,2,0,14,0,0,0,100,0,-82.0,-53.9,1,0,1,0,0,0,2,0,0,
13.0,Keshad Johnson,23.0,SF,2,0,8,0,100,0,0,0,-7.1,26.4,1,0,1,0,0,0,0,0,0,
,Team Totals,,,4,4,960,20,20,20,20,20,-32.4,5.4,35,20,35,1,25,3,218,3,12,
