Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Josh Giddey,23.0,PG,24,24,33.7,7.0,14.8,0.476,1.9,4.8,0.404,5.1,10.0,0.51,0.541,4.3,5.6,0.756,1.3,8.1,9.4,8.9,1.0,0.5,3.6,1.9,20.3,
2.0,Nikola Vučević,35.0,C,25,25,30.0,6.4,13.1,0.485,1.8,4.8,0.383,4.5,8.3,0.543,0.555,1.2,1.6,0.769,2.2,6.9,9.1,3.4,0.8,0.4,1.6,2.2,15.8,
3.0,Coby White,25.0,SG,10,8,29.3,6.9,15.5,0.445,2.1,7.2,0.292,4.8,8.3,0.578,0.513,6.1,7.5,0.813,0.2,3.2,3.4,4.8,0.8,0.0,2.8,2.2,22.0,
4.0,Tre Jones,26.0,PG,20,11,28.0,4.2,8.2,0.515,0.4,1.6,0.25,3.8,6.6,0.58,0.54,3.6,4.3,0.847,0.6,2.5,3.0,5.2,1.7,0.3,1.5,1.6,12.4,
5.0,Matas Buzelis,21.0,PF,26,26,27.9,4.9,10.4,0.47,1.4,4.3,0.319,3.5,6.0,0.58,0.537,2.3,2.8,0.819,1.1,4.2,5.3,1.6,0.8,1.3,1.9,2.8,13.4,
6.0,Ayo Dosunmu,26.0,SG,20,7,27.8,5.5,10.5,0.519,1.9,4.0,0.475,3.6,6.5,0.546,0.61,2.4,2.8,0.857,0.4,2.3,2.7,3.2,0.6,0.3,1.4,1.8,15.2,
7.0,Isaac Okoro,25.0,SG,18,18,25.2,3.3,7.0,0.476,1.1,3.2,0.333,2.3,3.8,0.594,0.552,0.9,1.2,0.762,1.2,1.4,2.7,1.5,0.4,0.6,0.8,3.0,8.6,
8.0,Kevin Huerter,27.0,SF,21,8,24.2,4.6,9.7,0.473,1.6,5.0,0.327,3.0,4.7,0.626,0.557,1.3,1.6,0.848,0.5,2.8,3.2,2.2,0.9,0.7,1.4,2.1,12.1,
9.0,Patrick Williams,24.0,PF,25,1,20.8,2.5,6.5,0.387,1.5,3.6,0.411,1.0,2.9,0.356,0.5,0.8,1.3,0.636,0.8,2.4,3.2,1.2,0.9,0.3,1.0,1.6,7.4,
10.0,Zach Collins,28.0,C,5,0,17.4,2.8,5.6,0.5,0.8,2.4,0.333,2.0,3.2,0.625,0.571,1.4,2.0,0.7,1.6,3.2,4.8,1.2,0.4,0.4,0.8,1.6,7.8,
11.0,Jalen Smith,25.0,C,21,0,16.8,3.5,7.3,0.477,1.4,3.9,0.366,2.0,3.4,0.606,0.575,0.9,1.2,0.76,1.9,3.9,5.8,1.2,0.3,0.7,1.0,2.0,9.3,
12.0,Jevon Carter,30.0,PG,14,0,14.3,2.2,5.4,0.408,1.7,4.1,0.421,0.5,1.4,0.368,0.566,0.7,0.7,1.0,0.4,1.1,1.4,1.2,0.8,0.0,0.6,1.1,6.9,
13.0,Dalen Terry,23.0,SG,16,0,10.8,1.4,2.7,0.512,0.3,0.9,0.267,1.1,1.8,0.643,0.558,0.2,0.4,0.429,0.6,1.1,1.8,1.3,0.7,0.3,0.7,1.1,3.2,
14.0,Julian Phillips,22.0,SF,22,2,10.1,1.1,2.5,0.436,0.4,1.4,0.3,0.7,1.1,0.6,0.518,0.2,0.3,0.833,0.7,0.6,1.4,0.3,0.5,0.2,0.1,1.0,2.8,
15.0,Lachlan Olbrich,22.0,C,5,0,7.2,0.2,1.2,0.167,0.0,0.6,0.0,0.2,0.6,0.333,0.167,0.0,0.0,,0.6,1.6,2.2,0.6,0.0,0.0,0.4,1.6,0.4,
16.0,Emanuel Miller,25.0,PF,5,0,6.6,1.2,2.6,0.462,0.4,1.2,0.333,0.8,1.4,0.571,0.538,0.2,0.4,0.5,0.2,0.4,0.6,0.8,0.4,0.0,0.0,0.4,3.0,
17.0,Trentyn Flowers,20.0,SF,2,0,3.0,1.0,1.5,0.667,0.0,0.5,0.0,1.0,1.0,1.0,0.667,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,2.0,
18.0,Noa Essengue,19.0,PF,2,0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,
,Team Totals,,,26,26,241.9,42.7,90.5,0.471,13.8,38.1,0.362,28.9,52.4,0.551,0.547,18.5,23.4,0.791,10.5,34.8,45.2,28.6,8.1,4.7,15.3,20.0,117.6,
