Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Josh Giddey,23.0,PG,24,24,809,20.1,0.586,0.321,0.38,4.2,24.8,14.7,39.1,1.4,1.2,17.4,25.8,1.2,0.8,2.0,0.118,3.0,0.4,3.5,1.1,
2.0,Nikola Vučević,35.0,C,25,25,751,16.8,0.571,0.366,0.119,7.9,23.9,16.1,17.1,1.2,1.0,10.6,21.4,0.8,0.7,1.5,0.095,0.9,-0.6,0.2,0.4,
3.0,Matas Buzelis,21.0,PF,26,26,726,13.1,0.578,0.419,0.267,4.3,15.7,10.1,8.2,1.4,4.1,14.0,20.1,0.0,0.7,0.7,0.048,-2.6,-0.2,-2.8,-0.2,
4.0,Tre Jones,26.0,PG,20,11,559,17.1,0.619,0.196,0.521,2.1,9.1,5.7,25.4,2.8,0.9,13.0,17.2,1.2,0.5,1.6,0.141,-0.6,1.1,0.5,0.4,
5.0,Ayo Dosunmu,26.0,SG,20,7,556,15.3,0.648,0.381,0.267,1.6,8.6,5.1,16.5,0.9,0.8,10.7,19.7,1.0,0.2,1.2,0.103,0.5,-1.4,-0.9,0.1,
6.0,Patrick Williams,24.0,PF,25,1,521,9.0,0.518,0.552,0.202,4.2,12.1,8.2,7.8,2.0,1.2,12.3,16.2,-0.2,0.4,0.2,0.016,-3.1,-0.8,-3.9,-0.3,
7.0,Kevin Huerter,27.0,SF,21,8,508,13.5,0.584,0.512,0.163,2.1,11.8,7.1,13.4,1.8,2.4,11.8,20.2,0.2,0.4,0.6,0.058,-1.1,-0.1,-1.2,0.1,
8.0,Isaac Okoro,25.0,SG,18,18,453,9.0,0.573,0.452,0.167,5.3,5.9,5.6,8.0,0.7,1.9,10.0,13.8,0.3,0.1,0.4,0.047,-3.3,-1.6,-4.9,-0.3,
9.0,Jalen Smith,25.0,C,21,0,352,18.1,0.595,0.536,0.163,12.3,24.1,18.4,10.5,0.9,3.7,11.4,21.9,0.4,0.4,0.8,0.112,0.8,-1.3,-0.5,0.1,
10.0,Coby White,25.0,SG,10,8,293,17.4,0.585,0.465,0.484,0.7,11.3,6.2,25.4,1.3,0.0,13.0,30.7,0.3,0.1,0.4,0.07,0.2,-2.4,-2.2,0.0,
11.0,Julian Phillips,22.0,SF,22,2,222,10.0,0.538,0.545,0.109,7.8,6.5,7.2,4.1,2.1,1.9,3.4,11.2,0.2,0.2,0.4,0.077,-2.5,-0.4,-2.8,-0.1,
12.0,Jevon Carter,30.0,PG,14,0,200,13.3,0.597,0.75,0.132,2.7,7.8,5.3,11.7,2.6,0.0,9.0,18.4,0.2,0.1,0.3,0.083,-0.3,-0.1,-0.4,0.1,
13.0,Dalen Terry,23.0,SG,16,0,173,11.4,0.553,0.349,0.163,6.3,10.8,8.6,15.3,3.0,2.0,19.3,13.7,0.0,0.2,0.2,0.055,-3.3,1.2,-2.1,0.0,
14.0,Zach Collins,28.0,C,5,0,87,15.4,0.602,0.429,0.357,10.0,19.1,14.6,9.6,1.1,2.0,11.0,17.4,0.1,0.1,0.2,0.109,-0.9,-1.6,-2.5,0.0,
15.0,Lachlan Olbrich,22.0,C,5,0,36,-0.8,0.167,0.5,0.0,9.0,23.0,16.2,9.8,0.0,0.0,25.0,9.3,-0.1,0.0,-0.1,-0.083,-10.4,-1.4,-11.8,-0.1,
16.0,Emanuel Miller,25.0,PF,5,0,33,15.2,0.54,0.462,0.154,3.3,6.3,4.8,17.3,2.8,0.0,0.0,17.5,0.1,0.0,0.1,0.112,1.5,0.8,2.3,0.0,
17.0,Trentyn Flowers,20.0,SF,2,0,6,16.8,0.667,0.333,0.0,18.1,0.0,8.8,30.4,0.0,0.0,25.0,27.8,0.0,0.0,0.0,0.023,1.8,-3.0,-1.3,0.0,
18.0,Noa Essengue,19.0,PF,2,0,6,-12.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,20.8,-0.1,0.0,-0.1,-0.414,-21.0,-3.3,-24.2,0.0,
,Team Totals,,,26,26,6291,,0.583,0.421,0.259,,,,,,,,,5.7,4.9,10.6,0.081,-0.6,-0.5,-1.1,1.5,
