Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Josh Giddey,23,24,24,809,9.8,20.5,0.476,2.7,6.6,0.404,7.1,13.9,0.51,0.541,5.9,7.8,0.756,1.8,11.2,13.0,12.3,1.4,0.6,5.0,2.7,28.1,116,116,
2,Nikola Vučević,35,25,25,751,9.9,20.4,0.485,2.9,7.5,0.383,7.0,13.0,0.543,0.555,1.9,2.4,0.769,3.4,10.8,14.2,5.4,1.2,0.6,2.6,3.5,24.6,115,117,
3,Matas Buzelis,21,26,26,726,8.2,17.4,0.47,2.3,7.3,0.319,5.9,10.1,0.58,0.537,3.8,4.6,0.819,1.9,7.1,9.0,2.7,1.4,2.3,3.2,4.6,22.5,107,116,
4,Tre Jones,26,20,11,559,7.0,13.7,0.515,0.7,2.7,0.25,6.4,11.0,0.58,0.54,6.0,7.1,0.847,0.9,4.1,5.0,8.7,2.8,0.5,2.5,2.6,20.8,127,117,
5,Ayo Dosunmu,26,20,7,556,9.2,17.7,0.519,3.2,6.7,0.475,6.0,10.9,0.546,0.61,4.0,4.7,0.857,0.7,3.9,4.5,5.3,0.9,0.4,2.4,3.0,25.6,124,122,
6,Patrick Williams,24,25,1,521,5.7,14.6,0.387,3.3,8.1,0.411,2.3,6.6,0.356,0.5,1.9,3.0,0.636,1.8,5.5,7.3,2.8,2.0,0.6,2.2,3.7,16.5,102,118,
7,Kevin Huerter,27,21,8,508,8.8,18.7,0.473,3.1,9.6,0.327,5.7,9.1,0.626,0.557,2.6,3.0,0.848,0.9,5.3,6.3,4.3,1.8,1.3,2.7,4.1,23.4,110,118,
8,Isaac Okoro,25,18,18,453,6.2,13.0,0.476,2.0,5.9,0.333,4.2,7.1,0.594,0.552,1.7,2.2,0.762,2.3,2.7,5.0,2.8,0.7,1.0,1.6,5.6,16.0,115,122,
9,Jalen Smith,25,21,0,352,9.7,20.3,0.477,4.0,10.9,0.366,5.7,9.4,0.606,0.575,2.5,3.3,0.76,5.3,10.9,16.2,3.3,0.9,2.0,2.8,5.6,25.9,117,115,
10,Coby White,25,10,8,293,11.0,24.8,0.445,3.4,11.5,0.292,7.7,13.3,0.578,0.513,9.7,12.0,0.813,0.3,5.1,5.4,7.7,1.3,0.0,4.5,3.5,35.2,112,121,
11,Julian Phillips,22,22,2,222,5.1,11.6,0.436,1.9,6.3,0.3,3.2,5.3,0.6,0.518,1.1,1.3,0.833,3.4,3.0,6.3,1.5,2.1,1.1,0.4,4.9,13.1,121,119,
12,Jevon Carter,30,14,0,200,7.3,17.8,0.408,5.6,13.3,0.421,1.6,4.4,0.368,0.566,2.3,2.3,1.0,1.2,3.5,4.7,4.0,2.6,0.0,1.9,3.5,22.5,117,119,
13,Dalen Terry,23,16,0,173,6.0,11.6,0.512,1.1,4.1,0.267,4.9,7.6,0.643,0.558,0.8,1.9,0.429,2.7,4.9,7.6,5.4,3.0,1.1,3.0,4.9,13.8,108,116,
14,Zach Collins,28,5,0,87,7.5,15.1,0.5,2.2,6.5,0.333,5.4,8.6,0.625,0.571,3.8,5.4,0.7,4.3,8.6,12.9,3.2,1.1,1.1,2.2,4.3,21.0,121,118,
15,Lachlan Olbrich,22,5,0,36,1.3,7.8,0.167,0.0,3.9,0.0,1.3,3.9,0.333,0.167,0.0,0.0,,3.9,10.4,14.3,3.9,0.0,0.0,2.6,10.4,2.6,69,120,
16,Emanuel Miller,25,5,0,33,8.5,18.4,0.462,2.8,8.5,0.333,5.7,9.9,0.571,0.538,1.4,2.8,0.5,1.4,2.8,4.3,5.7,2.8,0.0,0.0,2.8,21.3,124,119,
17,Trentyn Flowers,20,2,0,6,15.6,23.4,0.667,0.0,7.8,0.0,15.6,15.6,1.0,0.667,0.0,0.0,,7.8,0.0,7.8,7.8,0.0,0.0,7.8,7.8,31.2,111,127,
18,Noa Essengue,19,2,0,6,0.0,23.4,0.0,0.0,15.6,0.0,0.0,7.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.8,0.0,0.0,7.8,0.0,0,109,
