Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Josh Giddey,23.0,24,24,809,169,355,0.476,46,114,0.404,123,241,0.51,0.541,102,135,0.756,31,194,225,213,24,11,87,46,486,6,
2.0,Nikola Vučević,35.0,25,25,751,159,328,0.485,46,120,0.383,113,208,0.543,0.555,30,39,0.769,55,173,228,86,19,9,41,56,394,0,
3.0,Matas Buzelis,21.0,26,26,726,127,270,0.47,36,113,0.319,91,157,0.58,0.537,59,72,0.819,29,110,139,42,22,35,49,72,349,0,
4.0,Tre Jones,26.0,20,11,559,84,163,0.515,8,32,0.25,76,131,0.58,0.54,72,85,0.847,11,49,60,104,34,6,30,31,248,0,
5.0,Ayo Dosunmu,26.0,20,7,556,109,210,0.519,38,80,0.475,71,130,0.546,0.61,48,56,0.857,8,46,54,63,11,5,28,36,304,0,
6.0,Patrick Williams,24.0,25,1,521,63,163,0.387,37,90,0.411,26,73,0.356,0.5,21,33,0.636,20,61,81,31,22,7,25,41,184,0,
7.0,Kevin Huerter,27.0,21,8,508,96,203,0.473,34,104,0.327,62,99,0.626,0.557,28,33,0.848,10,58,68,47,19,14,29,44,254,0,
8.0,Isaac Okoro,25.0,18,18,453,60,126,0.476,19,57,0.333,41,69,0.594,0.552,16,21,0.762,22,26,48,27,7,10,15,54,155,0,
9.0,Jalen Smith,25.0,21,0,352,73,153,0.477,30,82,0.366,43,71,0.606,0.575,19,25,0.76,40,82,122,25,7,15,21,42,195,0,
10.0,Coby White,25.0,10,8,293,69,155,0.445,21,72,0.292,48,83,0.578,0.513,61,75,0.813,2,32,34,48,8,0,28,22,220,0,
11.0,Julian Phillips,22.0,22,2,222,24,55,0.436,9,30,0.3,15,25,0.6,0.518,5,6,0.833,16,14,30,7,10,5,2,23,62,0,
12.0,Jevon Carter,30.0,14,0,200,31,76,0.408,24,57,0.421,7,19,0.368,0.566,10,10,1.0,5,15,20,17,11,0,8,15,96,0,
13.0,Dalen Terry,23.0,16,0,173,22,43,0.512,4,15,0.267,18,28,0.643,0.558,3,7,0.429,10,18,28,20,11,4,11,18,51,0,
14.0,Zach Collins,28.0,5,0,87,14,28,0.5,4,12,0.333,10,16,0.625,0.571,7,10,0.7,8,16,24,6,2,2,4,8,39,0,
15.0,Lachlan Olbrich,22.0,5,0,36,1,6,0.167,0,3,0.0,1,3,0.333,0.167,0,0,,3,8,11,3,0,0,2,8,2,0,
16.0,Emanuel Miller,25.0,5,0,33,6,13,0.462,2,6,0.333,4,7,0.571,0.538,1,2,0.5,1,2,3,4,2,0,0,2,15,0,
17.0,Trentyn Flowers,20.0,2,0,6,2,3,0.667,0,1,0.0,2,2,1.0,0.667,0,0,,1,0,1,1,0,0,1,1,4,0,
18.0,Noa Essengue,19.0,2,0,6,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,,0,0,0,0,1,0,0,1,0,0,
,Team Totals,,26,26,6291,1109,2353,0.471,358,990,0.362,751,1363,0.551,0.547,482,609,0.791,272,904,1176,744,210,123,381,520,3058,6,
