Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jimmy Butler,36.0,SF,23,23,717,0.51,0.523,0.444,0.548,0.849,0.644,0.681,0.171,108,95,123.0,101,108.0,110,245,41,1.5,41.5,
2.0,Seth Curry,35.0,SG,2,0,32,0.667,0.8,0.5,0.778,,0.778,0.0,0.444,142,146,139.0,143,,133,0,107,4.2,3.5,
3.0,Stephen Curry,37.0,PG,18,18,564,0.484,0.601,0.412,0.611,0.907,0.655,0.266,0.621,103,110,114.0,112,115.0,112,96,150,48.4,58.8,
4.0,Draymond Green,35.0,PF,21,21,593,0.394,0.476,0.34,0.497,0.652,0.511,0.144,0.606,84,87,94.0,91,83.0,88,52,146,-15.3,-24.3,
5.0,Buddy Hield,33.0,SG,27,3,507,0.412,0.597,0.315,0.515,0.944,0.537,0.093,0.655,88,109,87.0,95,120.0,92,33,158,-11.4,-18.4,
6.0,Al Horford,39.0,C,13,1,279,0.321,0.381,0.298,0.429,1.0,0.453,0.077,0.731,68,70,83.0,79,127.0,78,28,176,-18.0,-21.0,
7.0,Trayce Jackson-Davis,25.0,C,17,1,221,0.566,0.566,,0.566,0.643,0.597,0.528,0.0,120,103,,104,82.0,102,190,0,2.3,1.8,
8.0,Jonathan Kuminga,23.0,PF,17,13,436,0.438,0.484,0.32,0.483,0.741,0.526,0.307,0.284,93,88,89.0,89,94.0,90,110,69,-21.7,-22.9,
9.0,De'Anthony Melton,27.0,PG,4,0,78,0.355,0.471,0.214,0.403,0.786,0.484,0.452,0.452,75,86,60.0,74,100.0,83,162,109,-8.8,-7.3,
10.0,Moses Moody,23.0,SG,25,14,618,0.416,0.479,0.386,0.546,0.83,0.584,0.235,0.677,88,87,107.0,100,105.0,100,84,163,0.8,0.3,
11.0,Gary Payton II,33.0,SG,25,1,299,0.478,0.574,0.276,0.522,1.0,0.531,0.033,0.322,102,105,77.0,96,127.0,91,12,78,-4.1,-9.5,
12.0,Brandin Podziemski,22.0,SG,27,11,748,0.442,0.477,0.406,0.543,0.758,0.573,0.24,0.496,94,87,113.0,100,96.0,98,86,120,-1.1,-5.6,
13.0,Quinten Post,25.0,PF,27,13,490,0.441,0.6,0.359,0.559,0.813,0.573,0.09,0.661,94,109,100.0,103,103.0,98,32,160,5.2,-3.6,
14.0,Will Richard,23.0,SG,23,12,440,0.533,0.735,0.397,0.652,0.774,0.675,0.254,0.598,113,134,110.0,120,98.0,116,91,144,26.1,24.9,
15.0,Gui Santos,23.0,PF,20,1,181,0.4,0.591,0.273,0.482,0.688,0.516,0.291,0.6,85,108,76.0,88,87.0,88,105,145,-6.9,-8.3,
16.0,Pat Spencer,29.0,PG,19,3,303,0.454,0.471,0.412,0.513,0.9,0.548,0.168,0.286,97,86,114.0,94,114.0,94,60,69,-7.6,-9.0,
,Team Totals,,,27,27,6506,0.451,0.535,0.368,0.543,0.818,0.583,0.261,0.5,96,98,102.0,100,104.0,100,94,121,-6.4,0.9,
