Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Brandin Podziemski,22,27,11,748,7.3,16.6,0.442,3.3,8.2,0.406,4.0,8.4,0.477,0.543,3.0,4.0,0.758,1.2,6.9,8.1,5.5,2.1,0.3,2.6,3.7,21.0,114,113,
2,Jimmy Butler,36,23,23,717,9.0,17.7,0.51,1.3,3.0,0.444,7.7,14.6,0.523,0.548,10.2,12.0,0.849,3.5,5.6,9.1,7.7,2.5,0.3,2.2,2.1,29.5,137,113,
3,Moses Moody,23,25,14,618,7.3,17.6,0.416,4.6,11.9,0.386,2.7,5.7,0.479,0.546,3.4,4.1,0.83,1.7,4.5,6.2,2.9,1.9,1.3,2.2,4.1,22.7,114,114,
4,Draymond Green,35,21,21,593,5.1,13.0,0.394,2.7,7.9,0.34,2.4,5.1,0.476,0.497,1.2,1.9,0.652,1.4,9.2,10.6,9.4,1.5,1.5,5.5,6.3,14.1,96,112,
5,Stephen Curry,37,18,18,564,15.0,31.1,0.484,7.9,19.3,0.412,7.1,11.8,0.601,0.611,7.5,8.3,0.907,0.6,5.1,5.7,6.1,2.0,0.9,4.7,3.2,45.5,119,114,
6,Buddy Hield,33,27,3,507,7.6,18.4,0.412,3.8,12.1,0.315,3.8,6.4,0.597,0.515,1.6,1.7,0.944,1.8,4.7,6.6,4.2,2.2,0.2,2.8,3.5,20.6,105,115,
7,Quinten Post,25,27,13,490,7.7,17.4,0.441,4.1,11.5,0.359,3.5,5.9,0.6,0.559,1.3,1.6,0.813,2.5,8.2,10.6,3.9,1.6,1.6,2.1,5.0,20.7,115,112,
8,Will Richard,23,23,12,440,7.1,13.3,0.533,3.2,8.0,0.397,3.9,5.4,0.735,0.652,2.6,3.4,0.774,2.6,4.2,6.8,2.7,2.5,0.1,1.6,5.1,20.0,130,114,
9,Jonathan Kuminga,23,17,13,436,8.5,19.4,0.438,1.8,5.5,0.32,6.7,13.9,0.484,0.483,4.4,6.0,0.741,3.0,8.8,11.8,5.0,0.6,0.7,4.7,3.3,23.2,100,115,
10,Pat Spencer,29,19,3,303,8.6,18.9,0.454,2.2,5.4,0.412,6.4,13.5,0.471,0.513,2.9,3.2,0.9,2.2,5.1,7.3,9.7,2.2,0.2,2.7,4.3,22.2,119,114,
11,Gary Payton II,33,25,1,299,6.9,14.5,0.478,1.3,4.7,0.276,5.6,9.8,0.574,0.522,0.5,0.5,1.0,3.4,8.4,11.8,6.3,2.4,1.0,2.9,6.0,15.6,111,111,
12,Al Horford,39,13,1,279,4.3,13.5,0.321,2.9,9.8,0.298,1.4,3.6,0.381,0.429,1.0,1.0,1.0,1.9,7.9,9.8,4.5,2.2,2.2,2.8,3.3,12.6,95,110,
13,Trayce Jackson-Davis,25,17,1,221,6.5,11.5,0.566,0.0,0.0,,6.5,11.5,0.566,0.566,3.9,6.1,0.643,5.7,7.2,12.9,4.4,1.1,2.6,2.0,5.2,17.0,129,113,
14,Gui Santos,23,20,1,181,5.9,14.6,0.4,2.4,8.8,0.273,3.5,5.9,0.591,0.482,2.9,4.3,0.688,4.3,5.6,9.8,3.5,1.3,0.5,4.3,6.6,17.0,99,116,
15,De'Anthony Melton,27,4,0,78,6.8,19.1,0.355,1.9,8.6,0.214,4.9,10.5,0.471,0.403,6.8,8.6,0.786,0.6,2.5,3.1,3.7,4.3,1.2,3.7,6.2,22.2,95,110,
16,Seth Curry,35,2,0,32,9.0,13.5,0.667,3.0,6.0,0.5,6.0,7.5,0.8,0.778,0.0,0.0,,1.5,4.5,6.0,4.5,3.0,0.0,0.0,4.5,21.1,163,113,
