Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Stephen Curry,37.0,PG,18,18,31.3,9.8,20.2,0.484,5.2,12.6,0.412,4.6,7.7,0.601,0.611,4.9,5.4,0.907,0.4,3.3,3.7,3.9,1.3,0.6,3.1,2.1,29.6,
2.0,Jimmy Butler,36.0,SF,23,23,31.2,5.8,11.4,0.51,0.9,2.0,0.444,5.0,9.5,0.523,0.548,6.6,7.8,0.849,2.3,3.6,5.9,5.0,1.6,0.2,1.4,1.3,19.1,
3.0,Draymond Green,35.0,PF,21,21,28.2,3.0,7.6,0.394,1.6,4.6,0.34,1.4,3.0,0.476,0.497,0.7,1.1,0.652,0.8,5.4,6.2,5.5,0.9,0.9,3.2,3.7,8.3,
4.0,Brandin Podziemski,22.0,SG,27,11,27.7,4.2,9.6,0.442,1.9,4.7,0.406,2.3,4.8,0.477,0.543,1.7,2.3,0.758,0.7,4.0,4.7,3.2,1.2,0.2,1.5,2.1,12.1,
5.0,Jonathan Kuminga,23.0,PF,17,13,25.6,4.5,10.4,0.438,0.9,2.9,0.32,3.6,7.4,0.484,0.483,2.4,3.2,0.741,1.6,4.7,6.3,2.6,0.3,0.4,2.5,1.8,12.4,
6.0,Moses Moody,23.0,SG,25,14,24.7,3.8,9.0,0.416,2.4,6.1,0.386,1.4,2.9,0.479,0.546,1.8,2.1,0.83,0.9,2.3,3.2,1.5,1.0,0.7,1.1,2.1,11.6,
7.0,Al Horford,39.0,C,13,1,21.5,1.9,6.0,0.321,1.3,4.4,0.298,0.6,1.6,0.381,0.429,0.5,0.5,1.0,0.8,3.5,4.4,2.0,1.0,1.0,1.2,1.5,5.6,
8.0,De'Anthony Melton,27.0,PG,4,0,19.5,2.8,7.8,0.355,0.8,3.5,0.214,2.0,4.3,0.471,0.403,2.8,3.5,0.786,0.3,1.0,1.3,1.5,1.8,0.5,1.5,2.5,9.0,
9.0,Will Richard,23.0,SG,23,12,19.1,2.8,5.3,0.533,1.3,3.2,0.397,1.6,2.1,0.735,0.652,1.0,1.3,0.774,1.0,1.7,2.7,1.1,1.0,0.0,0.7,2.0,8.0,
10.0,Buddy Hield,33.0,SG,27,3,18.8,3.0,7.2,0.412,1.5,4.7,0.315,1.5,2.5,0.597,0.515,0.6,0.7,0.944,0.7,1.9,2.6,1.6,0.9,0.1,1.1,1.4,8.0,
11.0,Quinten Post,25.0,PF,27,13,18.1,2.9,6.6,0.441,1.6,4.3,0.359,1.3,2.2,0.6,0.559,0.5,0.6,0.813,0.9,3.1,4.0,1.5,0.6,0.6,0.8,1.9,7.8,
12.0,Seth Curry,35.0,SG,2,0,16.0,3.0,4.5,0.667,1.0,2.0,0.5,2.0,2.5,0.8,0.778,0.0,0.0,,0.5,1.5,2.0,1.5,1.0,0.0,0.0,1.5,7.0,
13.0,Pat Spencer,29.0,PG,19,3,15.9,2.8,6.3,0.454,0.7,1.8,0.412,2.1,4.5,0.471,0.513,0.9,1.1,0.9,0.7,1.7,2.4,3.2,0.7,0.1,0.9,1.4,7.4,
14.0,Trayce Jackson-Davis,25.0,C,17,1,13.0,1.8,3.1,0.566,0.0,0.0,,1.8,3.1,0.566,0.566,1.1,1.6,0.643,1.5,1.9,3.5,1.2,0.3,0.7,0.5,1.4,4.6,
15.0,Gary Payton II,33.0,SG,25,1,12.0,1.7,3.6,0.478,0.3,1.2,0.276,1.4,2.4,0.574,0.522,0.1,0.1,1.0,0.8,2.1,2.9,1.6,0.6,0.2,0.7,1.5,3.9,
16.0,Gui Santos,23.0,PF,20,1,9.1,1.1,2.8,0.4,0.5,1.7,0.273,0.7,1.1,0.591,0.482,0.6,0.8,0.688,0.8,1.1,1.9,0.7,0.3,0.1,0.8,1.3,3.2,
,Team Totals,,,27,27,240.9,39.7,88.0,0.451,16.2,44.0,0.368,23.5,44.0,0.535,0.543,18.8,23.0,0.818,11.2,32.0,43.1,27.6,9.8,4.3,16.0,20.9,114.4,
