Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Brandin Podziemski,22.0,27,11,748,114,258,0.442,52,128,0.406,62,130,0.477,0.543,47,62,0.758,19,107,126,86,32,5,40,57,327,0,
2.0,Jimmy Butler,36.0,23,23,717,134,263,0.51,20,45,0.444,114,218,0.523,0.548,152,179,0.849,52,83,135,114,37,5,33,31,440,0,
3.0,Moses Moody,23.0,25,14,618,94,226,0.416,59,153,0.386,35,73,0.479,0.546,44,53,0.83,22,58,80,37,25,17,28,52,291,0,
4.0,Draymond Green,35.0,21,21,593,63,160,0.394,33,97,0.34,30,63,0.476,0.497,15,23,0.652,17,113,130,116,18,18,68,77,174,0,
5.0,Stephen Curry,37.0,18,18,564,176,364,0.484,93,226,0.412,83,138,0.601,0.611,88,97,0.907,7,60,67,71,24,10,55,38,533,0,
6.0,Buddy Hield,33.0,27,3,507,80,194,0.412,40,127,0.315,40,67,0.597,0.515,17,18,0.944,19,50,69,44,23,2,29,37,217,0,
7.0,Quinten Post,25.0,27,13,490,78,177,0.441,42,117,0.359,36,60,0.6,0.559,13,16,0.813,25,83,108,40,16,16,21,51,211,0,
8.0,Will Richard,23.0,23,12,440,65,122,0.533,29,73,0.397,36,49,0.735,0.652,24,31,0.774,24,38,62,25,23,1,15,47,183,0,
9.0,Jonathan Kuminga,23.0,17,13,436,77,176,0.438,16,50,0.32,61,126,0.484,0.483,40,54,0.741,27,80,107,45,5,6,43,30,210,0,
10.0,Pat Spencer,29.0,19,3,303,54,119,0.454,14,34,0.412,40,85,0.471,0.513,18,20,0.9,14,32,46,61,14,1,17,27,140,0,
11.0,Gary Payton II,33.0,25,1,299,43,90,0.478,8,29,0.276,35,61,0.574,0.522,3,3,1.0,21,52,73,39,15,6,18,37,97,0,
12.0,Al Horford,39.0,13,1,279,25,78,0.321,17,57,0.298,8,21,0.381,0.429,6,6,1.0,11,46,57,26,13,13,16,19,73,0,
13.0,Trayce Jackson-Davis,25.0,17,1,221,30,53,0.566,0,0,,30,53,0.566,0.566,18,28,0.643,26,33,59,20,5,12,9,24,78,0,
14.0,Gui Santos,23.0,20,1,181,22,55,0.4,9,33,0.273,13,22,0.591,0.482,11,16,0.688,16,21,37,13,5,2,16,25,64,0,
15.0,De'Anthony Melton,27.0,4,0,78,11,31,0.355,3,14,0.214,8,17,0.471,0.403,11,14,0.786,1,4,5,6,7,2,6,10,36,0,
16.0,Seth Curry,35.0,2,0,32,6,9,0.667,2,4,0.5,4,5,0.8,0.778,0,0,,1,3,4,3,2,0,0,3,14,0,
,Team Totals,,27,27,6506,1072,2375,0.451,437,1187,0.368,635,1188,0.535,0.543,507,620,0.818,302,863,1165,746,264,116,414,565,3088,0,
