Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Brandin Podziemski,22,SG,27,11,748,5.5,12.4,0.442,2.5,6.2,0.406,3.0,6.3,0.477,0.543,2.3,3.0,0.758,0.9,5.1,6.1,4.1,1.5,0.2,1.9,2.7,15.7,
2,Jimmy Butler,36,SF,23,23,717,6.7,13.2,0.51,1.0,2.3,0.444,5.7,10.9,0.523,0.548,7.6,9.0,0.849,2.6,4.2,6.8,5.7,1.9,0.3,1.7,1.6,22.1,
3,Moses Moody,23,SG,25,14,618,5.5,13.2,0.416,3.4,8.9,0.386,2.0,4.3,0.479,0.546,2.6,3.1,0.83,1.3,3.4,4.7,2.2,1.5,1.0,1.6,3.0,17.0,
4,Draymond Green,35,PF,21,21,593,3.8,9.7,0.394,2.0,5.9,0.34,1.8,3.8,0.476,0.497,0.9,1.4,0.652,1.0,6.9,7.9,7.0,1.1,1.1,4.1,4.7,10.6,
5,Stephen Curry,37,PG,18,18,564,11.2,23.2,0.484,5.9,14.4,0.412,5.3,8.8,0.601,0.611,5.6,6.2,0.907,0.4,3.8,4.3,4.5,1.5,0.6,3.5,2.4,34.0,
6,Buddy Hield,33,SG,27,3,507,5.7,13.8,0.412,2.8,9.0,0.315,2.8,4.8,0.597,0.515,1.2,1.3,0.944,1.3,3.6,4.9,3.1,1.6,0.1,2.1,2.6,15.4,
7,Quinten Post,25,PF,27,13,490,5.7,13.0,0.441,3.1,8.6,0.359,2.6,4.4,0.6,0.559,1.0,1.2,0.813,1.8,6.1,7.9,2.9,1.2,1.2,1.5,3.7,15.5,
8,Will Richard,23,SG,23,12,440,5.3,10.0,0.533,2.4,6.0,0.397,2.9,4.0,0.735,0.652,2.0,2.5,0.774,2.0,3.1,5.1,2.0,1.9,0.1,1.2,3.8,15.0,
9,Jonathan Kuminga,23,PF,17,13,436,6.4,14.5,0.438,1.3,4.1,0.32,5.0,10.4,0.484,0.483,3.3,4.5,0.741,2.2,6.6,8.8,3.7,0.4,0.5,3.6,2.5,17.3,
10,Pat Spencer,29,PG,19,3,303,6.4,14.1,0.454,1.7,4.0,0.412,4.8,10.1,0.471,0.513,2.1,2.4,0.9,1.7,3.8,5.5,7.2,1.7,0.1,2.0,3.2,16.6,
11,Gary Payton II,33,SG,25,1,299,5.2,10.8,0.478,1.0,3.5,0.276,4.2,7.3,0.574,0.522,0.4,0.4,1.0,2.5,6.3,8.8,4.7,1.8,0.7,2.2,4.5,11.7,
12,Al Horford,39,C,13,1,279,3.2,10.1,0.321,2.2,7.4,0.298,1.0,2.7,0.381,0.429,0.8,0.8,1.0,1.4,5.9,7.4,3.4,1.7,1.7,2.1,2.5,9.4,
13,Trayce Jackson-Davis,25,C,17,1,221,4.9,8.6,0.566,0.0,0.0,,4.9,8.6,0.566,0.566,2.9,4.6,0.643,4.2,5.4,9.6,3.3,0.8,2.0,1.5,3.9,12.7,
14,Gui Santos,23,PF,20,1,181,4.4,10.9,0.4,1.8,6.6,0.273,2.6,4.4,0.591,0.482,2.2,3.2,0.688,3.2,4.2,7.4,2.6,1.0,0.4,3.2,5.0,12.7,
15,De'Anthony Melton,27,PG,4,0,78,5.1,14.3,0.355,1.4,6.5,0.214,3.7,7.8,0.471,0.403,5.1,6.5,0.786,0.5,1.8,2.3,2.8,3.2,0.9,2.8,4.6,16.6,
16,Seth Curry,35,SG,2,0,32,6.8,10.1,0.667,2.3,4.5,0.5,4.5,5.6,0.8,0.778,0.0,0.0,,1.1,3.4,4.5,3.4,2.3,0.0,0.0,3.4,15.8,
