unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jordan Poole,38:33,7,18,.389,6,13,.462,1,1,1.000,1,0,1,3,3,0,4,3,21,11.8,-7,True,,NOP,ATL,ATL,NOP,False,True,f3e48663884f41a9c04d92b0c3ed0b5530711adc,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Zion Williamson,31:26,10,15,.667,0,0,,2,7,.286,2,6,8,6,1,0,3,1,22,18.5,-5,True,,NOP,ATL,ATL,NOP,False,True,eacf8d90c68e99c7e4f5f82e614837c7af913b51,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Jeremiah Fears,26:36,3,11,.273,0,4,.000,5,6,.833,0,4,4,3,1,1,4,4,11,3.5,-15,True,,NOP,ATL,ATL,NOP,False,True,1d0d39ff1200ba3f5d7dae937d879c68c501d68f,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Derik Queen,18:38,3,9,.333,0,1,.000,0,0,,1,9,10,2,2,2,1,1,6,7.7,-13,True,,NOP,ATL,ATL,NOP,False,True,70f9cc3778d91d0539942cb6cd073e2fe263a828,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Karlo Matković,13:28,1,3,.333,0,1,.000,0,0,,0,4,4,1,1,1,1,1,2,2.5,-18,True,,NOP,ATL,ATL,NOP,False,True,8b451124eb3bb3b90692ba92e1aa8aa8e12668d5,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,NOP,ATL,ATL,NOP,False,True,5e25add7eb6485b5bd72c1f2ea5cb3e5f155988d,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Bryce McGowens,36:50,8,15,.533,1,3,.333,3,5,.600,0,2,2,3,1,0,2,2,20,12.8,-7,True,,NOP,ATL,ATL,NOP,False,True,c40df50bbade4711f73571e8fe2c84c0fd59bab7,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Micah Peavy,29:29,5,12,.417,1,5,.200,0,0,,2,3,5,6,2,2,0,1,11,14.1,-9,True,,NOP,ATL,ATL,NOP,False,True,62321977f64c40a83fd21c126091fb0175aa33c8,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Yves Missi,24:25,1,1,1.000,0,0,,3,4,.750,0,4,4,2,1,0,1,0,5,6.9,0,True,,NOP,ATL,ATL,NOP,False,True,d61a35f230d9ced9842e13004ca4c866b7b9ba91,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
Jordan Hawkins,15:38,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,3,2,1,0,-1.7,-7,True,,NOP,ATL,ATL,NOP,False,True,564358dca9e1fec6a8e96dbaf476813d3fda3dd4,202601070ATL,"New Orleans Pelicans at Atlanta Hawks Box Score, January 7, 2026",2026-01-20T14:45:52.556472,box-NOP-game-basic
