Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Advanced,Advanced,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 21_level_0,Unnamed: 22_level_0
Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
Team,46,36,47,35,2.61,0.16,2.77,117.8,115.2,99.2,0.219,0.425,0.557,12.5,27.5,0.171,0.539,11.5,76.1,0.195,Chase Center,740624
Lg Rank,16,13,11,11,12.0,7.0,9.0,8.0,15.0,12.0,29.0,6.0,12.0,21.0,4.0,27.0,10.0,23.0,13.0,20.0,,17
