Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3582,7515,0.477,1211,3191,0.38,2371,4324,0.548,1282,1644,0.78,996,2834,3830,2402,572,377,1174,1598,9657
Team/G,,241.8,43.7,91.6,0.477,14.8,38.9,0.38,28.9,52.7,0.548,15.6,20.0,0.78,12.1,34.6,46.7,29.3,7.0,4.6,14.3,19.5,117.8
Lg Rank,,7,5,3,13.0,2,4,7.0,20,21,13.0,24,27,17.0,5,4,1,4,23,23,23,22,8
Year/Year,,0.0%,1.2%,1.7%,-0.002,-11.2%,-9.9%,-0.006,9.0%,12.2%,-0.016,-2.4%,-0.7%,-0.014,15.3%,1.5%,4.7%,-1.8%,-2.7%,16.7%,-12.1%,-9.0%,-1.0%
Opponent,82.0,19830,3453,7415,0.466,1088,3030,0.359,2365,4385,0.539,1449,1840,0.788,892,2627,3519,2187,633,407,1067,1471,9443
Opponent/G,,241.8,42.1,90.4,0.466,13.3,37.0,0.359,28.8,53.5,0.539,17.7,22.4,0.788,10.9,32.0,42.9,26.7,7.7,5.0,13.0,17.9,115.2
Lg Rank,,7,18,22,9.0,21,25,11.0,16,13,10.0,22,22,18.0,18,8,12,16,20,15,23,24,18
Year/Year,,0.0%,-0.7%,-0.1%,-0.003,2.6%,3.9%,-0.005,-2.2%,-2.7%,0.003,-8.8%,-11.0%,0.019,1.4%,-1.7%,-1.0%,3.6%,-2.0%,24.8%,-9.0%,-2.6%,-1.7%
