Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Stephen Curry,35,PG,74,74,2421,9.7,21.5,0.45,5.3,13.0,0.408,4.4,8.5,0.515,0.573,4.4,4.8,0.923,0.6,4.4,4.9,5.6,0.8,0.4,3.1,1.7,29.1,"CPOY-1,AS,NBA3"
2,Klay Thompson,33,SF,77,63,2284,7.7,17.9,0.432,4.2,10.9,0.387,3.5,7.0,0.503,0.551,2.0,2.2,0.927,0.6,3.5,4.0,2.8,0.8,0.6,1.8,2.0,21.7,
3,Brandin Podziemski,20,SG,74,28,1968,5.0,10.9,0.454,1.6,4.3,0.385,3.3,6.6,0.499,0.529,0.9,1.4,0.633,2.2,5.7,7.8,5.0,1.1,0.3,1.6,2.2,12.5,ROY-5
4,Jonathan Kuminga,21,PF,74,46,1949,8.4,15.9,0.529,1.0,3.0,0.321,7.4,12.9,0.578,0.56,4.1,5.5,0.746,1.7,4.9,6.6,3.0,1.0,0.7,2.3,3.1,21.9,
5,Andrew Wiggins,28,SF,71,59,1920,6.6,14.6,0.453,1.7,4.8,0.358,4.9,9.9,0.498,0.511,2.7,3.5,0.751,2.0,4.0,6.0,2.2,0.8,0.8,1.6,2.8,17.6,
6,Chris Paul,38,PG,58,18,1531,4.8,11.0,0.441,1.8,4.9,0.371,3.0,6.0,0.498,0.525,1.0,1.2,0.827,0.4,4.9,5.3,9.2,1.6,0.1,1.8,2.5,12.5,
7,Draymond Green,33,PF,55,52,1490,4.5,9.0,0.497,1.2,3.1,0.395,3.2,5.9,0.551,0.566,1.3,1.8,0.73,1.8,7.8,9.6,8.0,1.3,1.1,3.3,4.0,11.5,
8,Kevon Looney,27,C,74,36,1195,4.2,7.0,0.597,0.0,0.0,0.0,4.2,7.0,0.599,0.597,1.7,2.5,0.675,4.3,8.3,12.6,4.0,0.8,0.9,1.5,4.7,10.1,
9,Moses Moody,21,SG,66,9,1156,6.0,13.1,0.462,2.2,6.2,0.36,3.8,6.9,0.555,0.548,2.3,2.9,0.785,2.0,4.1,6.1,1.8,1.3,0.7,1.4,2.8,16.6,
10,Trayce Jackson-Davis,23,PF,68,16,1130,7.4,10.6,0.702,0.0,0.0,0.0,7.4,10.5,0.704,0.702,2.4,4.2,0.561,4.3,6.6,10.9,2.6,0.9,2.4,1.6,3.4,17.2,
11,Dario Šarić,29,C,64,9,1098,5.9,12.7,0.466,2.4,6.5,0.376,3.5,6.3,0.56,0.562,2.6,3.0,0.849,2.4,6.9,9.3,4.7,1.0,0.3,2.6,3.7,16.9,
12,Gary Payton II,31,SG,44,0,680,5.5,9.7,0.563,1.1,2.9,0.364,4.4,6.8,0.648,0.617,0.7,1.2,0.609,2.4,3.5,6.0,2.5,2.1,1.0,1.4,4.1,12.7,
13,Lester Quiñones,23,SG,37,0,394,5.1,12.9,0.397,2.9,8.0,0.364,2.2,4.8,0.453,0.511,1.8,2.6,0.69,1.9,4.7,6.6,3.3,0.5,0.2,1.6,4.0,15.0,
14,Cory Joseph,32,PG,26,0,296,2.8,7.8,0.359,1.6,5.1,0.31,1.2,2.7,0.455,0.461,0.5,0.9,0.571,0.7,2.9,3.6,5.1,0.5,0.4,1.5,3.0,7.7,
15,Gui Santos,21,PF,23,0,192,5.2,10.3,0.509,1.9,5.1,0.37,3.4,5.2,0.643,0.6,3.0,3.2,0.941,3.2,6.0,9.2,2.6,0.7,0.4,1.3,4.3,15.4,
16,Jerome Robinson,26,SG,22,0,81,4.9,14.7,0.333,0.9,7.6,0.118,4.0,7.1,0.563,0.364,3.1,4.9,0.636,0.4,2.2,2.7,2.2,0.4,1.3,0.9,2.2,13.8,
17,Pat Spencer,27,PG,6,0,26,2.8,5.5,0.5,0.0,2.8,0.0,2.8,2.8,1.0,0.5,0.0,0.0,,2.8,2.8,5.5,6.9,0.0,0.0,1.4,1.4,5.5,
18,Usman Garuba,21,PF,6,0,18,2.0,12.0,0.167,0.0,2.0,0.0,2.0,10.0,0.2,0.167,2.0,4.0,0.5,6.0,8.0,14.0,2.0,2.0,6.0,4.0,4.0,6.0,
