Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Stephen Curry,35,74,74,2421,13.0,28.9,0.45,7.1,17.5,0.408,5.9,11.4,0.515,0.573,6.0,6.5,0.923,0.7,5.9,6.6,7.6,1.1,0.6,4.2,2.3,39.1,119,117,"CPOY-1,AS,NBA3"
2,Klay Thompson,33,77,63,2284,10.4,24.0,0.432,5.7,14.7,0.387,4.7,9.3,0.503,0.551,2.7,2.9,0.927,0.7,4.6,5.4,3.7,1.1,0.7,2.5,2.7,29.1,113,118,
3,Brandin Podziemski,20,74,28,1968,6.7,14.7,0.454,2.2,5.8,0.385,4.5,8.9,0.499,0.529,1.2,1.9,0.633,2.9,7.6,10.5,6.7,1.5,0.3,2.2,3.0,16.8,118,115,ROY-5
4,Jonathan Kuminga,21,74,46,1949,11.3,21.4,0.529,1.3,4.1,0.321,10.0,17.3,0.578,0.56,5.5,7.4,0.746,2.3,6.5,8.8,4.0,1.4,0.9,3.0,4.2,29.5,117,116,
5,Andrew Wiggins,28,71,59,1920,8.9,19.7,0.453,2.3,6.4,0.358,6.6,13.3,0.498,0.511,3.6,4.8,0.751,2.7,5.4,8.1,3.0,1.1,1.0,2.2,3.7,23.7,112,117,
6,Chris Paul,38,58,18,1531,6.5,14.8,0.441,2.5,6.6,0.371,4.0,8.1,0.498,0.525,1.4,1.6,0.827,0.6,6.5,7.1,12.4,2.2,0.2,2.4,3.4,16.8,124,115,
7,Draymond Green,33,55,52,1490,6.0,12.1,0.497,1.7,4.2,0.395,4.4,7.9,0.551,0.566,1.8,2.4,0.73,2.5,10.5,12.9,10.8,1.8,1.5,4.4,5.4,15.4,116,112,
8,Kevon Looney,27,74,36,1195,5.6,9.4,0.597,0.0,0.0,0.0,5.6,9.4,0.599,0.597,2.3,3.4,0.675,5.8,11.2,17.0,5.4,1.1,1.2,2.0,6.3,13.5,134,113,
9,Moses Moody,21,66,9,1156,8.1,17.6,0.462,3.0,8.4,0.36,5.1,9.2,0.555,0.548,3.1,3.9,0.785,2.7,5.5,8.2,2.4,1.8,1.0,1.8,3.8,22.3,117,115,
10,Trayce Jackson-Davis,23,68,16,1130,10.0,14.2,0.702,0.0,0.0,0.0,10.0,14.2,0.704,0.702,3.2,5.7,0.561,5.8,8.8,14.6,3.5,1.2,3.3,2.1,4.6,23.1,136,112,
11,Dario Šarić,29,64,9,1098,8.0,17.1,0.466,3.3,8.7,0.376,4.7,8.4,0.56,0.562,3.5,4.1,0.849,3.2,9.3,12.5,6.3,1.4,0.4,3.4,4.9,22.7,119,115,
12,Gary Payton II,31,44,0,680,7.3,13.0,0.563,1.4,3.9,0.364,5.9,9.1,0.648,0.617,1.0,1.6,0.609,3.3,4.8,8.0,3.4,2.8,1.3,1.9,5.5,17.1,123,113,
13,Lester Quiñones,23,37,0,394,6.9,17.3,0.397,3.9,10.8,0.364,2.9,6.5,0.453,0.511,2.5,3.6,0.69,2.6,6.3,8.8,4.4,0.7,0.2,2.1,5.4,20.1,113,118,
14,Cory Joseph,32,26,0,296,3.8,10.5,0.359,2.1,6.9,0.31,1.6,3.6,0.455,0.461,0.7,1.1,0.571,1.0,3.9,4.9,6.9,0.7,0.5,2.0,4.1,10.3,108,119,
15,Gui Santos,21,23,0,192,7.1,13.9,0.509,2.5,6.8,0.37,4.5,7.1,0.643,0.6,4.0,4.3,0.941,4.3,8.1,12.3,3.5,1.0,0.5,1.8,5.8,20.7,135,116,
16,Jerome Robinson,26,22,0,81,6.6,19.7,0.333,1.2,10.2,0.118,5.4,9.6,0.563,0.364,4.2,6.6,0.636,0.6,3.0,3.6,3.0,0.6,1.8,1.2,3.0,18.5,92,118,
17,Pat Spencer,27,6,0,26,3.7,7.4,0.5,0.0,3.7,0.0,3.7,3.7,1.0,0.5,0.0,0.0,,3.7,3.7,7.4,9.3,0.0,0.0,1.9,1.9,7.4,129,122,
18,Usman Garuba,21,6,0,18,2.7,16.1,0.167,0.0,2.7,0.0,2.7,13.4,0.2,0.167,2.7,5.4,0.5,8.1,10.8,18.8,2.7,2.7,8.1,5.4,5.4,8.1,65,101,
