Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Nikola Jokić,30.0,C,25,25,35.0,10.7,17.5,0.613,2.2,5.1,0.433,8.5,12.4,0.687,0.676,6.2,7.4,0.842,3.0,9.4,12.4,10.8,1.4,0.8,3.4,2.9,29.8,
2.0,Jamal Murray,28.0,PG,24,24,35.0,8.9,17.7,0.501,3.2,7.1,0.447,5.7,10.6,0.537,0.591,4.0,4.4,0.896,0.4,4.0,4.4,6.8,1.1,0.3,2.3,1.6,24.9,
3.0,Cameron Johnson,29.0,SF,24,24,30.7,4.0,8.8,0.457,1.8,4.5,0.385,2.3,4.2,0.535,0.557,1.7,2.1,0.784,0.8,2.5,3.4,2.2,0.7,0.3,1.1,2.3,11.4,
4.0,Christian Braun,24.0,SG,11,11,29.5,4.4,8.8,0.495,0.5,2.5,0.214,3.8,6.3,0.609,0.526,2.1,2.6,0.793,1.6,2.7,4.4,3.0,0.8,0.3,1.3,2.2,11.4,
5.0,Aaron Gordon,30.0,PF,13,13,28.3,6.3,11.8,0.532,2.2,4.8,0.444,4.2,7.0,0.593,0.623,4.0,4.6,0.867,1.5,4.5,5.9,1.3,0.8,0.2,1.4,1.8,18.8,
6.0,Peyton Watson,23.0,SF,25,15,26.2,3.9,7.8,0.503,1.1,2.8,0.391,2.8,5.0,0.563,0.572,1.6,2.2,0.714,1.2,3.6,4.8,1.6,0.9,1.1,1.2,2.2,10.5,
7.0,Tim Hardaway Jr.,33.0,SG,25,1,25.5,4.1,9.0,0.458,2.4,5.9,0.405,1.7,3.1,0.558,0.591,1.6,1.8,0.886,0.2,1.8,2.0,1.5,0.6,0.1,0.3,1.2,12.2,
8.0,Bruce Brown,29.0,SG,25,0,23.7,2.4,5.8,0.421,0.5,1.6,0.325,1.9,4.2,0.457,0.466,1.2,1.4,0.806,1.0,2.8,3.9,2.1,0.9,0.2,1.0,2.3,6.6,
9.0,Spencer Jones,24.0,SF,21,10,17.4,1.8,3.1,0.569,0.8,1.7,0.457,1.0,1.4,0.7,0.692,0.5,0.8,0.625,1.1,1.0,2.1,0.7,0.6,0.3,0.6,2.4,4.8,
10.0,Jonas Valančiūnas,33.0,C,25,0,12.8,3.5,5.8,0.596,0.1,0.4,0.3,3.4,5.4,0.618,0.606,1.4,1.8,0.739,1.3,3.3,4.6,1.2,0.2,0.5,1.0,2.0,8.4,
11.0,Jalen Pickett,26.0,SG,11,1,8.8,1.0,2.3,0.44,0.5,1.4,0.4,0.5,0.9,0.5,0.56,0.1,0.1,1.0,0.3,1.2,1.5,1.3,0.3,0.0,0.5,0.5,2.6,
12.0,Zeke Nnaji,25.0,PF,15,1,8.3,0.9,1.6,0.542,0.2,0.8,0.25,0.7,0.8,0.833,0.604,0.3,0.5,0.714,0.3,1.2,1.5,0.2,0.3,0.2,0.5,1.1,2.3,
13.0,Julian Strawther,23.0,SG,9,0,7.9,1.2,3.3,0.367,0.2,1.8,0.125,1.0,1.6,0.643,0.4,1.0,1.4,0.692,0.0,1.6,1.6,0.4,0.0,0.1,0.3,0.7,3.7,
14.0,Hunter Tyson,25.0,PF,9,0,3.9,0.3,1.4,0.231,0.2,0.8,0.286,0.1,0.7,0.167,0.308,0.2,0.2,1.0,0.1,1.2,1.3,0.3,0.1,0.0,0.0,0.3,1.1,
15.0,DaRon Holmes,23.0,PF,2,0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,
16.0,Curtis Jones,24.0,SG,2,0,1.5,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
,Team Totals,,,25,25,242.0,45.3,87.8,0.516,13.6,34.0,0.4,31.7,53.8,0.59,0.594,21.4,26.0,0.82,10.7,33.8,44.6,29.4,7.2,3.9,13.4,19.6,125.6,
