Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Nikola Jokić,30.0,25,25,874,268,437,0.613,55,127,0.433,213,310,0.687,0.676,155,184,0.842,75,234,309,271,35,20,85,73,746,12,
2.0,Jamal Murray,28.0,24,24,840,213,425,0.501,76,170,0.447,137,255,0.537,0.591,95,106,0.896,10,95,105,163,26,7,56,39,597,0,
3.0,Cameron Johnson,29.0,24,24,736,96,210,0.457,42,109,0.385,54,101,0.535,0.557,40,51,0.784,20,61,81,53,16,6,26,55,274,0,
4.0,Peyton Watson,23.0,25,15,655,98,195,0.503,27,69,0.391,71,126,0.563,0.572,40,56,0.714,29,91,120,40,22,28,31,54,263,0,
5.0,Tim Hardaway Jr.,33.0,25,1,637,103,225,0.458,60,148,0.405,43,77,0.558,0.591,39,44,0.886,6,45,51,38,14,2,7,29,305,0,
6.0,Bruce Brown,29.0,25,0,593,61,145,0.421,13,40,0.325,48,105,0.457,0.466,29,36,0.806,26,71,97,52,23,6,24,57,164,0,
7.0,Aaron Gordon,30.0,13,13,368,82,154,0.532,28,63,0.444,54,91,0.593,0.623,52,60,0.867,19,58,77,17,10,3,18,24,244,0,
8.0,Spencer Jones,24.0,21,10,366,37,65,0.569,16,35,0.457,21,30,0.7,0.692,10,16,0.625,24,21,45,14,13,6,12,51,100,0,
9.0,Christian Braun,24.0,11,11,325,48,97,0.495,6,28,0.214,42,69,0.609,0.526,23,29,0.793,18,30,48,33,9,3,14,24,125,0,
10.0,Jonas Valančiūnas,33.0,25,0,320,87,146,0.596,3,10,0.3,84,136,0.618,0.606,34,46,0.739,32,83,115,31,4,13,26,50,211,0,
11.0,Zeke Nnaji,25.0,15,1,125,13,24,0.542,3,12,0.25,10,12,0.833,0.604,5,7,0.714,4,18,22,3,4,3,7,17,34,0,
12.0,Jalen Pickett,26.0,11,1,97,11,25,0.44,6,15,0.4,5,10,0.5,0.56,1,1,1.0,3,13,16,14,3,0,6,6,29,0,
13.0,Julian Strawther,23.0,9,0,71,11,30,0.367,2,16,0.125,9,14,0.643,0.4,9,13,0.692,0,14,14,4,0,1,3,6,33,0,
14.0,Hunter Tyson,25.0,9,0,35,3,13,0.231,2,7,0.286,1,6,0.167,0.308,2,2,1.0,1,11,12,3,1,0,0,3,10,0,
15.0,DaRon Holmes,23.0,2,0,4,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,0,0,0,0,0,0,1,3,0,
16.0,Curtis Jones,24.0,2,0,3,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,1,1,2,0,0,0,0,0,2,0,
,Team Totals,,25,25,6049,1133,2195,0.516,340,851,0.4,793,1344,0.59,0.594,534,651,0.82,268,846,1114,736,180,98,315,489,3140,12,
