Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Nikola Jokić,30.0,C,25,25,874,35.9,0.72,0.291,0.421,10.3,28.8,20.1,49.2,1.9,2.1,14.1,29.6,5.8,1.3,7.2,0.393,12.5,4.3,16.8,4.2,
2.0,Jamal Murray,28.0,PG,24,24,840,22.2,0.633,0.4,0.249,1.4,12.2,7.1,28.4,1.5,0.8,10.6,27.0,2.6,0.7,3.3,0.186,5.3,-1.5,3.7,1.2,
3.0,Cameron Johnson,29.0,SF,24,24,736,10.5,0.589,0.519,0.243,3.3,8.9,6.2,8.9,1.1,0.8,10.1,15.1,0.8,0.4,1.2,0.078,-1.1,-1.8,-2.9,-0.2,
4.0,Peyton Watson,23.0,SF,25,15,655,13.7,0.599,0.354,0.287,5.3,14.9,10.4,7.8,1.6,3.9,12.4,16.4,0.6,0.7,1.4,0.099,-0.6,-0.2,-0.9,0.2,
5.0,Tim Hardaway Jr.,33.0,SG,25,1,637,13.7,0.624,0.658,0.196,1.1,7.6,4.5,7.7,1.1,0.3,2.8,17.0,1.3,0.3,1.6,0.123,1.4,-2.0,-0.6,0.2,
6.0,Bruce Brown,29.0,SG,25,0,593,9.3,0.51,0.276,0.248,5.3,12.9,9.3,10.5,1.9,0.9,13.0,13.4,0.2,0.5,0.8,0.061,-2.9,-0.4,-3.3,-0.2,
7.0,Aaron Gordon,30.0,PF,13,13,368,20.5,0.676,0.409,0.39,6.2,16.9,11.9,6.5,1.3,0.8,9.1,23.2,1.0,0.3,1.4,0.179,3.9,-1.7,2.3,0.4,
8.0,Spencer Jones,24.0,SF,21,10,366,9.9,0.694,0.538,0.246,7.9,6.2,7.0,4.6,1.7,1.5,14.3,9.9,0.5,0.3,0.8,0.105,-1.4,-0.9,-2.3,0.0,
9.0,Christian Braun,24.0,SG,11,11,325,12.8,0.569,0.289,0.299,6.7,9.9,8.4,12.9,1.3,0.8,11.3,16.4,0.4,0.2,0.7,0.097,-0.7,-1.0,-1.8,0.0,
10.0,Jonas Valančiūnas,33.0,C,25,0,320,21.8,0.635,0.068,0.315,12.0,27.9,20.4,14.6,0.6,3.7,13.5,25.8,0.7,0.4,1.1,0.167,0.6,-0.6,0.0,0.2,
11.0,Zeke Nnaji,25.0,PF,15,1,125,7.8,0.628,0.5,0.292,3.9,15.5,10.0,2.9,1.6,2.2,20.5,11.7,0.0,0.1,0.1,0.048,-4.1,-0.7,-4.8,-0.1,
12.0,Jalen Pickett,26.0,SG,11,1,97,10.4,0.57,0.6,0.04,3.7,14.4,9.4,17.5,1.5,0.0,19.1,13.9,0.1,0.1,0.1,0.068,-1.1,-0.5,-1.6,0.0,
13.0,Julian Strawther,23.0,SG,9,0,71,7.7,0.462,0.533,0.433,0.0,21.2,11.2,7.2,0.0,1.3,7.7,23.4,-0.1,0.1,0.0,-0.026,-6.2,-3.0,-9.2,-0.1,
14.0,Hunter Tyson,25.0,PF,9,0,35,8.1,0.36,0.538,0.154,3.4,33.8,19.5,10.1,1.4,0.0,0.0,17.0,0.0,0.0,0.0,0.028,-4.3,-1.7,-6.0,0.0,
15.0,DaRon Holmes,23.0,PF,2,0,4,24.7,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.197,11.0,0.4,11.4,0.0,
16.0,Curtis Jones,24.0,SG,2,0,3,15.6,0.333,0.333,0.0,40.1,35.8,37.9,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,-0.106,-10.7,-13.1,-23.8,0.0,
,Team Totals,,,25,25,6049,,0.633,0.388,0.297,,,,,,,,,14.0,5.5,19.5,0.155,2.1,-0.4,1.7,5.7,
