Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Nikola Jokić,30.0,C,25,25,874,0,0,0,0,100,12.5,11.1,59,18,28,5,72,1,628,16,19,
2.0,Jamal Murray,28.0,PG,24,24,840,100,0,0,0,0,10.4,2.7,34,11,20,4,41,7,392,14,14,
3.0,Cameron Johnson,29.0,SF,24,24,736,0,0,44,56,0,10.3,1.7,16,7,35,3,19,5,126,6,12,
4.0,Peyton Watson,23.0,SF,25,15,655,0,33,39,28,0,10.9,2.7,15,6,32,7,28,4,97,7,14,
5.0,Tim Hardaway Jr.,33.0,SG,25,1,637,9,52,37,1,0,8.9,-1.5,3,2,17,1,17,6,91,4,4,
6.0,Bruce Brown,29.0,SG,25,0,593,37,61,2,0,0,2.9,-13.1,15,5,28,0,16,1,123,2,17,
7.0,Aaron Gordon,30.0,PF,13,13,368,0,0,0,98,2,20.6,15.8,11,3,12,2,31,0,41,7,5,
8.0,Spencer Jones,24.0,SF,21,10,366,0,1,73,26,0,10.6,1.4,5,1,30,6,7,5,35,0,1,
9.0,Christian Braun,24.0,SG,11,11,325,1,77,22,0,0,17.5,10.8,8,4,14,1,12,1,80,4,6,
10.0,Jonas Valančiūnas,33.0,C,25,0,320,0,0,0,5,95,2.4,-9.6,8,5,27,12,19,0,74,2,8,
11.0,Zeke Nnaji,25.0,PF,15,1,125,0,0,0,80,20,-12.5,-24.7,2,4,13,1,4,1,8,1,1,
12.0,Jalen Pickett,26.0,SG,11,1,97,88,12,0,0,0,1.6,-8.7,3,1,3,0,1,0,30,1,2,
13.0,Julian Strawther,23.0,SG,9,0,71,5,48,47,0,0,-2.7,-13.1,2,1,4,0,3,0,9,1,2,
14.0,Hunter Tyson,25.0,PF,9,0,35,0,0,22,78,1,-8.3,-18.4,0,0,1,0,0,0,8,0,3,
15.0,DaRon Holmes,23.0,PF,2,0,4,0,0,0,100,0,-8.9,-18.6,0,0,1,0,0,0,0,0,0,
16.0,Curtis Jones,24.0,SG,2,0,3,0,100,0,0,0,66.7,57.2,0,0,0,0,0,0,0,0,0,
,Team Totals,,,25,25,6049,20,20,20,20,20,9.6,1.3,181,68,265,42,270,31,1742,65,108,
