Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19980,3460,7278,0.475,1315,3492,0.377,2145,3786,0.567,1436,1769,0.812,796,2921,3717,2186,521,430,1095,1542,9671
Team/G,,243.7,42.2,88.8,0.475,16.0,42.6,0.377,26.2,46.2,0.567,17.5,21.6,0.812,9.7,35.6,45.3,26.7,6.4,5.2,13.4,18.8,117.9
Lg Rank,,1,13,15,14.0,2,2,6.0,29,29,5.0,24,28,4.0,20,3,7,7,27,6,7,7,4
Year/Year,,0.4%,3.6%,1.5%,0.009,21.2%,14.7%,0.02,-4.9%,-8.2%,0.019,2.8%,3.3%,-0.004,-7.8%,0.2%,-1.6%,7.4%,-11.8%,-10.0%,-2.1%,1.4%,5.5%
Opponent,82.0,19980,3425,7394,0.463,954,2763,0.345,2471,4631,0.534,1332,1733,0.769,799,2810,3609,1895,544,318,1040,1568,9136
Opponent/G,,243.7,41.8,90.2,0.463,11.6,33.7,0.345,30.1,56.5,0.534,16.2,21.1,0.769,9.7,34.3,44.0,23.1,6.6,3.9,12.7,19.1,111.4
Lg Rank,,1,13,24,5.0,6,17,4.0,17,24,7.0,2,4,3.0,8,26,18,2,5,4,26,25,5
Year/Year,,0.4%,9.2%,2.4%,0.029,-1.5%,-3.4%,0.006,14.0%,6.2%,0.036,0.6%,2.4%,-0.014,-6.9%,3.0%,0.7%,6.9%,-12.0%,-15.4%,-8.2%,-1.5%,6.6%
