Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Malcolm Brogdon,30.0,PG,67,0,1744,0.484,0.51,0.444,0.574,0.87,0.615,0.251,0.406,102,93,123,105,111.0,106,94,105,41.7,54.9,6MOY-1
2.0,Jaylen Brown,26.0,SF,67,67,2405,0.491,0.576,0.335,0.55,0.765,0.581,0.249,0.352,103,105,93,101,98.0,100,93,91,12.8,0.3,"AS,NBA2"
3.0,Justin Champagnie,21.0,SF,2,0,23,0.167,0.143,0.2,0.208,,0.208,0.0,0.417,35,26,55,38,,36,0,108,-8.1,-9.0,
4.0,JD Davison,20.0,SG,12,0,66,0.421,0.5,0.286,0.474,0.5,0.478,0.105,0.368,89,91,79,87,64.0,82,40,95,-2.7,-4.1,
5.0,Blake Griffin,33.0,C,41,16,569,0.485,0.625,0.348,0.573,0.656,0.59,0.246,0.508,102,114,97,105,84.0,101,92,131,7.2,2.5,
6.0,Sam Hauser,25.0,SF,80,8,1290,0.455,0.656,0.418,0.631,0.706,0.634,0.043,0.846,96,120,116,116,90.0,109,16,218,68.2,42.9,
7.0,Al Horford,36.0,C,63,63,1922,0.476,0.539,0.446,0.627,0.714,0.631,0.044,0.678,100,98,124,115,91.0,109,16,175,78.6,48.4,
8.0,Justin Jackson,27.0,SF,23,0,107,0.259,0.286,0.25,0.352,0.5,0.359,0.074,0.741,55,52,69,65,64.0,62,28,191,-10.4,-12.4,
9.0,Mfiondu Kabengele,25.0,PF,4,0,36,0.286,0.5,0.0,0.286,1.0,0.381,0.286,0.429,60,91,0,52,128.0,65,107,111,-3.6,-3.2,
10.0,Luke Kornet,27.0,C,69,0,804,0.665,0.701,0.231,0.674,0.821,0.697,0.229,0.076,140,128,64,124,105.0,120,86,20,43.6,43.4,
11.0,Mike Muscala,31.0,C,20,4,323,0.472,0.708,0.385,0.612,0.692,0.623,0.146,0.73,99,129,107,112,89.0,107,55,188,11.9,7.9,
12.0,Payton Pritchard,25.0,PG,48,3,643,0.412,0.495,0.364,0.527,0.75,0.536,0.065,0.629,87,90,101,97,96.0,92,25,162,-9.2,-23.0,
13.0,Marcus Smart,28.0,PG,61,61,1957,0.415,0.519,0.336,0.511,0.746,0.538,0.196,0.568,87,95,93,94,95.0,92,74,147,-41.5,-57.2,
14.0,Jayson Tatum,24.0,SF,74,74,2732,0.466,0.558,0.35,0.543,0.854,0.607,0.399,0.44,98,102,97,100,109.0,104,150,114,-6.1,94.5,"MVP-4,CPOY-10,AS,NBA1"
15.0,Noah Vonleh,27.0,C,23,1,171,0.458,0.5,0.25,0.479,1.0,0.502,0.083,0.167,96,91,69,88,128.0,86,31,43,-3.2,-3.9,
16.0,Derrick White,28.0,SG,82,70,2319,0.462,0.548,0.381,0.56,0.875,0.604,0.253,0.516,97,100,106,103,112.0,104,95,133,22.4,37.6,DEF2
17.0,Grant Williams,24.0,PF,79,23,2045,0.454,0.546,0.395,0.575,0.77,0.605,0.256,0.611,95,100,110,105,99.0,104,96,158,27.9,25.2,
18.0,Robert Williams,25.0,C,35,20,824,0.747,0.751,0.0,0.747,0.61,0.742,0.241,0.006,157,137,0,137,78.0,128,91,2,68.6,60.4,
,Team Totals,,,82,82,19980,0.475,0.567,0.377,0.566,0.812,0.6,0.243,0.48,100,103,104,104,104.0,103,91,124,298.1,305.2,
