Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jayson Tatum,24.0,20,20,799,185,404,0.458,53,164,0.323,132,240,0.55,0.524,120,137,0.876,26,184,210,105,21,21,56,44,543,0,
2.0,Jaylen Brown,26.0,20,20,751,181,365,0.496,40,113,0.354,141,252,0.56,0.551,51,74,0.689,25,87,112,68,21,8,66,61,453,0,
3.0,Marcus Smart,28.0,20,20,679,101,223,0.453,44,122,0.361,57,101,0.564,0.552,52,65,0.8,21,59,80,101,25,5,45,37,298,0,
4.0,Al Horford,36.0,20,20,617,51,132,0.386,28,94,0.298,23,38,0.605,0.492,3,4,0.75,30,113,143,59,22,34,11,47,133,0,
5.0,Derrick White,28.0,20,16,593,93,184,0.505,50,110,0.455,43,74,0.581,0.641,31,34,0.912,13,46,59,42,12,20,18,38,267,0,
6.0,Malcolm Brogdon,30.0,19,0,474,82,196,0.418,33,87,0.379,49,109,0.45,0.503,29,35,0.829,13,53,66,55,3,5,19,29,226,0,
7.0,Robert Williams,25.0,20,4,417,67,85,0.788,0,1,0.0,67,84,0.798,0.788,19,28,0.679,36,83,119,19,9,25,16,44,153,0,
8.0,Grant Williams,24.0,15,0,265,25,53,0.472,18,40,0.45,7,13,0.538,0.642,8,10,0.8,11,22,33,18,5,6,4,25,76,0,
9.0,Sam Hauser,25.0,15,0,104,10,29,0.345,8,24,0.333,2,5,0.4,0.483,2,2,1.0,5,12,17,4,1,2,0,8,30,0,
10.0,Payton Pritchard,25.0,10,0,57,12,22,0.545,4,10,0.4,8,12,0.667,0.636,4,5,0.8,0,6,6,11,1,0,5,3,32,0,
11.0,Luke Kornet,27.0,8,0,32,7,8,0.875,1,1,1.0,6,7,0.857,0.938,2,2,1.0,5,5,10,0,0,1,0,2,17,0,
12.0,Mike Muscala,31.0,6,0,21,2,4,0.5,2,4,0.5,0,0,,0.75,3,4,0.75,3,1,4,1,0,0,1,1,9,0,
13.0,Justin Champagnie,21.0,4,0,10,1,4,0.25,0,3,0.0,1,1,1.0,0.25,0,0,,0,0,0,0,0,0,0,2,2,0,
14.0,Blake Griffin,33.0,1,0,6,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,1,2,0,0,0,0,2,0,0,
,Team Totals,,20,20,4825,817,1710,0.478,281,773,0.364,536,937,0.572,0.56,324,400,0.81,189,672,861,483,120,127,241,343,2239,0,
