Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jayson Tatum,24.0,74,74,2732,727,1559,0.466,240,686,0.35,487,873,0.558,0.543,531,622,0.854,78,571,649,342,78,51,213,160,2225,1,"MVP-4,CPOY-10,AS,NBA1"
2.0,Jaylen Brown,26.0,67,67,2405,679,1383,0.491,163,487,0.335,516,896,0.576,0.55,263,344,0.765,78,381,459,232,75,26,197,172,1784,0,"AS,NBA2"
3.0,Derrick White,28.0,82,70,2319,350,758,0.462,149,391,0.381,201,367,0.548,0.56,168,192,0.875,52,241,293,321,54,76,95,177,1017,0,DEF2
4.0,Grant Williams,24.0,79,23,2045,216,476,0.454,115,291,0.395,101,185,0.546,0.575,94,122,0.77,87,276,363,131,41,31,82,192,641,0,
5.0,Marcus Smart,28.0,61,61,1957,250,602,0.415,115,342,0.336,135,260,0.519,0.511,88,118,0.746,46,145,191,382,93,23,143,172,703,0,
6.0,Al Horford,36.0,63,63,1922,228,479,0.476,145,325,0.446,83,154,0.539,0.627,15,21,0.714,73,317,390,189,30,61,37,121,616,0,
7.0,Malcolm Brogdon,30.0,67,0,1744,354,732,0.484,132,297,0.444,222,435,0.51,0.574,160,184,0.87,42,238,280,248,45,18,98,109,1000,0,6MOY-1
8.0,Sam Hauser,25.0,80,8,1290,180,396,0.455,140,335,0.418,40,61,0.656,0.631,12,17,0.706,35,169,204,71,29,21,30,99,512,0,
9.0,Robert Williams,25.0,35,20,824,127,170,0.747,0,1,0.0,127,169,0.751,0.747,25,41,0.61,104,188,292,50,22,48,34,68,279,0,
10.0,Luke Kornet,27.0,69,0,804,113,170,0.665,3,13,0.231,110,157,0.701,0.674,32,39,0.821,86,111,197,53,11,46,25,81,261,0,
11.0,Payton Pritchard,25.0,48,3,643,101,245,0.412,56,154,0.364,45,91,0.495,0.527,12,16,0.75,25,63,88,64,14,1,40,37,270,1,
12.0,Blake Griffin,33.0,41,16,569,63,130,0.485,23,66,0.348,40,64,0.625,0.573,21,32,0.656,47,108,155,61,14,9,22,75,170,0,
13.0,Mike Muscala,31.0,20,4,323,42,89,0.472,25,65,0.385,17,24,0.708,0.612,9,13,0.692,14,54,68,12,4,5,9,28,118,0,
14.0,Noah Vonleh,27.0,23,1,171,11,24,0.458,1,4,0.25,10,20,0.5,0.479,2,2,1.0,18,30,48,7,2,8,11,35,25,0,
15.0,Justin Jackson,27.0,23,0,107,7,27,0.259,5,20,0.25,2,7,0.286,0.352,1,2,0.5,2,15,17,9,4,4,2,7,20,0,
16.0,JD Davison,20.0,12,0,66,8,19,0.421,2,7,0.286,6,12,0.5,0.474,1,2,0.5,2,7,9,11,2,2,4,5,19,0,
17.0,Mfiondu Kabengele,25.0,4,0,36,2,7,0.286,0,3,0.0,2,4,0.5,0.286,2,2,1.0,5,5,10,0,2,0,1,3,6,0,
18.0,Justin Champagnie,21.0,2,0,23,2,12,0.167,1,5,0.2,1,7,0.143,0.208,0,0,,2,2,4,3,1,0,0,1,5,0,
,Team Totals,,82,82,19980,3460,7278,0.475,1315,3492,0.377,2145,3786,0.567,0.566,1436,1769,0.812,796,2921,3717,2186,521,430,1043,1542,9671,2,
