Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jayson Tatum,24,20,20,799,11.7,25.5,0.458,3.4,10.4,0.323,8.3,15.2,0.55,0.524,7.6,8.7,0.876,1.6,11.6,13.3,6.6,1.3,1.3,3.5,2.8,34.3,118,111,
2,Jaylen Brown,26,20,20,751,12.2,24.5,0.496,2.7,7.6,0.354,9.5,16.9,0.56,0.551,3.4,5.0,0.689,1.7,5.9,7.5,4.6,1.4,0.5,4.4,4.1,30.5,106,115,
3,Marcus Smart,28,20,20,679,7.5,16.6,0.453,3.3,9.1,0.361,4.2,7.5,0.564,0.552,3.9,4.8,0.8,1.6,4.4,6.0,7.5,1.9,0.4,3.3,2.8,22.2,117,115,
4,Al Horford,36,20,20,617,4.2,10.8,0.386,2.3,7.7,0.298,1.9,3.1,0.605,0.492,0.2,0.3,0.75,2.5,9.3,11.7,4.8,1.8,2.8,0.9,3.8,10.9,119,109,
5,Derrick White,28,20,16,593,7.9,15.7,0.505,4.3,9.4,0.455,3.7,6.3,0.581,0.641,2.6,2.9,0.912,1.1,3.9,5.0,3.6,1.0,1.7,1.5,3.2,22.7,131,116,
6,Malcolm Brogdon,30,19,0,474,8.7,20.9,0.418,3.5,9.3,0.379,5.2,11.6,0.45,0.503,3.1,3.7,0.829,1.4,5.6,7.0,5.9,0.3,0.5,2.0,3.1,24.1,113,118,
7,Robert Williams,25,20,4,417,8.1,10.3,0.788,0.0,0.1,0.0,8.1,10.2,0.798,0.788,2.3,3.4,0.679,4.4,10.1,14.4,2.3,1.1,3.0,1.9,5.3,18.5,145,110,
8,Grant Williams,24,15,0,265,4.8,10.1,0.472,3.4,7.6,0.45,1.3,2.5,0.538,0.642,1.5,1.9,0.8,2.1,4.2,6.3,3.4,1.0,1.1,0.8,4.8,14.5,140,116,
9,Sam Hauser,25,15,0,104,4.9,14.1,0.345,3.9,11.7,0.333,1.0,2.4,0.4,0.483,1.0,1.0,1.0,2.4,5.8,8.3,1.9,0.5,1.0,0.0,3.9,14.6,118,117,
10,Payton Pritchard,25,10,0,57,10.6,19.5,0.545,3.5,8.9,0.4,7.1,10.6,0.667,0.636,3.5,4.4,0.8,0.0,5.3,5.3,9.7,0.9,0.0,4.4,2.7,28.4,122,117,
11,Luke Kornet,27,8,0,32,11.0,12.6,0.875,1.6,1.6,1.0,9.5,11.0,0.857,0.938,3.2,3.2,1.0,7.9,7.9,15.8,0.0,0.0,1.6,0.0,3.2,26.8,200,116,
12,Mike Muscala,31,6,0,21,4.8,9.6,0.5,4.8,9.6,0.5,0.0,0.0,,0.75,7.2,9.6,0.75,7.2,2.4,9.6,2.4,0.0,0.0,2.4,2.4,21.6,150,121,
13,Justin Champagnie,21,4,0,10,5.1,20.2,0.25,0.0,15.2,0.0,5.1,5.1,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,55,122,
14,Blake Griffin,33,1,0,6,0.0,8.4,0.0,0.0,0.0,,0.0,8.4,0.0,0.0,0.0,0.0,,8.4,8.4,16.8,0.0,0.0,0.0,0.0,16.8,0.0,72,117,
