Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jayson Tatum,24,74,74,2732,13.0,27.8,0.466,4.3,12.2,0.35,8.7,15.6,0.558,0.543,9.5,11.1,0.854,1.4,10.2,11.6,6.1,1.4,0.9,3.8,2.9,39.7,118,110,"MVP-4,CPOY-10,AS,NBA1"
2,Jaylen Brown,26,67,67,2405,13.8,28.0,0.491,3.3,9.9,0.335,10.5,18.2,0.576,0.55,5.3,7.0,0.765,1.6,7.7,9.3,4.7,1.5,0.5,4.0,3.5,36.2,110,111,"AS,NBA2"
3,Derrick White,28,82,70,2319,7.4,15.9,0.462,3.1,8.2,0.381,4.2,7.7,0.548,0.56,3.5,4.0,0.875,1.1,5.1,6.2,6.7,1.1,1.6,2.0,3.7,21.4,124,112,DEF2
4,Grant Williams,24,79,23,2045,5.1,11.3,0.454,2.7,6.9,0.395,2.4,4.4,0.546,0.575,2.2,2.9,0.77,2.1,6.6,8.7,3.1,1.0,0.7,2.0,4.6,15.3,118,113,
5,Marcus Smart,28,61,61,1957,6.2,15.0,0.415,2.9,8.5,0.336,3.4,6.5,0.519,0.511,2.2,2.9,0.746,1.1,3.6,4.8,9.5,2.3,0.6,3.6,4.3,17.5,111,112,
6,Al Horford,36,63,63,1922,5.8,12.1,0.476,3.7,8.2,0.446,2.1,3.9,0.539,0.627,0.4,0.5,0.714,1.9,8.0,9.9,4.8,0.8,1.5,0.9,3.1,15.6,133,112,
7,Malcolm Brogdon,30,67,0,1744,9.9,20.5,0.484,3.7,8.3,0.444,6.2,12.2,0.51,0.574,4.5,5.1,0.87,1.2,6.7,7.8,6.9,1.3,0.5,2.7,3.0,28.0,122,113,6MOY-1
8,Sam Hauser,25,80,8,1290,6.8,15.0,0.455,5.3,12.7,0.418,1.5,2.3,0.656,0.631,0.5,0.6,0.706,1.3,6.4,7.7,2.7,1.1,0.8,1.1,3.7,19.3,124,113,
9,Robert Williams,25,35,20,824,7.5,10.1,0.747,0.0,0.1,0.0,7.5,10.0,0.751,0.747,1.5,2.4,0.61,6.2,11.1,17.3,3.0,1.3,2.8,2.0,4.0,16.5,143,107,
10,Luke Kornet,27,69,0,804,6.9,10.3,0.665,0.2,0.8,0.231,6.7,9.5,0.701,0.674,1.9,2.4,0.821,5.2,6.7,11.9,3.2,0.7,2.8,1.5,4.9,15.8,143,111,
11,Payton Pritchard,25,48,3,643,7.7,18.6,0.412,4.2,11.7,0.364,3.4,6.9,0.495,0.527,0.9,1.2,0.75,1.9,4.8,6.7,4.9,1.1,0.1,3.0,2.8,20.5,105,115,
12,Blake Griffin,33,41,16,569,5.4,11.1,0.485,2.0,5.7,0.348,3.4,5.5,0.625,0.573,1.8,2.7,0.656,4.0,9.3,13.3,5.2,1.2,0.8,1.9,6.4,14.6,127,111,
13,Mike Muscala,31,20,4,323,6.3,13.4,0.472,3.8,9.8,0.385,2.6,3.6,0.708,0.612,1.4,2.0,0.692,2.1,8.2,10.3,1.8,0.6,0.8,1.4,4.2,17.8,121,113,
14,Noah Vonleh,27,23,1,171,3.1,6.8,0.458,0.3,1.1,0.25,2.9,5.7,0.5,0.479,0.6,0.6,1.0,5.1,8.6,13.7,2.0,0.6,2.3,3.1,10.0,7.1,101,110,
15,Justin Jackson,27,23,0,107,3.2,12.3,0.259,2.3,9.1,0.25,0.9,3.2,0.286,0.352,0.5,0.9,0.5,0.9,6.8,7.7,4.1,1.8,1.8,0.9,3.2,9.1,89,110,
16,JD Davison,20,12,0,66,5.9,14.0,0.421,1.5,5.2,0.286,4.4,8.9,0.5,0.474,0.7,1.5,0.5,1.5,5.2,6.6,8.1,1.5,1.5,3.0,3.7,14.0,104,112,
17,Mfiondu Kabengele,25,4,0,36,2.7,9.5,0.286,0.0,4.1,0.0,2.7,5.4,0.5,0.286,2.7,2.7,1.0,6.8,6.8,13.5,0.0,2.7,0.0,1.4,4.1,8.1,103,110,
18,Justin Champagnie,21,2,0,23,4.2,25.4,0.167,2.1,10.6,0.2,2.1,14.8,0.143,0.208,0.0,0.0,,4.2,4.2,8.5,6.4,2.1,0.0,0.0,2.1,10.6,73,113,
