Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jayson Tatum,24.0,SF,74,74,2732,0.466,14.8,0.56,0.235,0.208,0.058,0.06,0.44,0.558,0.738,0.457,0.389,0.366,0.35,0.515,0.646,0.065,91,0.08,0.455,0,0,"MVP-4,CPOY-10,AS,NBA1"
2.0,Jaylen Brown,26.0,SF,67,67,2405,0.491,13.6,0.648,0.237,0.203,0.101,0.093,0.352,0.576,0.741,0.477,0.543,0.406,0.335,0.467,0.687,0.052,63,0.125,0.279,1,0,"AS,NBA2"
3.0,Derrick White,28.0,SG,82,70,2319,0.462,15.9,0.484,0.156,0.214,0.079,0.024,0.516,0.548,0.72,0.469,0.517,0.333,0.381,0.502,0.886,0.018,11,0.284,0.387,0,0,DEF2
4.0,Grant Williams,24.0,PF,79,23,2045,0.454,17.2,0.389,0.137,0.197,0.046,0.006,0.611,0.546,0.738,0.468,0.364,0.333,0.395,0.594,0.922,0.032,15,0.416,0.421,2,0,
5.0,Marcus Smart,28.0,PG,61,61,1957,0.415,17.0,0.432,0.14,0.204,0.053,0.025,0.568,0.519,0.75,0.431,0.438,0.267,0.336,0.274,0.826,0.008,4,0.193,0.333,3,0,
6.0,Al Horford,36.0,C,63,63,1922,0.476,18.8,0.322,0.14,0.123,0.038,0.021,0.678,0.539,0.672,0.525,0.278,0.2,0.446,0.675,0.993,0.023,11,0.378,0.488,0,0,
7.0,Malcolm Brogdon,30.0,PG,67,0,1744,0.484,14.4,0.594,0.187,0.239,0.082,0.075,0.406,0.51,0.613,0.434,0.483,0.509,0.444,0.342,0.636,0.007,5,0.155,0.435,0,0,6MOY-1
8.0,Sam Hauser,25.0,SF,80,8,1290,0.455,22.4,0.154,0.078,0.048,0.013,0.015,0.846,0.656,0.839,0.526,0.6,0.167,0.418,0.775,0.971,0.013,3,0.307,0.437,2,0,
9.0,Robert Williams,25.0,C,35,20,824,0.747,3.0,0.994,0.682,0.276,0.024,0.012,0.006,0.751,0.879,0.489,0.5,0.0,0.0,0.685,,0.341,56,1.0,0.0,0,0,
10.0,Luke Kornet,27.0,C,69,0,804,0.665,4.6,0.924,0.647,0.206,0.041,0.0,0.076,0.701,0.773,0.6,0.286,,0.231,0.745,1.0,0.371,59,0.538,0.286,1,0,
11.0,Payton Pritchard,25.0,PG,48,3,643,0.412,18.6,0.371,0.159,0.118,0.033,0.053,0.629,0.495,0.615,0.414,0.375,0.385,0.364,0.422,0.857,0.004,0,0.182,0.321,3,0,
12.0,Blake Griffin,33.0,C,41,16,569,0.485,13.6,0.492,0.308,0.162,0.008,0.0,0.508,0.625,0.675,0.524,0.0,,0.348,0.725,1.0,0.062,8,0.318,0.333,0,0,
13.0,Mike Muscala,31.0,C,20,4,323,0.472,18.9,0.27,0.067,0.124,0.056,0.011,0.73,0.708,0.5,0.909,0.4,1.0,0.385,0.824,0.96,0.022,2,0.338,0.455,0,0,
14.0,Noah Vonleh,27.0,C,23,1,171,0.458,6.8,0.833,0.458,0.292,0.083,0.0,0.167,0.5,0.727,0.143,0.5,,0.25,0.2,1.0,0.208,5,0.75,0.333,0,0,
15.0,Justin Jackson,27.0,SF,23,0,107,0.259,21.1,0.259,0.074,0.074,0.074,0.037,0.741,0.286,0.5,0.0,0.5,0.0,0.25,0.5,0.8,0.0,0,0.3,0.167,0,0,
16.0,JD Davison,20.0,SG,12,0,66,0.421,15.9,0.632,0.053,0.211,0.316,0.053,0.368,0.5,1.0,0.5,0.333,1.0,0.286,0.5,1.0,0.0,0,0.0,,0,0,
17.0,Mfiondu Kabengele,25.0,PF,4,0,36,0.286,12.7,0.571,0.429,0.143,0.0,0.0,0.429,0.5,0.667,0.0,,,0.0,0.5,,0.429,2,0.333,0.0,0,0,
18.0,Justin Champagnie,21.0,SF,2,0,23,0.167,13.1,0.583,0.083,0.5,0.0,0.0,0.417,0.143,0.0,0.167,,,0.2,0.0,1.0,0.0,0,0.4,0.0,0,0,
,Team Totals,,,82,82,19980,0.475,14.6,0.52,0.21,0.192,0.063,0.048,0.48,0.567,0.732,0.466,0.463,0.39,0.377,0.509,0.814,0.051,335,0.223,0.403,12,0,
