Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tyrese Haliburton,24,PG,23,23,772,6.8,14.7,0.463,2.5,7.4,0.34,4.3,7.3,0.59,0.549,2.5,3.0,0.828,0.3,5.4,5.7,9.2,1.4,0.7,2.5,1.8,18.6,
2,Pascal Siakam,30,PF,23,23,771,8.2,15.9,0.513,1.6,3.8,0.427,6.5,12.1,0.541,0.565,4.1,5.7,0.713,1.4,5.4,6.8,3.6,1.3,0.7,1.4,3.1,22.0,
3,Andrew Nembhard,25,SG,23,23,769,4.9,10.4,0.471,1.9,4.0,0.465,3.0,6.4,0.474,0.561,1.7,2.2,0.804,0.7,2.8,3.5,5.0,1.6,0.2,2.0,2.9,13.4,
4,Myles Turner,28,C,23,23,675,5.7,11.7,0.484,1.7,4.8,0.344,4.0,6.9,0.581,0.555,3.9,5.1,0.771,1.5,4.4,5.9,1.7,0.6,2.5,2.0,3.6,16.9,
5,Aaron Nesmith,25,SF,23,23,650,5.5,11.7,0.472,3.3,6.8,0.492,2.2,5.0,0.444,0.613,1.7,2.0,0.861,1.5,5.7,7.2,1.4,1.1,1.0,1.3,5.3,16.1,
6,Obi Toppin,26,PF,23,0,440,6.8,14.0,0.485,2.0,6.4,0.321,4.7,7.6,0.624,0.558,2.0,2.9,0.694,1.1,6.1,7.2,2.5,1.2,0.7,2.0,3.7,17.7,
7,T.J. McConnell,32,PG,23,0,402,8.4,15.7,0.537,0.7,1.7,0.421,7.7,14.0,0.551,0.56,2.0,2.4,0.815,1.1,5.6,6.7,8.3,1.8,0.2,3.9,2.3,19.5,
8,Bennedict Mathurin,22,SF,22,0,385,6.4,13.8,0.459,1.7,5.6,0.3,4.7,8.2,0.568,0.52,8.3,9.6,0.864,2.4,4.4,6.8,1.8,0.8,0.7,2.4,3.9,22.7,
9,Ben Sheppard,23,SG,21,0,293,2.9,6.3,0.471,1.8,4.7,0.395,1.1,1.6,0.692,0.618,0.5,0.5,1.0,1.0,3.8,4.8,1.0,1.0,0.1,1.4,4.5,8.2,
10,Thomas Bryant,27,C,20,0,167,3.4,7.1,0.485,1.9,3.9,0.5,1.5,3.2,0.467,0.621,2.4,3.0,0.786,1.5,4.3,5.8,0.9,0.9,1.3,1.5,5.4,11.2,
11,Jarace Walker,21,PF,12,0,117,4.0,10.5,0.382,2.5,6.2,0.4,1.5,4.3,0.357,0.5,0.6,1.2,0.5,0.6,5.8,6.5,2.5,0.6,0.6,2.2,3.1,11.1,
12,Tony Bradley,27,C,11,0,78,1.8,4.2,0.444,0.0,0.5,0.0,1.8,3.7,0.5,0.444,4.2,5.5,0.75,5.1,4.6,9.7,1.4,0.0,0.5,1.8,4.6,7.8,
13,Johnny Furphy,20,SG,11,0,35,1.0,4.1,0.25,0.0,2.1,0.0,1.0,2.1,0.5,0.25,0.0,1.0,0.0,1.0,5.1,6.2,1.0,0.0,1.0,1.0,6.2,2.1,
14,James Johnson,37,PF,5,0,18,6.0,10.0,0.6,0.0,2.0,0.0,6.0,8.0,0.75,0.6,2.0,4.0,0.5,0.0,2.0,2.0,4.0,4.0,4.0,2.0,6.0,14.0,
