Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Tyrese Haliburton,24.0,PG,23,23,33.6,6.3,13.7,0.463,2.3,6.9,0.34,4.0,6.8,0.59,0.549,2.3,2.8,0.828,0.3,5.0,5.3,8.6,1.3,0.7,2.3,1.7,17.3,
2.0,Pascal Siakam,30.0,PF,23,23,33.5,7.6,14.8,0.513,1.5,3.6,0.427,6.1,11.3,0.541,0.565,3.8,5.3,0.713,1.3,5.0,6.3,3.4,1.2,0.7,1.3,2.9,20.5,
3.0,Andrew Nembhard,25.0,SG,23,23,33.4,4.6,9.7,0.471,1.7,3.7,0.465,2.8,6.0,0.474,0.561,1.6,2.0,0.804,0.6,2.6,3.2,4.7,1.5,0.2,1.8,2.7,12.5,
4.0,Myles Turner,28.0,C,23,23,29.3,4.6,9.5,0.484,1.3,3.9,0.344,3.3,5.6,0.581,0.555,3.2,4.2,0.771,1.2,3.6,4.8,1.4,0.5,2.0,1.7,3.0,13.8,
5.0,Aaron Nesmith,25.0,SF,23,23,28.3,4.3,9.2,0.472,2.6,5.3,0.492,1.7,3.9,0.444,0.613,1.3,1.6,0.861,1.2,4.5,5.7,1.1,0.9,0.8,1.0,4.1,12.7,
6.0,Obi Toppin,26.0,PF,23,0,19.1,3.6,7.4,0.485,1.1,3.4,0.321,2.5,4.0,0.624,0.558,1.1,1.6,0.694,0.6,3.3,3.8,1.3,0.7,0.3,1.0,2.0,9.4,
7.0,Bennedict Mathurin,22.0,SF,22,0,17.5,3.1,6.7,0.459,0.8,2.7,0.3,2.3,4.0,0.568,0.52,4.0,4.7,0.864,1.2,2.1,3.3,0.9,0.4,0.3,1.2,1.9,11.0,
8.0,T.J. McConnell,32.0,PG,23,0,17.5,4.1,7.6,0.537,0.3,0.8,0.421,3.7,6.8,0.551,0.56,1.0,1.2,0.815,0.5,2.7,3.3,4.0,0.9,0.1,1.9,1.1,9.5,
9.0,Ben Sheppard,23.0,SG,21,0,14.0,1.1,2.4,0.471,0.7,1.8,0.395,0.4,0.6,0.692,0.618,0.2,0.2,1.0,0.4,1.5,1.9,0.4,0.4,0.0,0.5,1.8,3.2,
10.0,Jarace Walker,21.0,PF,12,0,9.8,1.1,2.8,0.382,0.7,1.7,0.4,0.4,1.2,0.357,0.5,0.2,0.3,0.5,0.2,1.6,1.8,0.7,0.2,0.2,0.6,0.8,3.0,
11.0,Thomas Bryant,27.0,C,20,0,8.4,0.8,1.7,0.485,0.5,0.9,0.5,0.4,0.8,0.467,0.621,0.6,0.7,0.786,0.4,1.0,1.4,0.2,0.2,0.3,0.4,1.3,2.6,
12.0,Tony Bradley,27.0,C,11,0,7.1,0.4,0.8,0.444,0.0,0.1,0.0,0.4,0.7,0.5,0.444,0.8,1.1,0.75,1.0,0.9,1.9,0.3,0.0,0.1,0.4,0.9,1.5,
13.0,James Johnson,37.0,PF,5,0,3.6,0.6,1.0,0.6,0.0,0.2,0.0,0.6,0.8,0.75,0.6,0.2,0.4,0.5,0.0,0.2,0.2,0.4,0.4,0.4,0.2,0.6,1.4,
14.0,Johnny Furphy,20.0,SG,11,0,3.2,0.1,0.4,0.25,0.0,0.2,0.0,0.1,0.2,0.5,0.25,0.0,0.1,0.0,0.1,0.5,0.5,0.1,0.0,0.1,0.1,0.5,0.2,
,Team Totals,,,23,23,242.2,40.8,84.3,0.484,13.2,33.7,0.39,27.6,50.6,0.546,0.562,19.3,24.7,0.785,8.1,32.5,40.6,26.4,8.0,5.7,14.3,23.3,114.1,
