Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3574,7326,0.488,1081,2934,0.368,2493,4392,0.568,1395,1768,0.789,752,2678,3430,2398,694,448,1082,1533,9624
Team/G,,242.1,43.6,89.3,0.488,13.2,35.8,0.368,30.4,53.6,0.568,17.0,21.6,0.789,9.2,32.7,41.8,29.2,8.5,5.5,13.2,18.7,117.4
Lg Rank,,4,5,17,3.0,16,21,9.0,5,12,4.0,14,18,9.0,29,22,28,3,9,6,3,15,7
Year/Year,,0.8%,-7.3%,-3.6%,-0.019,-0.1%,1.5%,-0.006,-10.1%,-6.7%,-0.021,5.8%,4.9%,0.007,-9.1%,3.9%,0.7%,-4.9%,10.0%,-6.9%,2.2%,-12.7%,-4.8%
Opponent,82.0,19855,3493,7372,0.474,1058,2978,0.355,2435,4394,0.554,1397,1807,0.773,918,2775,3693,2131,588,366,1230,1541,9441
Opponent/G,,242.1,42.6,89.9,0.474,12.9,36.3,0.355,29.7,53.6,0.554,17.0,22.0,0.773,11.2,33.8,45.0,26.0,7.2,4.5,15.0,18.8,115.1
Lg Rank,,4,21,18,23.0,7,9,9.0,27,25,22.0,17,19,8.0,15,22,22,12,4,10,11,15,17
Year/Year,,0.8%,-4.4%,0.1%,-0.022,20.6%,23.9%,-0.01,-12.3%,-11.4%,-0.006,-16.7%,-15.2%,-0.014,1.9%,4.6%,3.9%,5.5%,8.3%,-16.8%,7.7%,2.7%,-4.2%
