Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Tyrese Haliburton,24.0,23,23,772,146,315,0.463,54,159,0.34,92,156,0.59,0.549,53,64,0.828,7,116,123,197,30,15,53,39,399,1,
2.0,Pascal Siakam,30.0,23,23,771,175,341,0.513,35,82,0.427,140,259,0.541,0.565,87,122,0.713,30,116,146,78,28,16,30,66,472,0,
3.0,Andrew Nembhard,25.0,23,23,769,105,223,0.471,40,86,0.465,65,137,0.474,0.561,37,46,0.804,14,60,74,107,35,5,42,63,287,0,
4.0,Myles Turner,28.0,23,23,675,106,219,0.484,31,90,0.344,75,129,0.581,0.555,74,96,0.771,28,82,110,32,12,46,38,68,317,0,
5.0,Aaron Nesmith,25.0,23,23,650,100,212,0.472,60,122,0.492,40,90,0.444,0.613,31,36,0.861,27,103,130,26,20,18,23,95,291,0,
6.0,Obi Toppin,26.0,23,0,440,83,171,0.485,25,78,0.321,58,93,0.624,0.558,25,36,0.694,13,75,88,30,15,8,24,45,216,0,
7.0,T.J. McConnell,32.0,23,0,402,94,175,0.537,8,19,0.421,86,156,0.551,0.56,22,27,0.815,12,63,75,93,20,2,44,26,218,0,
8.0,Bennedict Mathurin,22.0,22,0,385,68,148,0.459,18,60,0.3,50,88,0.568,0.52,89,103,0.864,26,47,73,19,9,7,26,42,243,0,
9.0,Ben Sheppard,23.0,21,0,293,24,51,0.471,15,38,0.395,9,13,0.692,0.618,4,4,1.0,8,31,39,8,8,1,11,37,67,0,
10.0,Thomas Bryant,27.0,20,0,167,16,33,0.485,9,18,0.5,7,15,0.467,0.621,11,14,0.786,7,20,27,4,4,6,7,25,52,0,
11.0,Jarace Walker,21.0,12,0,117,13,34,0.382,8,20,0.4,5,14,0.357,0.5,2,4,0.5,2,19,21,8,2,2,7,10,36,0,
12.0,Tony Bradley,27.0,11,0,78,4,9,0.444,0,1,0.0,4,8,0.5,0.444,9,12,0.75,11,10,21,3,0,1,4,10,17,0,
13.0,Johnny Furphy,20.0,11,0,35,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,1,0.0,1,5,6,1,0,1,1,6,2,0,
14.0,James Johnson,37.0,5,0,18,3,5,0.6,0,1,0.0,3,4,0.75,0.6,1,2,0.5,0,1,1,2,2,2,1,3,7,0,
,Team Totals,,23,23,5572,938,1940,0.484,303,776,0.39,635,1164,0.546,0.562,445,567,0.785,186,748,934,608,185,130,311,535,2624,1,
