Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Tyrese Haliburton,24.0,PG,23,23,772,87,13,0,0,0,5.7,14.7,34,15,23,0,24,3,476,5,15,
2.0,Pascal Siakam,30.0,PF,23,23,771,0,0,6,93,2,5.4,13.2,11,11,41,3,56,1,189,15,17,
3.0,Andrew Nembhard,25.0,SG,23,23,769,2,98,0,0,0,3.7,7.7,20,14,28,4,20,12,265,4,16,
4.0,Myles Turner,28.0,C,23,23,675,0,0,0,0,100,2.5,3.1,10,10,42,11,46,2,77,6,9,
5.0,Aaron Nesmith,25.0,SF,23,23,650,0,10,89,1,0,6.2,11.7,11,5,49,3,12,14,62,1,18,
6.0,Obi Toppin,26.0,PF,23,0,440,0,0,1,59,41,-5.3,-11.1,11,5,28,4,15,0,71,4,7,
7.0,T.J. McConnell,32.0,PG,23,0,402,100,0,0,0,0,-2.9,-6.6,25,14,14,1,9,5,229,1,10,
8.0,Bennedict Mathurin,22.0,SF,22,0,385,0,8,86,7,0,-8.3,-14.8,7,11,19,6,41,3,47,7,10,
9.0,Ben Sheppard,23.0,SG,21,0,293,6,49,45,0,0,-5.4,-9.1,5,4,19,2,0,1,20,0,1,
10.0,Thomas Bryant,27.0,C,20,0,167,0,0,0,3,97,-6.7,-9.4,3,0,11,4,6,0,9,0,3,
11.0,Jarace Walker,21.0,PF,12,0,117,0,3,3,87,7,-1.9,-3.6,5,1,6,1,2,1,16,0,0,
12.0,Tony Bradley,27.0,C,11,0,78,0,0,0,0,100,12.5,12.0,2,0,4,2,5,0,7,0,1,
13.0,Johnny Furphy,20.0,SG,11,0,35,10,60,30,0,0,-16.3,-18.2,0,1,5,0,1,0,2,1,1,
14.0,James Johnson,37.0,PF,5,0,18,0,0,66,19,15,-32.3,-34.2,0,0,1,1,1,0,5,0,0,
,Team Totals,,,23,23,5572,20,20,20,20,20,1.3,3.4,144,91,290,42,238,42,1475,44,108,
