Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jarrett Allen,23.0,C,56,56,1809,0.677,0.688,0.1,0.678,0.708,0.698,0.428,0.018,147,129,28.0,128,91.0,123,172,5,159.5,171.0,AS
2.0,Justin Anderson,28.0,SF,3,0,47,0.5,1.0,0.333,0.625,0.75,0.666,0.5,0.75,108,188,94.0,118,97.0,118,201,188,1.5,2.0,
3.0,Moses Brown,22.0,C,14,5,176,0.638,0.638,,0.638,0.552,0.636,0.5,0.0,138,120,,120,71.0,112,201,0,12.3,9.9,
4.0,Ed Davis,32.0,C,31,3,201,0.688,0.688,,0.688,0.429,0.632,0.875,0.0,149,129,,129,55.0,112,353,0,5.0,2.9,
5.0,Tacko Fall,26.0,C,11,1,59,0.417,0.417,,0.417,0.286,0.398,0.583,0.0,90,78,,78,37.0,70,235,0,-2.8,-5.1,
6.0,Tim Frazier,31.0,PG,2,0,8,0.5,0.5,,0.5,,0.5,0.0,0.0,108,94,,94,,88,0,0,-0.1,-0.3,
7.0,Darius Garland,22.0,PG,68,68,2430,0.462,0.512,0.383,0.536,0.892,0.576,0.205,0.387,100,96,108.0,101,115.0,102,83,97,10.7,25.1,AS
8.0,Brandon Goodwin,26.0,PG,36,5,502,0.416,0.455,0.345,0.477,0.632,0.501,0.247,0.357,90,85,98.0,90,82.0,88,99,89,-16.8,-22.3,
9.0,Luke Kornet,26.0,C,2,0,15,0.2,0.25,0.0,0.2,0.667,0.316,0.6,0.2,43,47,0.0,38,86.0,56,242,50,-3.3,-3.2,
10.0,Caris LeVert,27.0,SG,19,10,567,0.435,0.485,0.313,0.481,0.745,0.511,0.203,0.289,94,91,89.0,90,96.0,90,82,72,-23.7,-28.0,
11.0,Kevin Love,33.0,C,74,4,1665,0.43,0.493,0.392,0.553,0.838,0.594,0.26,0.627,93,93,111.0,104,108.0,105,105,157,31.8,46.9,6MOY-2
12.0,Lauri Markkanen,24.0,SF,61,61,1878,0.445,0.548,0.358,0.542,0.868,0.582,0.226,0.541,97,103,101.0,102,112.0,103,91,135,14.4,25.0,
13.0,Evan Mobley,20.0,PF,69,69,2331,0.508,0.541,0.25,0.522,0.663,0.549,0.304,0.111,110,102,71.0,98,86.0,97,122,28,-15.6,-31.1,ROY-2
14.0,RJ Nembhard Jr.,22.0,SG,14,0,63,0.333,0.375,0.0,0.333,0.75,0.38,0.222,0.111,72,70,0.0,63,97.0,67,90,28,-7.1,-7.4,
15.0,Malik Newman,24.0,PG,1,0,8,0.6,0.75,0.0,0.6,1.0,0.68,0.4,0.2,130,141,0.0,113,129.0,120,161,50,0.7,1.3,
16.0,Isaac Okoro,21.0,SF,67,61,1981,0.48,0.555,0.35,0.544,0.768,0.589,0.36,0.364,104,104,99.0,102,99.0,104,145,91,10.7,22.9,
17.0,Cedi Osman,26.0,SF,66,3,1462,0.432,0.559,0.357,0.544,0.664,0.563,0.229,0.628,94,105,101.0,102,86.0,99,92,157,13.7,-3.7,
18.0,Kevin Pangos,29.0,PG,24,3,166,0.326,0.45,0.231,0.391,0.75,0.408,0.087,0.565,71,84,65.0,74,97.0,72,35,142,-12.9,-15.1,
19.0,Rajon Rondo,35.0,PG,21,1,408,0.429,0.468,0.397,0.538,0.75,0.567,0.229,0.552,93,88,112.0,101,97.0,100,92,138,1.3,0.2,
20.0,Ricky Rubio,31.0,PG,34,8,970,0.363,0.38,0.339,0.434,0.854,0.488,0.251,0.423,79,71,96.0,82,110.0,86,101,106,-80.0,-71.6,
21.0,Tre Scott,25.0,SF,2,0,11,0.5,0.6,0.0,0.5,,0.5,0.0,0.167,108,113,0.0,94,,88,0,42,-0.4,-0.8,
22.0,Collin Sexton,23.0,SG,11,11,316,0.45,0.538,0.244,0.487,0.744,0.523,0.258,0.298,98,101,69.0,92,96.0,92,104,75,-13.6,-14.4,
23.0,Lamar Stevens,24.0,PF,63,13,1015,0.489,0.543,0.277,0.517,0.707,0.544,0.235,0.204,106,102,78.0,97,91.0,96,95,51,-9.2,-15.5,
24.0,Denzel Valentine,28.0,SG,22,0,204,0.371,0.278,0.409,0.516,,0.516,0.0,0.71,80,52,116.0,97,,91,0,178,-1.9,-6.2,
25.0,Dean Wade,25.0,PF,51,28,980,0.456,0.64,0.359,0.574,0.667,0.584,0.138,0.654,99,120,102.0,108,86.0,103,56,164,18.2,8.4,
26.0,Dylan Windler,25.0,SF,50,0,459,0.378,0.571,0.3,0.485,0.833,0.519,0.184,0.714,82,107,85.0,91,108.0,92,74,179,-9.2,-9.9,
,Team Totals,,,82,82,19731,0.469,0.541,0.355,0.538,0.76,0.571,0.261,0.387,102,102,100.0,101,98.0,101,105,97,83.2,81.0,
