Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3255,6940,0.469,953,2686,0.355,2302,4254,0.541,1376,1810,0.76,837,2786,3623,2064,580,343,1181,1433,8839
Team/G,,240.6,39.7,84.6,0.469,11.6,32.8,0.355,28.1,51.9,0.541,16.8,22.1,0.76,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,107.8
Lg Rank,,24,21,29,9.0,20,22,15.0,15,17,12.0,18,12,21.0,16,16,15,11,26,24,22,1,25
Year/Year,,-0.6%,2.9%,-1.3%,0.019,16.2%,10.2%,0.019,-1.8%,-7.4%,0.031,0.7%,-1.5%,0.017,-2.1%,5.1%,3.4%,5.6%,-8.9%,-7.3%,-6.9%,-3.8%,3.8%
Opponent,82.0,19730,3236,7152,0.452,960,2721,0.353,2276,4431,0.514,1233,1592,0.774,858,2657,3515,1978,691,380,1101,1638,8665
Opponent/G,,240.6,39.5,87.2,0.452,11.7,33.2,0.353,27.8,54.0,0.514,15.0,19.4,0.774,10.5,32.4,42.9,24.1,8.4,4.6,13.4,20.0,105.7
Lg Rank,,24,8,10,8.0,6,7,16.0,12,20,5.0,3,2,15.0,19,3,6,12,28,15,17,11,5
Year/Year,,-0.6%,-6.0%,0.6%,-0.032,-5.6%,2.4%,-0.03,-6.2%,-0.5%,-0.031,-5.3%,-4.8%,-0.004,5.8%,-4.3%,-2.0%,-5.0%,-1.0%,-21.5%,-6.4%,-0.9%,-5.9%
