Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,James Harden,33.0,PG,11,11,38.8,6.5,16.6,0.393,2.8,7.5,0.378,3.7,9.2,0.406,0.478,4.4,5.0,0.873,0.5,5.6,6.2,8.3,1.8,0.4,3.2,2.5,20.3,
2.0,Tyrese Maxey,22.0,SG,11,11,38.5,7.5,17.5,0.427,3.1,7.7,0.4,4.4,9.7,0.449,0.516,2.5,2.8,0.903,0.8,4.0,4.8,2.3,1.4,0.5,0.7,2.4,20.5,
3.0,Joel Embiid,28.0,C,9,9,37.3,7.3,17.0,0.431,0.6,3.1,0.179,6.8,13.9,0.488,0.448,8.4,9.3,0.905,1.8,8.0,9.8,2.7,0.7,2.8,3.9,3.0,23.7,
4.0,Tobias Harris,30.0,SF,11,11,35.6,6.4,12.2,0.522,1.4,3.7,0.366,5.0,8.5,0.591,0.578,1.2,1.4,0.867,1.5,5.7,7.3,1.6,0.6,0.5,0.7,2.5,15.3,
5.0,P.J. Tucker,37.0,PF,11,11,26.7,1.7,4.6,0.373,1.3,3.6,0.35,0.5,1.0,0.455,0.51,0.2,0.3,0.667,1.6,2.9,4.5,1.5,1.2,0.3,0.5,2.5,4.9,
6.0,De'Anthony Melton,24.0,SG,11,0,24.9,2.8,7.4,0.383,1.7,4.5,0.388,1.1,2.9,0.375,0.5,0.5,0.7,0.75,1.3,2.0,3.3,1.6,1.2,0.8,0.7,1.8,7.9,
7.0,Georges Niang,29.0,PF,11,0,14.3,1.6,3.3,0.5,1.1,2.4,0.462,0.5,0.9,0.6,0.667,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.2,0.5,1.5,4.4,
8.0,Paul Reed,23.0,C,11,2,14.3,2.0,3.5,0.579,0.0,0.0,,2.0,3.5,0.579,0.579,0.6,0.6,1.0,2.5,3.0,5.5,0.6,0.5,0.4,0.5,1.4,4.6,
9.0,Jalen McDaniels,25.0,SF,8,0,12.8,1.0,2.5,0.4,0.4,1.1,0.333,0.6,1.4,0.455,0.475,0.0,0.0,,0.4,1.6,2.0,0.6,0.1,0.0,0.4,1.0,2.4,
10.0,Danuel House Jr.,29.0,SF,7,0,6.0,1.3,3.0,0.429,0.1,1.4,0.1,1.1,1.6,0.727,0.452,0.1,0.1,1.0,0.0,1.7,1.7,0.1,0.0,0.0,0.1,0.6,2.9,
11.0,Dewayne Dedmon,33.0,C,1,0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
12.0,Jaden Springer,20.0,SG,4,0,4.3,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.5,2.3,
13.0,Furkan Korkmaz,25.0,SG,3,0,3.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.7,
14.0,Montrezl Harrell,29.0,C,2,0,3.5,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,Shake Milton,26.0,SG,6,0,3.5,0.5,0.8,0.6,0.0,0.2,0.0,0.5,0.7,0.75,0.6,0.3,0.3,1.0,0.0,0.5,0.5,0.3,0.3,0.0,0.2,0.5,1.3,
,Team Totals,,,11,11,242.3,36.7,84.0,0.437,12.2,33.9,0.359,24.5,50.1,0.49,0.51,16.9,19.1,0.886,10.0,33.0,43.0,19.1,7.6,5.3,12.4,18.7,102.5,
