Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,James Harden,33.0,PG,11,11,427,100,0,0,0,0,-5.4,-21.7,19,9,9,5,24,4,213,1,15,
2.0,Tyrese Maxey,22.0,SG,11,11,423,21,79,0,0,0,0.2,6.2,6,0,15,0,14,0,61,3,11,
3.0,Tobias Harris,30.0,SF,11,11,392,0,0,83,16,1,-0.7,1.1,2,2,16,3,8,0,48,3,8,
4.0,Joel Embiid,28.0,C,9,9,336,0,0,0,0,100,-1.3,-0.7,8,18,17,4,38,0,63,5,11,
5.0,P.J. Tucker,37.0,PF,11,11,294,0,0,3,92,6,0.1,2.3,2,1,11,1,1,4,43,1,1,
6.0,De'Anthony Melton,24.0,SG,11,0,274,1,64,35,0,0,2.5,7.3,6,1,12,0,2,3,47,0,6,
7.0,Georges Niang,29.0,PF,11,0,157,0,0,0,95,5,-3.9,-4.2,3,1,6,1,0,1,5,0,2,
8.0,Paul Reed,23.0,C,11,2,157,0,0,0,0,100,6.0,9.9,2,1,8,3,3,0,17,1,3,
9.0,Jalen McDaniels,25.0,SF,8,0,102,0,0,64,36,0,9.3,12.6,2,0,1,1,0,0,13,0,0,
10.0,Danuel House Jr.,29.0,SF,7,0,42,0,2,61,36,0,-22.6,-23.5,0,1,2,0,1,0,3,1,2,
11.0,Shake Milton,26.0,SG,6,0,21,0,97,3,0,0,-10.0,-9.4,1,0,1,0,1,0,4,0,0,
12.0,Jaden Springer,20.0,SG,4,0,17,94,6,0,0,0,3.1,4.2,0,0,1,0,0,0,0,0,0,
13.0,Furkan Korkmaz,25.0,SG,3,0,11,0,0,100,0,0,-15.0,-14.3,1,0,0,0,0,0,2,0,1,
14.0,Montrezl Harrell,29.0,C,2,0,7,0,0,0,0,100,-15.4,-14.5,0,0,0,0,0,0,0,0,0,
15.0,Dewayne Dedmon,33.0,C,1,0,5,0,0,0,0,100,-49.1,-48.6,1,0,0,0,0,0,0,0,0,
,Team Totals,,,11,11,2665,20,20,20,20,20,-1.0,-1.2,53,34,99,18,92,12,519,15,60,
