Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,James Harden,33.0,PG,11,11,427,18.5,0.538,0.448,0.301,1.6,17.4,9.3,36.2,2.5,1.0,14.5,26.2,0.5,0.5,1.0,0.111,3.0,1.1,4.1,0.6,
2.0,Tyrese Maxey,22.0,SG,11,11,423,16.8,0.55,0.443,0.161,2.4,12.4,7.3,10.5,1.9,1.3,3.7,23.4,0.6,0.4,1.0,0.117,1.9,0.4,2.2,0.5,
3.0,Tobias Harris,30.0,SF,11,11,392,16.1,0.597,0.306,0.112,4.9,19.2,11.9,7.9,0.9,1.7,5.4,17.5,0.7,0.4,1.1,0.131,1.0,0.3,1.4,0.3,
4.0,Joel Embiid,28.0,C,9,9,336,20.3,0.561,0.183,0.549,5.4,25.6,15.3,12.7,0.9,8.1,15.6,31.0,0.1,0.5,0.6,0.09,0.9,1.0,1.9,0.3,
5.0,P.J. Tucker,37.0,PF,11,11,294,9.5,0.516,0.784,0.059,7.0,13.0,9.9,7.8,2.3,1.1,8.7,9.0,0.2,0.3,0.6,0.092,-1.1,2.1,1.0,0.2,
6.0,De'Anthony Melton,24.0,SG,11,0,274,12.6,0.515,0.605,0.099,5.8,9.6,7.7,10.2,2.5,3.6,8.6,15.6,0.2,0.3,0.5,0.086,0.2,1.7,1.9,0.3,
7.0,Georges Niang,29.0,PF,11,0,157,6.4,0.667,0.722,0.0,0.0,3.0,1.5,2.0,0.0,1.4,12.2,12.1,0.1,0.0,0.1,0.04,-2.2,-1.7,-3.9,-0.1,
8.0,Paul Reed,23.0,C,11,2,157,20.3,0.621,0.0,0.184,19.5,25.1,22.3,7.2,2.0,2.8,12.7,13.9,0.4,0.2,0.6,0.196,1.4,0.2,1.7,0.1,
9.0,Jalen McDaniels,25.0,SF,8,0,102,5.2,0.475,0.45,0.0,3.3,15.2,9.1,7.2,0.5,0.0,13.0,10.4,0.0,0.1,0.0,0.011,-4.3,-0.8,-5.0,-0.1,
10.0,Danuel House Jr.,29.0,SF,7,0,42,9.9,0.466,0.476,0.048,0.0,34.1,16.6,4.4,0.0,0.0,4.5,24.7,-0.1,0.0,0.0,-0.025,-4.2,-1.1,-5.3,0.0,
11.0,Shake Milton,26.0,SG,6,0,21,17.5,0.68,0.2,0.4,0.0,17.1,8.3,15.5,5.0,0.0,14.5,15.2,0.0,0.0,0.1,0.181,-2.4,5.6,3.2,0.0,
12.0,Jaden Springer,20.0,SG,4,0,17,19.1,0.922,0.0,0.5,0.0,0.0,0.0,0.0,3.1,0.0,17.0,16.0,0.0,0.0,0.1,0.154,0.8,2.7,3.5,0.0,
13.0,Furkan Korkmaz,25.0,SG,3,0,11,-0.1,0.347,0.5,1.0,0.0,10.9,5.3,12.0,0.0,0.0,25.8,16.3,0.0,0.0,0.0,-0.145,-6.7,-3.1,-9.8,0.0,
14.0,Montrezl Harrell,29.0,C,2,0,7,-16.0,0.0,0.0,0.0,0.0,17.1,8.3,0.0,0.0,0.0,0.0,19.8,-0.1,0.0,-0.1,-0.461,-16.8,-8.1,-25.0,0.0,
15.0,Dewayne Dedmon,33.0,C,1,0,5,-20.0,0.0,1.0,0.0,0.0,23.9,11.7,0.0,0.0,0.0,50.0,18.5,-0.1,0.0,-0.1,-0.494,-21.7,-5.9,-27.6,0.0,
,Team Totals,,,11,11,2665,,0.555,0.404,0.227,,,,,,,,,2.6,2.9,5.5,0.1,0.5,0.7,1.2,2.2,
