Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Tobias Harris,30,74,74,2436,8.6,17.2,0.501,2.6,6.6,0.389,6.0,10.6,0.57,0.575,2.3,2.6,0.876,1.4,7.3,8.6,3.8,1.4,0.8,1.8,3.0,22.1,118.0,114,
2,Joel Embiid,28,66,66,2284,15.8,28.8,0.548,1.4,4.3,0.33,14.4,24.5,0.587,0.573,14.3,16.7,0.857,2.5,12.1,14.5,5.9,1.4,2.4,4.9,4.4,47.4,124.0,109,"MVP-1,DPOY-9,CPOY-5,AS,NBA1"
3,De'Anthony Melton,24,77,58,2150,6.4,15.0,0.425,3.6,9.3,0.39,2.8,5.7,0.484,0.546,1.6,2.0,0.793,1.6,5.6,7.2,4.5,2.9,0.9,2.4,4.4,18.0,111.0,111,
4,James Harden,33,58,58,2135,8.6,19.5,0.441,3.7,9.7,0.385,4.9,9.8,0.495,0.536,7.3,8.4,0.867,0.9,7.3,8.2,14.3,1.6,0.7,4.5,2.6,28.2,123.0,113,
5,Tyrese Maxey,22,60,41,2016,10.8,22.4,0.481,3.9,9.1,0.434,6.9,13.4,0.513,0.568,4.4,5.2,0.845,0.6,3.8,4.3,5.2,1.2,0.2,2.0,3.2,29.9,120.0,117,
6,P.J. Tucker,37,75,75,1920,2.5,5.8,0.427,1.4,3.6,0.393,1.1,2.2,0.482,0.549,0.5,0.6,0.826,2.5,5.2,7.6,1.5,1.0,0.4,1.1,4.6,6.9,117.0,116,
7,Shake Milton,26,76,11,1567,7.6,15.9,0.479,1.8,4.7,0.378,5.8,11.2,0.521,0.535,3.1,3.7,0.853,1.2,4.8,6.0,7.6,0.8,0.4,3.0,3.9,20.1,115.0,117,
8,Georges Niang,29,78,1,1512,7.3,16.4,0.442,5.0,12.6,0.401,2.2,3.9,0.576,0.596,1.3,1.5,0.867,0.6,5.4,6.1,2.5,1.0,0.5,1.8,4.8,20.9,114.0,116,
9,Danuel House Jr.,29,56,5,807,5.7,12.1,0.472,2.3,6.8,0.336,3.4,5.3,0.644,0.566,2.8,3.7,0.75,0.6,5.2,5.8,2.7,0.9,0.6,1.6,4.2,16.5,115.0,116,
10,Paul Reed,23,69,2,755,8.1,13.7,0.593,0.1,0.4,0.167,8.1,13.3,0.606,0.596,2.5,3.3,0.745,7.3,9.8,17.2,1.8,3.0,3.3,3.0,8.1,18.8,122.0,105,
11,Montrezl Harrell,29,57,7,681,9.1,15.2,0.598,0.0,0.4,0.0,9.1,14.8,0.616,0.598,5.1,7.3,0.693,4.9,6.7,11.6,2.4,1.2,1.8,2.5,5.5,23.3,124.0,113,
12,Matisse Thybulle,25,49,6,591,4.2,9.7,0.431,1.8,5.3,0.333,2.4,4.4,0.547,0.522,0.8,1.0,0.75,1.7,3.6,5.3,1.9,3.8,1.2,0.7,5.4,10.9,115.0,110,
13,Jalen McDaniels,25,24,3,419,7.1,14.5,0.488,1.4,3.5,0.4,5.7,11.0,0.516,0.537,3.3,4.0,0.824,2.2,6.7,9.0,2.2,2.0,0.6,1.5,6.0,18.9,117.0,113,
14,Furkan Korkmaz,25,37,0,353,6.7,15.6,0.432,2.5,6.5,0.391,4.2,9.1,0.462,0.514,3.6,5.1,0.722,0.8,5.1,5.9,3.1,1.4,0.4,3.4,2.5,19.6,100.0,115,
15,Jaden Springer,20,16,2,89,9.5,19.5,0.486,1.1,2.8,0.4,8.4,16.7,0.5,0.514,3.3,4.5,0.75,3.3,4.5,7.8,4.5,3.9,1.7,1.7,8.4,23.4,116.0,108,
16,Dewayne Dedmon,33,8,1,76,8.5,14.3,0.591,0.7,1.3,0.5,7.8,13.0,0.6,0.614,0.7,3.3,0.2,3.9,12.4,16.3,6.5,1.3,3.3,3.9,9.1,18.3,110.0,108,
17,Mac McClung,24,2,0,41,10.9,24.2,0.45,4.8,13.3,0.364,6.0,10.9,0.556,0.55,3.6,6.0,0.6,3.6,8.5,12.1,10.9,0.0,0.0,3.6,3.6,30.2,119.0,117,
18,Louis King,23,1,0,29,13.7,22.2,0.615,6.8,13.7,0.5,6.8,8.5,0.8,0.769,0.0,1.7,0.0,3.4,3.4,6.8,3.4,1.7,0.0,3.4,6.8,34.2,125.0,116,
19,Saben Lee,23,2,0,10,14.9,19.8,0.75,0.0,5.0,0.0,14.9,14.9,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,9.9,5.0,0.0,14.9,5.0,29.7,86.0,111,
20,Julian Champagnie,21,2,0,7,0.0,14.2,0.0,0.0,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,106,
21,Michael Foster Jr.,20,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122,
