Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tobias Harris,30,SF,74,74,2436,6.3,12.5,0.501,1.9,4.8,0.389,4.4,7.7,0.57,0.575,1.7,1.9,0.876,1.0,5.3,6.3,2.7,1.0,0.6,1.3,2.2,16.0,
2,Joel Embiid,28,C,66,66,2284,11.5,20.9,0.548,1.0,3.2,0.33,10.4,17.8,0.587,0.573,10.4,12.2,0.857,1.8,8.8,10.6,4.3,1.0,1.8,3.6,3.2,34.4,"MVP-1,DPOY-9,CPOY-5,AS,NBA1"
3,De'Anthony Melton,24,SG,77,58,2150,4.6,10.9,0.425,2.6,6.7,0.39,2.0,4.2,0.484,0.546,1.2,1.5,0.793,1.2,4.1,5.2,3.3,2.1,0.7,1.7,3.2,13.1,
4,James Harden,33,PG,58,58,2135,6.3,14.2,0.441,2.7,7.0,0.385,3.5,7.1,0.495,0.536,5.3,6.1,0.867,0.7,5.3,6.0,10.4,1.2,0.5,3.3,1.9,20.5,
5,Tyrese Maxey,22,SG,60,41,2016,7.8,16.3,0.481,2.9,6.6,0.434,5.0,9.7,0.513,0.568,3.2,3.8,0.845,0.4,2.7,3.1,3.8,0.9,0.1,1.4,2.4,21.7,
6,P.J. Tucker,37,PF,75,75,1920,1.8,4.2,0.427,1.0,2.6,0.393,0.8,1.6,0.482,0.549,0.4,0.4,0.826,1.8,3.8,5.5,1.1,0.7,0.3,0.8,3.4,5.0,
7,Shake Milton,26,SG,76,11,1567,5.5,11.6,0.479,1.3,3.4,0.378,4.3,8.2,0.521,0.535,2.3,2.7,0.853,0.9,3.5,4.4,5.5,0.6,0.3,2.2,2.8,14.6,
8,Georges Niang,29,PF,78,1,1512,5.3,12.0,0.442,3.7,9.1,0.401,1.6,2.8,0.576,0.596,0.9,1.1,0.867,0.5,4.0,4.4,1.8,0.7,0.3,1.3,3.5,15.2,
9,Danuel House Jr.,29,SF,56,5,807,4.1,8.8,0.472,1.7,4.9,0.336,2.5,3.9,0.644,0.566,2.0,2.7,0.75,0.4,3.8,4.2,2.0,0.6,0.4,1.2,3.1,12.0,
10,Paul Reed,23,C,69,2,755,5.9,10.0,0.593,0.0,0.3,0.167,5.9,9.7,0.606,0.596,1.8,2.4,0.745,5.3,7.2,12.5,1.3,2.2,2.4,2.1,5.9,13.7,
11,Montrezl Harrell,29,C,57,7,681,6.6,11.0,0.598,0.0,0.3,0.0,6.6,10.7,0.616,0.598,3.7,5.3,0.693,3.5,4.9,8.4,1.7,0.9,1.3,1.9,4.0,16.9,
12,Matisse Thybulle,25,SF,49,6,591,3.0,7.1,0.431,1.3,3.8,0.333,1.8,3.2,0.547,0.522,0.5,0.7,0.75,1.2,2.6,3.8,1.4,2.7,0.9,0.5,4.0,7.9,
13,Jalen McDaniels,25,SF,24,3,419,5.2,10.6,0.488,1.0,2.6,0.4,4.1,8.0,0.516,0.537,2.4,2.9,0.824,1.6,4.9,6.5,1.6,1.5,0.4,1.1,4.4,13.7,
14,Furkan Korkmaz,25,SG,37,0,353,4.9,11.3,0.432,1.8,4.7,0.391,3.1,6.6,0.462,0.514,2.7,3.7,0.722,0.6,3.7,4.3,2.2,1.0,0.3,2.4,1.8,14.3,
15,Jaden Springer,20,SG,16,2,89,6.9,14.2,0.486,0.8,2.0,0.4,6.1,12.1,0.5,0.514,2.4,3.2,0.75,2.4,3.2,5.7,3.2,2.8,1.2,1.2,6.1,17.0,
16,Dewayne Dedmon,33,C,8,1,76,6.2,10.4,0.591,0.5,0.9,0.5,5.7,9.5,0.6,0.614,0.5,2.4,0.2,2.8,9.0,11.8,4.7,0.9,2.4,2.8,6.6,13.3,
17,Mac McClung,24,SG,2,0,41,7.9,17.6,0.45,3.5,9.7,0.364,4.4,7.9,0.556,0.55,2.6,4.4,0.6,2.6,6.1,8.8,7.9,0.0,0.0,2.6,2.6,22.0,
18,Louis King,23,PF,1,0,29,9.9,16.1,0.615,5.0,9.9,0.5,5.0,6.2,0.8,0.769,0.0,1.2,0.0,2.5,2.5,5.0,2.5,1.2,0.0,2.5,5.0,24.8,
19,Saben Lee,23,PG,2,0,10,10.8,14.4,0.75,0.0,3.6,0.0,10.8,10.8,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,7.2,3.6,0.0,10.8,3.6,21.6,
20,Julian Champagnie,21,SF,2,0,7,0.0,10.3,0.0,0.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,
21,Michael Foster Jr.,20,PF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
