Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Charles Bassey,21.0,C,23,0,168,0.638,0.698,0.0,0.638,0.75,0.66,0.255,0.085,138.0,131.0,0.0,120.0,97.0,117.0,103.0,21.0,10.0,9.8,
2.0,Charlie Brown Jr.,24.0,SG,19,2,162,0.265,0.32,0.111,0.279,0.9,0.365,0.294,0.265,57.0,60.0,31.0,53.0,116.0,64.0,119.0,66.0,-17.2,-15.5,
3.0,Willie Cauley-Stein,28.0,C,2,0,6,,,,,,,,,,,,,,,,,0.0,0.0,
4.0,Seth Curry,31.0,SG,45,45,1566,0.485,0.561,0.4,0.58,0.877,0.603,0.138,0.473,105.0,105.0,113.0,109.0,113.0,107.0,56.0,119.0,50.5,41.9,
5.0,Andre Drummond,28.0,C,49,12,902,0.538,0.542,0.0,0.538,0.512,0.544,0.345,0.008,117.0,102.0,0.0,101.0,66.0,96.0,139.0,2.0,2.9,-12.3,
6.0,Joel Embiid,27.0,C,68,68,2297,0.499,0.529,0.371,0.534,0.814,0.616,0.602,0.188,108.0,99.0,105.0,100.0,105.0,109.0,243.0,47.0,6.5,169.0,"MVP-2,AS,NBA2"
7.0,Danny Green,34.0,SF,62,28,1353,0.394,0.469,0.38,0.555,0.786,0.561,0.044,0.847,85.0,88.0,107.0,104.0,101.0,99.0,18.0,212.0,14.7,-3.2,
8.0,James Harden,32.0,PG,21,21,792,0.402,0.476,0.326,0.483,0.892,0.601,0.65,0.493,87.0,89.0,92.0,91.0,115.0,106.0,262.0,123.0,-28.1,25.6,AS
9.0,Tobias Harris,29.0,PF,73,73,2543,0.482,0.525,0.367,0.532,0.842,0.566,0.198,0.269,105.0,99.0,104.0,100.0,109.0,100.0,80.0,67.0,0.2,-0.5,
10.0,Aaron Henry,22.0,SF,6,0,17,0.2,0.25,0.0,0.2,,0.2,0.0,0.2,43.0,47.0,0.0,38.0,,35.0,0.0,50.0,-3.3,-3.7,
11.0,Isaiah Joe,22.0,SG,55,1,609,0.35,0.405,0.333,0.477,0.935,0.519,0.175,0.763,76.0,76.0,94.0,90.0,121.0,92.0,71.0,191.0,-19.2,-17.8,
12.0,Tyler Johnson,29.0,PG,3,0,38,0.4,0.333,0.429,0.55,,0.55,0.0,0.7,87.0,63.0,121.0,103.0,,97.0,0.0,175.0,0.4,-0.3,
13.0,DeAndre Jordan,33.0,C,16,1,214,0.593,0.593,,0.593,0.714,0.615,0.259,0.0,129.0,111.0,,111.0,92.0,109.0,104.0,0.0,6.6,5.9,
14.0,Braxton Key,24.0,SF,2,0,6,0.5,1.0,0.0,0.5,,0.5,0.0,0.5,108.0,188.0,0.0,94.0,,88.0,0.0,125.0,-0.1,-0.3,
15.0,Furkan Korkmaz,24.0,SG,67,19,1414,0.387,0.515,0.289,0.469,0.81,0.502,0.179,0.566,84.0,97.0,82.0,88.0,105.0,89.0,72.0,142.0,-58.8,-64.9,
16.0,Tyrese Maxey,21.0,PG,75,74,2650,0.485,0.512,0.427,0.552,0.866,0.594,0.247,0.311,105.0,96.0,121.0,104.0,112.0,105.0,100.0,78.0,39.9,62.1,
17.0,Paul Millsap,36.0,C,9,1,106,0.433,0.5,0.25,0.467,0.714,0.499,0.233,0.267,94.0,94.0,71.0,88.0,92.0,88.0,94.0,67.0,-3.9,-4.4,
18.0,Shake Milton,25.0,SG,55,6,1179,0.429,0.481,0.323,0.483,0.836,0.517,0.181,0.33,93.0,90.0,91.0,91.0,108.0,91.0,73.0,83.0,-39.5,-42.6,
19.0,Georges Niang,28.0,PF,76,7,1736,0.437,0.511,0.403,0.575,0.881,0.594,0.105,0.687,95.0,96.0,114.0,108.0,114.0,105.0,42.0,172.0,49.3,33.3,
20.0,Myles Powell,24.0,PG,11,0,52,0.294,0.364,0.167,0.324,1.0,0.364,0.118,0.353,64.0,68.0,47.0,61.0,129.0,64.0,47.0,88.0,-7.1,-7.2,
21.0,Paul Reed,22.0,C,38,2,302,0.563,0.591,0.25,0.573,0.429,0.568,0.146,0.083,122.0,111.0,71.0,108.0,55.0,100.0,59.0,21.0,7.9,0.4,
22.0,Jaden Springer,19.0,SG,2,0,6,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,188.0,,188.0,,177.0,0.0,0.0,0.9,0.9,
23.0,Matisse Thybulle,24.0,SG,66,50,1685,0.5,0.673,0.313,0.575,0.791,0.594,0.143,0.48,108.0,126.0,88.0,108.0,102.0,105.0,58.0,120.0,26.0,18.0,"DPOY-11,DEF2"
,Team Totals,,,82,82,19803,0.466,0.527,0.364,0.534,0.821,0.578,0.282,0.376,101.0,99.0,103.0,101.0,106.0,102.0,114.0,94.0,38.6,194.2,
