Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Tyrese Maxey,21.0,PG,12,12,485,16.9,0.61,0.379,0.275,1.6,8.7,5.3,17.0,1.0,0.4,9.3,21.8,1.1,0.2,1.3,0.132,2.4,-0.3,2.1,0.5,
2.0,James Harden,32.0,PG,12,12,479,16.8,0.584,0.481,0.475,3.0,13.9,8.7,34.8,1.0,1.5,20.7,23.7,0.7,0.4,1.1,0.112,2.5,-0.6,1.9,0.5,
3.0,Tobias Harris,29.0,PF,12,12,466,16.2,0.591,0.352,0.136,2.8,20.4,12.0,13.0,1.5,2.0,9.5,19.1,0.7,0.5,1.2,0.122,1.6,1.4,3.0,0.6,
4.0,Joel Embiid,27.0,C,10,10,385,19.1,0.59,0.205,0.553,7.0,26.2,17.0,9.9,0.5,1.9,13.8,28.4,0.5,0.4,0.9,0.117,1.1,-1.0,0.1,0.2,
5.0,Danny Green,34.0,SF,12,12,319,9.9,0.576,0.854,0.011,3.6,10.3,7.1,4.9,2.0,1.2,12.7,15.1,0.0,0.3,0.3,0.049,0.4,0.9,1.3,0.3,
6.0,Georges Niang,28.0,PF,12,0,198,7.1,0.593,0.896,0.042,2.6,8.3,5.6,8.5,0.8,0.0,12.5,13.3,0.1,0.1,0.2,0.053,-1.8,-0.4,-2.2,0.0,
7.0,Shake Milton,25.0,SG,12,0,158,15.4,0.641,0.395,0.526,3.3,11.1,7.4,10.9,2.0,1.8,9.7,15.4,0.4,0.2,0.5,0.153,1.5,2.3,3.7,0.2,
8.0,Paul Reed,22.0,C,12,0,140,17.7,0.563,0.083,0.194,20.2,20.1,20.1,11.6,3.3,4.0,18.7,16.1,0.2,0.3,0.5,0.161,-0.8,2.9,2.0,0.1,
9.0,Matisse Thybulle,24.0,SG,9,0,137,8.9,0.533,0.583,0.125,1.9,6.0,4.0,4.3,2.7,4.7,7.3,9.4,0.0,0.2,0.2,0.069,-2.0,3.6,1.6,0.1,
10.0,Furkan Korkmaz,24.0,SG,9,0,61,14.8,0.586,0.435,0.087,2.1,21.1,12.1,11.5,0.9,1.5,7.7,19.9,0.1,0.1,0.1,0.107,1.1,1.5,2.6,0.1,
11.0,DeAndre Jordan,33.0,C,3,2,31,15.7,1.0,0.0,0.0,4.1,22.7,13.8,5.5,0.0,6.0,28.6,10.6,0.1,0.0,0.1,0.136,-1.3,2.3,1.0,0.0,
12.0,Isaiah Joe,22.0,SG,7,0,15,-4.6,0.5,0.6,0.0,0.0,15.6,8.2,0.0,0.0,0.0,37.5,25.1,-0.1,0.0,-0.1,-0.289,-10.4,-4.6,-15.0,0.0,
13.0,Jaden Springer,19.0,SG,5,0,13,17.4,0.5,0.167,0.0,0.0,36.0,18.9,29.5,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.126,-1.1,1.5,0.4,0.0,
14.0,Charles Bassey,21.0,C,3,0,12,14.6,0.41,0.0,0.5,10.7,39.0,25.5,12.5,0.0,7.7,0.0,9.6,0.0,0.0,0.0,0.13,0.2,1.6,1.8,0.0,
15.0,Paul Millsap,36.0,C,1,0,6,5.0,,,,0.0,19.5,10.2,22.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.111,-3.3,4.4,1.1,0.0,
,Team Totals,,,12,12,2905,,0.592,0.426,0.29,,,,,,,,,3.9,2.6,6.5,0.107,1.0,0.5,1.5,2.6,
