Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Tyrese Maxey,21.0,12,12,485,88,182,0.484,26,69,0.377,62,113,0.549,0.555,47,50,0.94,6,36,42,47,9,2,21,24,249,0,
2.0,James Harden,32.0,12,12,479,64,158,0.405,28,76,0.368,36,82,0.439,0.494,67,75,0.893,11,57,68,103,9,8,50,29,223,0,
3.0,Tobias Harris,29.0,12,12,466,81,162,0.5,22,57,0.386,59,105,0.562,0.568,19,22,0.864,10,81,91,35,13,10,18,35,203,0,
4.0,Joel Embiid,27.0,10,10,385,78,161,0.484,7,33,0.212,71,128,0.555,0.506,73,89,0.82,21,86,107,21,4,8,32,34,236,0,
5.0,Danny Green,34.0,12,12,319,36,89,0.404,31,76,0.408,5,13,0.385,0.579,0,1,0.0,9,28,37,10,12,4,13,23,103,0,
6.0,Georges Niang,28.0,12,0,198,20,48,0.417,16,43,0.372,4,5,0.8,0.583,2,2,1.0,4,14,18,11,3,0,7,30,58,0,
7.0,Shake Milton,25.0,12,0,158,18,38,0.474,8,15,0.533,10,23,0.435,0.579,16,20,0.8,4,15,19,11,6,3,5,13,60,0,
8.0,Paul Reed,22.0,12,0,140,19,36,0.528,2,3,0.667,17,33,0.515,0.556,4,7,0.571,22,24,46,10,9,6,9,29,44,0,
9.0,Matisse Thybulle,24.0,9,0,137,11,24,0.458,4,14,0.286,7,10,0.7,0.542,1,3,0.333,2,7,9,4,7,7,2,15,27,0,
10.0,Furkan Korkmaz,24.0,9,0,61,11,23,0.478,4,10,0.4,7,13,0.538,0.565,2,2,1.0,1,11,12,4,1,1,2,7,28,0,
11.0,DeAndre Jordan,33.0,3,2,31,5,5,1.0,0,0,,5,5,1.0,1.0,0,0,,1,6,7,1,0,2,2,4,10,0,
12.0,Isaiah Joe,22.0,7,0,15,2,5,0.4,1,3,0.333,1,2,0.5,0.5,0,0,,0,2,2,0,0,0,3,1,5,0,
13.0,Jaden Springer,19.0,5,0,13,3,6,0.5,0,1,0.0,3,5,0.6,0.5,0,0,,0,4,4,2,0,0,0,1,6,0,
14.0,Charles Bassey,21.0,3,0,12,1,2,0.5,0,0,,1,2,0.5,0.5,0,1,0.0,1,4,5,1,0,1,0,1,2,0,
15.0,Paul Millsap,36.0,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,1,0,0,
,Team Totals,,12,12,2905,437,939,0.465,149,400,0.373,288,539,0.534,0.545,231,272,0.849,92,376,468,261,73,52,164,247,1254,0,
