Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Tyrese Maxey,21.0,PG,75,74,2650,0.485,12.9,0.689,0.258,0.237,0.121,0.073,0.311,0.512,0.654,0.466,0.317,0.479,0.427,0.45,0.712,0.017,14,0.181,0.589,2,0,
2.0,Tobias Harris,29.0,PF,73,73,2543,0.482,11.7,0.731,0.25,0.282,0.156,0.043,0.269,0.525,0.699,0.444,0.428,0.386,0.367,0.444,0.891,0.045,43,0.262,0.361,1,0,
3.0,Joel Embiid,27.0,C,68,68,2297,0.499,11.9,0.812,0.253,0.194,0.24,0.124,0.188,0.529,0.763,0.409,0.431,0.428,0.371,0.513,0.71,0.06,74,0.048,0.25,1,0,"MVP-2,AS,NBA2"
4.0,Georges Niang,28.0,PF,76,7,1736,0.437,19.1,0.313,0.119,0.153,0.032,0.009,0.687,0.511,0.627,0.465,0.389,0.2,0.403,0.711,0.981,0.004,2,0.305,0.39,1,0,
5.0,Matisse Thybulle,24.0,SG,66,50,1685,0.5,13.1,0.52,0.407,0.097,0.017,0.0,0.48,0.673,0.795,0.276,0.0,,0.313,0.733,0.956,0.203,60,0.486,0.371,0,0,"DPOY-11,DEF2"
6.0,Seth Curry,31.0,SG,45,45,1566,0.485,19.1,0.527,0.055,0.11,0.138,0.223,0.473,0.561,0.69,0.552,0.548,0.542,0.4,0.481,0.78,0.0,0,0.152,0.5,0,0,
7.0,Furkan Korkmaz,24.0,SG,67,19,1414,0.387,17.4,0.434,0.187,0.149,0.047,0.051,0.566,0.515,0.739,0.314,0.5,0.292,0.289,0.524,0.87,0.021,8,0.199,0.283,2,0,
8.0,Danny Green,34.0,SF,62,28,1353,0.394,21.8,0.153,0.069,0.047,0.019,0.019,0.847,0.469,0.682,0.2,0.5,0.333,0.38,0.87,0.922,0.003,1,0.487,0.402,1,0,
9.0,Shake Milton,25.0,SG,55,6,1179,0.429,13.4,0.67,0.199,0.278,0.136,0.057,0.33,0.481,0.7,0.402,0.4,0.304,0.323,0.369,0.93,0.005,1,0.233,0.355,1,0,
10.0,Andre Drummond,28.0,C,49,12,902,0.538,2.7,0.992,0.706,0.265,0.021,0.0,0.008,0.542,0.643,0.286,0.4,,0.0,0.539,,0.235,48,0.0,,1,0,
11.0,James Harden,32.0,PG,21,21,792,0.402,15.6,0.507,0.21,0.206,0.063,0.028,0.493,0.476,0.667,0.322,0.444,0.25,0.326,0.275,0.304,0.0,0,0.043,0.5,0,0,AS
12.0,Isaiah Joe,22.0,SG,55,1,609,0.35,22.2,0.237,0.079,0.034,0.045,0.079,0.763,0.405,0.643,0.333,0.375,0.214,0.333,0.647,1.0,0.023,4,0.296,0.4,1,0,
13.0,Paul Reed,22.0,C,38,2,302,0.563,5.4,0.917,0.625,0.219,0.042,0.031,0.083,0.591,0.767,0.19,0.25,0.333,0.25,0.577,1.0,0.24,22,0.5,0.0,1,0,
14.0,DeAndre Jordan,33.0,C,16,1,214,0.593,1.6,1.0,0.852,0.13,0.019,0.0,0.0,0.593,0.63,0.429,0.0,,,0.813,,0.5,24,,,0,0,
15.0,Charles Bassey,21.0,C,23,0,168,0.638,5.6,0.915,0.574,0.213,0.106,0.021,0.085,0.698,0.741,0.7,0.6,0.0,0.0,0.667,,0.319,13,0.25,0.0,0,0,
16.0,Charlie Brown Jr.,24.0,SG,19,2,162,0.265,10.0,0.735,0.412,0.235,0.059,0.029,0.265,0.32,0.429,0.25,0.0,0.0,0.111,0.5,1.0,0.059,1,0.111,0.0,0,0,
17.0,Paul Millsap,36.0,C,9,1,106,0.433,10.2,0.733,0.3,0.333,0.1,0.0,0.267,0.5,0.556,0.5,0.333,,0.25,0.545,1.0,0.067,0,0.375,0.0,0,0,
18.0,Myles Powell,24.0,PG,11,0,52,0.294,13.5,0.647,0.353,0.176,0.0,0.118,0.353,0.364,0.667,0.0,,0.0,0.167,0.0,0.0,0.0,0,0.0,,0,0,
19.0,Tyler Johnson,29.0,PG,3,0,38,0.4,23.6,0.3,0.0,0.0,0.1,0.2,0.7,0.333,,,0.0,0.5,0.429,1.0,1.0,0.0,0,0.0,,0,0,
20.0,Aaron Henry,22.0,SF,6,0,17,0.2,12.0,0.8,0.2,0.2,0.4,0.0,0.2,0.25,1.0,0.0,0.0,,0.0,1.0,,0.0,0,0.0,,0,0,
21.0,Braxton Key,24.0,SF,2,0,6,0.5,12.7,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.0,,0.0,0,0.0,,0,0,
22.0,Jaden Springer,19.0,SG,2,0,6,1.0,9.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,0.0,,0.0,0,,,0,0,
23.0,Willie Cauley-Stein,28.0,C,2,0,6,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,82,82,19803,0.466,12.9,0.624,0.24,0.194,0.119,0.071,0.376,0.527,0.702,0.414,0.417,0.431,0.364,0.505,0.835,0.05,315,0.244,0.394,12,0,
