Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Tyrese Maxey,21.0,PG,12,12,485,100,0,0,0,0,-0.2,-6.2,12,7,6,2,22,1,119,5,7,
2.0,James Harden,32.0,PG,12,12,479,15,85,0,0,0,2.0,6.8,23,18,15,7,32,2,244,2,15,
3.0,Tobias Harris,29.0,PF,12,12,466,0,0,0,97,3,-1.1,-9.2,5,8,16,4,11,1,90,2,7,
4.0,Joel Embiid,27.0,C,10,10,385,0,0,0,0,100,4.6,11.3,13,10,18,5,39,3,53,11,11,
5.0,Danny Green,34.0,SF,12,12,319,0,3,93,4,0,4.2,7.6,6,5,13,1,1,3,24,1,3,
6.0,Georges Niang,28.0,PF,12,0,198,0,0,51,49,0,5.4,7.0,4,1,18,1,0,0,26,0,1,
7.0,Shake Milton,25.0,SG,12,0,158,0,47,52,1,0,3.8,4.1,2,2,5,1,6,1,27,1,1,
8.0,Paul Reed,22.0,C,12,0,140,0,0,0,6,94,0.2,-0.7,2,3,16,3,3,0,25,3,5,
9.0,Matisse Thybulle,24.0,SG,9,0,137,1,58,41,0,0,-10.9,-15.3,2,0,5,0,2,3,10,1,0,
10.0,Furkan Korkmaz,24.0,SG,9,0,61,0,8,74,18,0,-4.3,-5.7,1,0,1,1,1,0,9,0,0,
11.0,DeAndre Jordan,33.0,C,3,2,31,0,0,0,0,100,-53.4,-57.2,0,1,2,1,0,0,2,0,0,
12.0,Isaiah Joe,22.0,SG,7,0,15,100,0,0,0,0,43.8,44.3,2,1,1,0,0,0,0,0,0,
13.0,Jaden Springer,19.0,SG,5,0,13,53,47,0,0,0,3.1,2.4,0,0,1,0,0,0,5,0,0,
14.0,Charles Bassey,21.0,C,3,0,12,0,0,0,0,100,-16.0,-17.2,0,0,1,0,1,0,3,1,0,
15.0,Paul Millsap,36.0,C,1,0,6,0,0,0,0,100,-7.3,-8.1,0,0,1,0,0,0,2,0,0,
,Team Totals,,,12,12,2905,20,20,20,20,20,0.8,0.3,72,56,119,26,118,14,639,27,50,
