Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Tyrese Maxey,21,75,74,2650,9.1,18.7,0.485,2.5,5.8,0.427,6.6,12.9,0.512,0.552,4.0,4.6,0.866,0.5,4.0,4.5,6.0,1.0,0.6,1.7,2.9,24.7,121,115,
2,Tobias Harris,29,73,73,2543,9.7,20.0,0.482,2.0,5.4,0.367,7.7,14.7,0.525,0.532,3.3,4.0,0.842,1.5,8.2,9.7,4.9,0.9,0.8,2.3,3.2,24.7,113,112,
3,Joel Embiid,27,68,68,2297,14.5,29.0,0.499,2.0,5.5,0.371,12.4,23.5,0.529,0.534,14.2,17.4,0.814,3.2,14.1,17.3,6.2,1.7,2.1,4.6,3.9,45.1,119,105,"MVP-2,AS,NBA2"
4,Georges Niang,28,76,7,1736,7.1,16.2,0.437,4.5,11.1,0.403,2.6,5.1,0.511,0.575,1.5,1.7,0.881,0.7,5.1,5.8,2.9,0.9,0.4,1.7,5.5,20.1,113,115,
5,Matisse Thybulle,24,66,50,1685,4.4,8.9,0.5,1.3,4.3,0.313,3.1,4.6,0.673,0.575,1.0,1.3,0.791,1.2,3.2,4.5,2.2,3.4,2.1,1.2,4.7,11.2,116,108,"DPOY-11,DEF2"
6,Seth Curry,31,45,45,1566,8.2,16.8,0.485,3.2,8.0,0.4,5.0,8.9,0.561,0.58,2.0,2.3,0.877,0.5,4.3,4.8,5.8,1.1,0.4,2.7,3.2,21.5,113,115,
7,Furkan Korkmaz,24,67,19,1414,6.4,16.6,0.387,2.7,9.4,0.289,3.7,7.2,0.515,0.469,2.4,3.0,0.81,0.8,5.4,6.2,4.5,1.2,0.3,1.7,2.0,18.0,104,114,
8,Danny Green,34,62,28,1353,4.6,11.8,0.394,3.8,10.0,0.38,0.8,1.8,0.469,0.555,0.4,0.5,0.786,1.2,4.6,5.8,2.4,2.2,1.4,1.7,3.9,13.5,106,111,
9,Shake Milton,25,55,6,1179,7.3,17.0,0.429,1.8,5.6,0.323,5.5,11.4,0.481,0.483,2.6,3.1,0.836,1.3,4.7,6.0,5.9,1.2,0.7,1.9,4.2,19.0,109,114,
10,Andre Drummond,28,49,12,902,7.1,13.2,0.538,0.0,0.1,0.0,7.1,13.0,0.542,0.538,2.3,4.5,0.512,7.5,16.4,23.9,5.4,3.1,2.5,4.4,6.7,16.5,110,100,
11,James Harden,32,21,21,792,7.2,18.0,0.402,2.9,8.9,0.326,4.3,9.1,0.476,0.483,10.5,11.7,0.892,0.8,8.6,9.4,13.9,1.6,0.3,4.5,3.0,27.8,122,111,AS
12,Isaiah Joe,22,55,1,609,5.1,14.5,0.35,3.7,11.1,0.333,1.4,3.4,0.405,0.477,2.4,2.5,0.935,0.5,4.1,4.6,2.9,1.1,0.2,1.6,3.8,16.2,103,115,
13,Paul Reed,22,38,2,302,8.9,15.9,0.563,0.3,1.3,0.25,8.6,14.5,0.591,0.573,1.0,2.3,0.429,7.3,7.9,15.2,2.6,5.5,2.3,1.7,9.4,19.2,122,100,
14,DeAndre Jordan,33,16,1,214,7.5,12.6,0.593,0.0,0.0,,7.5,12.6,0.593,0.593,2.3,3.3,0.714,7.5,14.0,21.4,1.9,0.5,2.1,3.7,4.9,17.2,115,108,
15,Charles Bassey,21,23,0,168,8.9,14.0,0.638,0.0,1.2,0.0,8.9,12.8,0.698,0.638,2.7,3.6,0.75,6.5,11.9,18.4,2.1,1.5,5.0,2.4,9.5,20.5,129,103,
16,Charlie Brown Jr.,24,19,2,162,2.8,10.5,0.265,0.3,2.8,0.111,2.5,7.7,0.32,0.279,2.8,3.1,0.9,4.3,5.2,9.5,1.5,2.5,0.9,1.5,4.9,8.6,92,110,
17,Paul Millsap,36,9,1,106,6.1,14.1,0.433,0.9,3.8,0.25,5.2,10.4,0.5,0.467,2.4,3.3,0.714,5.6,6.1,11.8,2.4,2.4,0.9,3.8,8.9,15.5,99,110,
18,Myles Powell,24,11,0,52,4.8,16.3,0.294,1.0,5.8,0.167,3.8,10.6,0.364,0.324,1.9,1.9,1.0,1.0,4.8,5.8,2.9,1.0,0.0,2.9,7.7,12.5,74,115,
19,Tyler Johnson,29,3,0,38,5.3,13.1,0.4,3.9,9.2,0.429,1.3,3.9,0.333,0.55,0.0,0.0,,1.3,6.6,7.9,2.6,1.3,1.3,1.3,5.3,14.4,109,112,
20,Aaron Henry,22,6,0,17,2.9,14.7,0.2,0.0,2.9,0.0,2.9,11.7,0.25,0.2,0.0,0.0,,0.0,2.9,2.9,0.0,0.0,5.9,5.9,5.9,5.9,29,111,
21,Braxton Key,24,2,0,6,8.3,16.6,0.5,0.0,8.3,0.0,8.3,8.3,1.0,0.5,0.0,0.0,,8.3,8.3,16.6,8.3,8.3,0.0,16.6,8.3,16.6,72,96,
22,Jaden Springer,19,2,0,6,8.3,8.3,1.0,0.0,0.0,,8.3,8.3,1.0,1.0,0.0,0.0,,8.3,8.3,16.6,0.0,0.0,16.6,8.3,0.0,16.6,101,95,
23,Willie Cauley-Stein,28,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,16.6,16.6,8.3,0.0,0.0,0.0,16.6,0.0,229,110,
