Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tyrese Maxey,21,PG,12,12,485,6.5,13.5,0.484,1.9,5.1,0.377,4.6,8.4,0.549,0.555,3.5,3.7,0.94,0.4,2.7,3.1,3.5,0.7,0.1,1.6,1.8,18.5,
2,James Harden,32,PG,12,12,479,4.8,11.9,0.405,2.1,5.7,0.368,2.7,6.2,0.439,0.494,5.0,5.6,0.893,0.8,4.3,5.1,7.7,0.7,0.6,3.8,2.2,16.8,
3,Tobias Harris,29,PF,12,12,466,6.3,12.5,0.5,1.7,4.4,0.386,4.6,8.1,0.562,0.568,1.5,1.7,0.864,0.8,6.3,7.0,2.7,1.0,0.8,1.4,2.7,15.7,
4,Joel Embiid,27,C,10,10,385,7.3,15.1,0.484,0.7,3.1,0.212,6.6,12.0,0.555,0.506,6.8,8.3,0.82,2.0,8.0,10.0,2.0,0.4,0.7,3.0,3.2,22.1,
5,Danny Green,34,SF,12,12,319,4.1,10.0,0.404,3.5,8.6,0.408,0.6,1.5,0.385,0.579,0.0,0.1,0.0,1.0,3.2,4.2,1.1,1.4,0.5,1.5,2.6,11.6,
6,Georges Niang,28,PF,12,0,198,3.6,8.7,0.417,2.9,7.8,0.372,0.7,0.9,0.8,0.583,0.4,0.4,1.0,0.7,2.5,3.3,2.0,0.5,0.0,1.3,5.5,10.5,
7,Shake Milton,25,SG,12,0,158,4.1,8.7,0.474,1.8,3.4,0.533,2.3,5.2,0.435,0.579,3.6,4.6,0.8,0.9,3.4,4.3,2.5,1.4,0.7,1.1,3.0,13.7,
8,Paul Reed,22,C,12,0,140,4.9,9.3,0.528,0.5,0.8,0.667,4.4,8.5,0.515,0.556,1.0,1.8,0.571,5.7,6.2,11.8,2.6,2.3,1.5,2.3,7.5,11.3,
9,Matisse Thybulle,24,SG,9,0,137,2.9,6.3,0.458,1.1,3.7,0.286,1.8,2.6,0.7,0.542,0.3,0.8,0.333,0.5,1.8,2.4,1.1,1.8,1.8,0.5,3.9,7.1,
10,Furkan Korkmaz,24,SG,9,0,61,6.5,13.6,0.478,2.4,5.9,0.4,4.1,7.7,0.538,0.565,1.2,1.2,1.0,0.6,6.5,7.1,2.4,0.6,0.6,1.2,4.1,16.5,
11,DeAndre Jordan,33,C,3,2,31,5.8,5.8,1.0,0.0,0.0,,5.8,5.8,1.0,1.0,0.0,0.0,,1.2,7.0,8.1,1.2,0.0,2.3,2.3,4.6,11.6,
12,Isaiah Joe,22,SG,7,0,15,4.8,12.0,0.4,2.4,7.2,0.333,2.4,4.8,0.5,0.5,0.0,0.0,,0.0,4.8,4.8,0.0,0.0,0.0,7.2,2.4,12.0,
13,Jaden Springer,19,SG,5,0,13,8.3,16.6,0.5,0.0,2.8,0.0,8.3,13.8,0.6,0.5,0.0,0.0,,0.0,11.1,11.1,5.5,0.0,0.0,0.0,2.8,16.6,
14,Charles Bassey,21,C,3,0,12,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,0.0,3.0,0.0,3.0,12.0,15.0,3.0,0.0,3.0,0.0,3.0,6.0,
15,Paul Millsap,36,C,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,
