unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Immanuel Quickley,34:46,7,14,.500,4,10,.400,1,3,.333,0,2,2,8,0,0,2,2,19,14.6,-8,True,,TOR,NYK,NYK,TOR,False,True,15a62b0b5552153398fcf8eb3312bd1476bbf8af,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Brandon Ingram,32:06,4,11,.364,2,5,.400,4,7,.571,0,1,1,4,0,0,5,1,14,4.4,-22,True,,TOR,NYK,NYK,TOR,False,True,31cf55be8f252e7fa18526fb4e74ca5d2d9fd23e,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Scottie Barnes,31:31,7,17,.412,4,7,.571,0,0,,2,3,5,4,1,2,3,4,18,11.8,-6,True,,TOR,NYK,NYK,TOR,False,True,9e050fbf0464d8a338c073e78bc0b5cea6501397,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Ja'Kobe Walter,21:16,3,7,.429,1,4,.250,0,0,,1,3,4,1,0,2,1,1,7,5.6,-15,True,,TOR,NYK,NYK,TOR,False,True,2a7c571838b0c76216e2ae198f2787b074b132ad,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Jamison Battle,11:15,2,4,.500,0,2,.000,0,0,,0,1,1,0,0,0,1,0,4,1.3,-13,True,,TOR,NYK,NYK,TOR,False,True,4d064b82ff90aa1778624d4e5b94d43636e019cd,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,TOR,NYK,NYK,TOR,False,True,31c70ef57a13b0ac2e8b871272983be05ed355da,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Sandro Mamukelashvili,27:03,3,9,.333,0,3,.000,3,4,.750,3,4,7,1,1,2,1,0,9,8.9,-17,True,,TOR,NYK,NYK,TOR,False,True,50e26d55519b6d5bca2ca39a7e3471357a6c9c7d,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Collin Murray-Boyles,22:06,5,6,.833,0,1,.000,1,3,.333,5,3,8,2,1,0,3,2,11,11.0,-5,True,,TOR,NYK,NYK,TOR,False,True,a3945dee79529211dfc21a87518054b4753b1fed,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Gradey Dick,17:34,1,4,.250,0,0,,0,0,,0,3,3,0,0,0,0,0,2,0.5,-3,True,,TOR,NYK,NYK,TOR,False,True,b77ebc93e6753937297c61cc353a870de8eb05cc,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Ochai Agbaji,16:51,3,4,.750,0,0,,0,0,,2,3,5,1,1,0,1,2,6,6.6,+3,True,,TOR,NYK,NYK,TOR,False,True,f2c50bdd6caa14d4108945a8baf06ba9761c2705,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Jamal Shead,16:36,1,6,.167,0,3,.000,0,0,,0,1,1,5,4,0,1,2,2,4.2,-17,True,,TOR,NYK,NYK,TOR,False,True,a400b893fd9f99235b3301dbd21349e4e7a8eaa1,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Chucky Hepburn,4:51,0,3,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,1,0,-1.2,-4,True,,TOR,NYK,NYK,TOR,False,True,ec4a26a59e92548ed6e258cace4b7a057a363740,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Jonathan Mogbo,4:05,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,0,0,2,2.0,-3,True,,TOR,NYK,NYK,TOR,False,True,3fed694ec6f12e2bfc3bdc2bb211a5bf231f131c,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Garrett Temple,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,TOR,NYK,NYK,TOR,False,True,1bb88b288d622d0ede95cf2be2f965ab8e8b0e80,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
Team Totals,240,37,88,.420,11,37,.297,9,17,.529,14,26,40,27,9,6,18,15,94,,,True,,TOR,NYK,NYK,TOR,False,True,2d7eea35fbe4b9c68ac748a0a965991e9154bccc,202511300NYK,"Toronto Raptors at New York Knicks Box Score, November 30, 2025",2025-12-31T08:47:32.174718,box-TOR-game-basic
