unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Brandon Ingram,35:45,6,18,.333,2,5,.400,0,0,,1,5,6,4,2,0,3,1,14,7.4,+13,True,,TOR,BRK,TOR,BRK,True,False,31cf55be8f252e7fa18526fb4e74ca5d2d9fd23e,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Scottie Barnes,33:42,6,13,.462,0,0,,5,6,.833,3,4,7,4,2,4,0,3,17,19.6,+2,True,,TOR,BRK,TOR,BRK,True,False,9e050fbf0464d8a338c073e78bc0b5cea6501397,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Immanuel Quickley,30:21,4,11,.364,3,6,.500,2,2,1.000,0,7,7,4,1,0,1,5,13,9.8,+3,True,,TOR,BRK,TOR,BRK,True,False,15a62b0b5552153398fcf8eb3312bd1476bbf8af,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Sandro Mamukelashvili,26:33,5,9,.556,2,4,.500,0,0,,1,3,4,2,1,0,1,4,12,9.1,+11,True,,TOR,BRK,TOR,BRK,True,False,50e26d55519b6d5bca2ca39a7e3471357a6c9c7d,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
RJ Barrett,20:09,4,8,.500,2,3,.667,6,6,1.000,0,2,2,1,2,0,2,1,16,12.9,+3,True,,TOR,BRK,TOR,BRK,True,False,4ceddc4279c1ff9def8d00745c625f8d86280825,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,TOR,BRK,TOR,BRK,True,False,31c70ef57a13b0ac2e8b871272983be05ed355da,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Jamal Shead,23:50,1,4,.250,0,2,.000,9,11,.818,0,1,1,9,1,0,1,2,11,13.6,+14,True,,TOR,BRK,TOR,BRK,True,False,a400b893fd9f99235b3301dbd21349e4e7a8eaa1,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Gradey Dick,19:45,3,6,.500,2,4,.500,4,4,1.000,0,1,1,3,2,0,0,2,12,12.6,+7,True,,TOR,BRK,TOR,BRK,True,False,b77ebc93e6753937297c61cc353a870de8eb05cc,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Ja'Kobe Walter,19:13,6,7,.857,4,5,.800,0,0,,0,1,1,0,1,0,1,0,16,13.8,-4,True,,TOR,BRK,TOR,BRK,True,False,2a7c571838b0c76216e2ae198f2787b074b132ad,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Collin Murray-Boyles,17:03,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,1,2,2.3,+4,True,,TOR,BRK,TOR,BRK,True,False,a3945dee79529211dfc21a87518054b4753b1fed,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Ochai Agbaji,13:39,3,7,.429,0,1,.000,0,0,,1,1,2,2,0,0,0,3,6,3.5,-3,True,,TOR,BRK,TOR,BRK,True,False,f2c50bdd6caa14d4108945a8baf06ba9761c2705,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
Jamison Battle,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,TOR,BRK,TOR,BRK,True,False,4d064b82ff90aa1778624d4e5b94d43636e019cd,202511230TOR,"Brooklyn Nets at Toronto Raptors Box Score, November 23, 2025",2025-12-31T08:41:52.172144,box-TOR-game-basic
