Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Russell Westbrook,33,PG,78,78,2678,7.4,16.6,0.444,1.1,3.6,0.298,6.3,13.0,0.485,0.476,3.6,5.4,0.667,1.5,6.3,7.8,7.4,1.0,0.3,4.0,3.2,19.4,
2,Malik Monk,23,SG,76,37,2139,6.6,13.9,0.473,2.9,7.4,0.391,3.7,6.5,0.568,0.578,1.6,2.0,0.795,0.6,3.7,4.3,3.7,1.0,0.5,2.1,2.3,17.6,
3,LeBron James,37,C,56,56,2084,11.1,21.1,0.524,2.8,7.7,0.359,8.3,13.4,0.62,0.59,4.4,5.8,0.756,1.1,6.8,7.9,6.0,1.3,1.0,3.4,2.1,29.3,"MVP-10,AS,NBA3"
4,Carmelo Anthony,37,PF,69,3,1793,6.4,14.5,0.441,3.0,8.0,0.375,3.4,6.5,0.521,0.544,2.7,3.2,0.83,1.2,4.5,5.8,1.4,0.9,1.0,1.2,3.3,18.5,
5,Talen Horton-Tucker,21,SG,60,19,1511,5.3,12.8,0.416,1.2,4.3,0.269,4.2,8.5,0.492,0.462,2.4,3.0,0.8,0.9,3.7,4.6,3.8,1.4,0.7,2.0,3.5,14.2,
6,Austin Reaves,23,SG,61,19,1418,3.7,8.1,0.459,1.3,4.2,0.317,2.4,3.8,0.616,0.542,2.5,3.0,0.839,1.1,3.8,4.9,2.8,0.7,0.5,1.0,2.2,11.3,
7,Avery Bradley,31,SG,62,45,1406,3.8,9.0,0.423,2.1,5.4,0.39,1.7,3.6,0.471,0.54,0.4,0.5,0.889,0.8,2.7,3.5,1.2,1.4,0.2,1.0,3.0,10.1,
8,Anthony Davis,28,C,40,40,1404,9.5,17.8,0.532,0.3,1.8,0.186,9.2,16.0,0.571,0.542,4.5,6.3,0.713,2.7,7.4,10.1,3.1,1.3,2.3,2.1,2.5,23.8,
9,Stanley Johnson,25,PF,48,27,1094,3.9,8.3,0.466,1.1,3.5,0.314,2.8,4.8,0.575,0.532,1.7,2.4,0.716,1.1,4.0,5.1,2.6,1.4,0.5,1.2,3.6,10.5,
10,Dwight Howard,36,C,60,27,971,5.0,8.1,0.612,0.3,0.6,0.533,4.7,7.6,0.618,0.63,3.6,5.4,0.658,4.4,8.8,13.2,1.3,1.3,1.3,1.7,4.3,13.8,
11,Wayne Ellington,34,SG,43,9,810,4.4,10.5,0.414,3.6,9.4,0.389,0.7,1.2,0.615,0.586,0.4,0.5,0.818,0.4,3.0,3.4,1.3,1.0,0.2,0.8,1.9,12.8,
12,Kent Bazemore,32,SF,39,14,545,3.0,9.2,0.324,1.9,5.3,0.363,1.1,3.9,0.271,0.428,0.9,1.1,0.765,0.9,3.7,4.6,2.2,1.7,0.6,1.4,4.6,8.7,
13,Trevor Ariza,36,SF,24,11,462,2.6,7.7,0.333,1.6,5.8,0.27,1.0,1.9,0.52,0.434,0.8,1.4,0.556,0.8,5.6,6.4,2.1,1.0,0.5,0.9,1.6,7.5,
14,DeAndre Jordan,33,C,32,19,408,5.3,7.9,0.674,0.0,0.0,,5.3,7.9,0.674,0.674,1.1,2.3,0.462,4.5,10.7,15.2,1.1,0.9,2.3,1.9,4.4,11.6,
15,D.J. Augustin,34,PG,21,0,373,3.8,8.3,0.453,2.8,6.6,0.426,1.0,1.7,0.556,0.622,0.5,0.5,1.0,0.4,2.2,2.6,3.2,0.7,0.1,1.1,2.1,10.8,
16,Wenyen Gabriel,24,PF,19,5,311,5.7,11.2,0.505,0.7,2.7,0.261,5.0,8.6,0.581,0.536,2.7,4.4,0.605,3.9,5.6,9.5,1.4,0.5,1.0,1.5,6.6,14.7,
17,Rajon Rondo,35,PG,18,0,289,2.9,8.8,0.324,1.0,3.7,0.267,1.9,5.1,0.366,0.38,0.1,0.2,0.5,1.2,4.9,6.1,8.3,1.5,0.6,4.2,3.1,6.9,
18,Isaiah Thomas,32,PG,4,1,101,4.3,13.9,0.308,1.8,7.8,0.227,2.5,6.1,0.412,0.372,2.9,3.9,0.727,0.4,2.5,2.9,2.1,0.0,0.7,1.8,4.3,13.2,
19,Mason Jones,23,SG,4,0,51,4.9,10.6,0.467,0.7,2.8,0.25,4.2,7.8,0.545,0.5,8.5,10.6,0.8,0.7,6.4,7.1,2.8,1.4,0.0,0.7,5.6,19.1,
20,Darren Collison,34,PG,3,0,37,1.9,6.8,0.286,0.0,2.9,0.0,1.9,3.9,0.5,0.286,0.0,0.0,,0.0,3.9,3.9,1.9,1.0,0.0,1.0,4.9,3.9,
21,Mac McClung,23,SG,1,0,22,3.3,8.2,0.4,1.6,4.9,0.333,1.6,3.3,0.5,0.5,1.6,1.6,1.0,0.0,4.9,4.9,1.6,1.6,1.6,3.3,8.2,9.8,
22,Chaundee Brown Jr.,23,SF,2,0,21,1.7,12.0,0.143,0.0,5.1,0.0,1.7,6.9,0.25,0.143,0.0,0.0,,0.0,3.4,3.4,0.0,0.0,0.0,1.7,0.0,3.4,
23,Jay Huff,23,C,4,0,20,0.0,5.4,0.0,0.0,3.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,1.8,5.4,7.2,1.8,1.8,1.8,1.8,1.8,0.0,
24,Sekou Doumbouya,21,PF,2,0,16,11.3,18.0,0.625,2.3,4.5,0.5,9.0,13.5,0.667,0.688,6.8,9.0,0.75,4.5,9.0,13.5,0.0,6.8,4.5,4.5,2.3,31.5,
25,Jemerrio Jones,26,SF,2,0,15,4.8,7.2,0.667,0.0,0.0,,4.8,7.2,0.667,0.667,0.0,0.0,,4.8,2.4,7.2,0.0,2.4,0.0,0.0,4.8,9.6,
