Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Carmelo Anthony,37.0,PF,69,3,1793,0.441,0.521,0.375,0.544,0.83,0.579,0.22,0.549,96,98,106.0,102,107.0,102,89,138,18.2,21.4,
2.0,Trevor Ariza,36.0,SF,24,11,462,0.333,0.52,0.27,0.434,0.556,0.449,0.182,0.747,72,98,76.0,82,72.0,79,73,187,-19.3,-25.0,
3.0,D.J. Augustin,34.0,PG,21,0,373,0.453,0.556,0.426,0.622,1.0,0.635,0.058,0.791,98,104,121.0,117,129.0,112,23,198,15.5,12.2,
4.0,Kent Bazemore,32.0,SF,39,14,545,0.324,0.271,0.363,0.428,0.765,0.451,0.122,0.576,70,51,103.0,81,99.0,80,49,144,-28.8,-33.8,
5.0,Avery Bradley,31.0,SG,62,45,1406,0.423,0.471,0.39,0.54,0.889,0.55,0.051,0.6,92,89,110.0,102,115.0,97,21,150,5.8,-11.2,
6.0,Chaundee Brown Jr.,23.0,SF,2,0,21,0.143,0.25,0.0,0.143,,0.143,0.0,0.429,31,47,0.0,27,,25,0,107,-5.4,-5.9,
7.0,Darren Collison,34.0,PG,3,0,37,0.286,0.5,0.0,0.286,,0.286,0.0,0.429,62,94,0.0,54,,50,0,107,-3.4,-3.9,
8.0,Anthony Davis,28.0,C,40,40,1404,0.532,0.571,0.186,0.542,0.713,0.578,0.351,0.101,115,107,53.0,102,92.0,102,141,25,14.0,18.7,
9.0,Sekou Doumbouya,21.0,PF,2,0,16,0.625,0.667,0.5,0.688,0.75,0.717,0.5,0.25,136,125,141.0,129,97.0,127,201,63,2.5,3.0,
10.0,Wayne Ellington,34.0,SG,43,9,810,0.414,0.615,0.389,0.586,0.818,0.593,0.046,0.89,90,116,110.0,110,106.0,105,19,223,26.0,13.2,
11.0,Wenyen Gabriel,24.0,PF,19,5,311,0.505,0.581,0.261,0.536,0.605,0.558,0.392,0.237,110,109,74.0,101,78.0,99,158,59,0.9,-1.7,
12.0,Talen Horton-Tucker,21.0,SG,60,19,1511,0.416,0.492,0.269,0.462,0.8,0.503,0.232,0.338,90,92,76.0,87,103.0,89,94,85,-75.1,-74.3,
13.0,Dwight Howard,36.0,C,60,27,971,0.612,0.618,0.533,0.63,0.658,0.657,0.667,0.068,133,116,151.0,119,85.0,116,269,17,43.1,51.4,
14.0,Jay Huff,23.0,C,4,0,20,0.0,0.0,0.0,0.0,,0.0,0.0,0.667,0,0,0.0,0,,0,0,167,-3.2,-3.4,
15.0,LeBron James,37.0,C,56,56,2084,0.524,0.62,0.359,0.59,0.756,0.619,0.275,0.367,114,116,102.0,111,98.0,109,111,92,142.6,145.5,"MVP-10,AS,NBA3"
16.0,Stanley Johnson,25.0,PF,48,27,1094,0.466,0.575,0.314,0.532,0.716,0.564,0.295,0.418,101,108,89.0,100,92.0,100,119,105,0.1,-1.0,
17.0,Jemerrio Jones,26.0,SF,2,0,15,0.667,0.667,,0.667,,0.667,0.0,0.0,145,125,,125,,118,0,0,0.8,0.6,
18.0,Mason Jones,23.0,SG,4,0,51,0.467,0.545,0.25,0.5,0.8,0.625,1.0,0.267,101,102,71.0,94,103.0,110,403,67,-1.0,2.5,
19.0,DeAndre Jordan,33.0,C,32,19,408,0.674,0.674,,0.674,0.462,0.657,0.292,0.0,146,127,,127,60.0,116,118,0,25.4,18.3,
20.0,Mac McClung,23.0,SG,1,0,22,0.4,0.5,0.333,0.5,1.0,0.551,0.2,0.6,87,94,94.0,94,129.0,97,81,150,-0.3,-0.2,
21.0,Malik Monk,23.0,SG,76,37,2139,0.473,0.568,0.391,0.578,0.795,0.597,0.142,0.535,103,107,111.0,109,103.0,106,57,134,76.6,54.7,
22.0,Austin Reaves,23.0,SG,61,19,1418,0.459,0.616,0.317,0.542,0.839,0.6,0.371,0.525,100,116,90.0,102,108.0,106,150,132,6.8,25.3,
23.0,Rajon Rondo,35.0,PG,18,0,289,0.324,0.366,0.267,0.38,0.5,0.383,0.028,0.423,70,69,75.0,72,65.0,68,11,106,-21.5,-26.4,
24.0,Isaiah Thomas,32.0,PG,4,1,101,0.308,0.412,0.227,0.372,0.727,0.422,0.282,0.564,67,77,64.0,70,94.0,75,114,141,-12.5,-12.6,
25.0,Russell Westbrook,33.0,PG,78,78,2678,0.444,0.485,0.298,0.476,0.667,0.512,0.324,0.215,96,91,84.0,90,86.0,90,130,54,-136.1,-153.5,
,Team Totals,,,82,82,19979,0.469,0.546,0.347,0.537,0.732,0.567,0.259,0.388,102,103,98.0,101,95.0,100,104,97,71.7,13.9,
