Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Deandre Ayton,25.0,C,55,55,1784,0.57,0.576,0.1,0.571,0.823,0.587,0.105,0.013,120,106,27.0,104,105.0,101,43,3,36.3,10.9,
2.0,Ibou Badji,21.0,C,22,1,226,0.636,0.636,,0.636,0.5,0.623,0.545,0.0,134,117,,116,64.0,107,223,0,4.0,2.4,
3.0,Dalano Banton,24.0,PG,30,8,876,0.408,0.474,0.311,0.471,0.78,0.508,0.223,0.408,86,87,85.0,86,99.0,88,91,103,-67.8,-70.9,
4.0,Jamaree Bouyea,24.0,PG,6,0,57,0.238,0.385,0.0,0.238,,0.238,0.0,0.381,50,71,0.0,44,,41,0,96,-13.0,-14.4,
5.0,Malcolm Brogdon,31.0,PG,39,25,1121,0.44,0.458,0.412,0.522,0.819,0.56,0.234,0.401,93,84,113.0,96,104.0,97,96,102,-24.2,-21.6,
6.0,Moses Brown,24.0,C,22,5,200,0.508,0.508,,0.508,0.29,0.477,0.477,0.0,107,93,,93,37.0,82,195,0,-5.0,-16.2,
7.0,Toumani Camara,23.0,PF,70,49,1739,0.45,0.523,0.337,0.516,0.758,0.547,0.226,0.393,95,96,92.0,94,97.0,94,93,99,-26.8,-31.6,
8.0,Jerami Grant,29.0,PF,54,54,1830,0.451,0.474,0.402,0.516,0.817,0.573,0.367,0.325,95,87,110.0,94,104.0,99,150,82,-52.1,-13.2,
9.0,Ashton Hagans,24.0,PG,19,1,316,0.408,0.457,0.32,0.465,0.824,0.51,0.239,0.352,86,84,88.0,85,105.0,88,98,89,-11.6,-11.0,
10.0,Scoot Henderson,19.0,PG,62,32,1765,0.385,0.416,0.325,0.44,0.819,0.489,0.256,0.336,81,76,89.0,80,104.0,84,105,85,-170.2,-160.6,
11.0,Skylar Mays,26.0,PG,21,5,356,0.384,0.438,0.286,0.435,0.765,0.457,0.123,0.355,81,80,78.0,80,98.0,79,50,90,-30.8,-35.8,
12.0,Justin Minaya,24.0,SF,34,1,381,0.297,0.4,0.245,0.378,0.556,0.391,0.122,0.662,63,73,67.0,69,71.0,67,50,168,-24.9,-29.4,
13.0,Taze Moore,25.0,SG,4,0,40,0.421,0.583,0.143,0.447,0.5,0.453,0.105,0.368,89,107,39.0,82,64.0,78,43,93,-3.8,-5.1,
14.0,Kris Murray,23.0,SF,62,29,1348,0.396,0.525,0.268,0.463,0.661,0.481,0.153,0.5,84,96,73.0,85,84.0,83,63,127,-61.1,-77.1,
15.0,Duop Reath,27.0,C,68,20,1214,0.461,0.559,0.359,0.549,0.742,0.571,0.186,0.491,97,103,98.0,100,95.0,99,76,124,2.6,-9.3,
16.0,Rayan Rupert,19.0,SG,39,12,633,0.335,0.313,0.359,0.422,0.76,0.451,0.155,0.484,71,57,98.0,77,97.0,78,64,123,-40.0,-44.5,
17.0,Shaedon Sharpe,20.0,SG,32,25,1059,0.406,0.457,0.333,0.475,0.824,0.524,0.274,0.415,85,84,91.0,87,105.0,90,112,105,-62.4,-54.2,
18.0,Anfernee Simons,24.0,SG,46,46,1582,0.43,0.472,0.385,0.523,0.916,0.568,0.213,0.484,91,87,105.0,96,117.0,98,87,123,-38.9,-22.8,
19.0,Matisse Thybulle,26.0,SF,65,19,1487,0.397,0.535,0.346,0.524,0.759,0.537,0.091,0.729,84,98,95.0,96,97.0,93,37,185,-14.5,-28.5,
20.0,Ish Wainright,29.0,SF,7,0,46,0.333,0.0,0.375,0.5,1.0,0.53,0.111,0.889,70,0,103.0,91,128.0,91,45,225,-1.7,-1.9,
21.0,Jabari Walker,21.0,PF,72,23,1700,0.46,0.522,0.295,0.5,0.754,0.546,0.336,0.273,97,96,81.0,91,96.0,94,138,69,-47.4,-39.7,
22.0,Robert Williams,26.0,C,6,0,119,0.654,0.654,,0.654,0.778,0.684,0.346,0.0,138,120,,120,99.0,118,142,0,5.6,6.2,
,Team Totals,,,82,82,19879,0.439,0.494,0.345,0.503,0.791,0.539,0.228,0.37,92,91,94.0,92,101.0,93,93,94,-647.7,-668.3,
