Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19880,3227,7356,0.439,939,2723,0.345,2288,4633,0.494,1329,1680,0.791,1036,2469,3505,1894,627,354,1249,1654,8722
Team/G,,242.4,39.4,89.7,0.439,11.5,33.2,0.345,27.9,56.5,0.494,16.2,20.5,0.791,12.6,30.1,42.7,23.1,7.6,4.3,15.2,20.2,106.4
Lg Rank,,2,29,10,29.0,28,20,30.0,26,6,30.0,20,23,9.0,2,30,22,30,12,27,29,26,29
Year/Year,,0.8%,-2.7%,5.1%,-0.035,-11.1%,-5.9%,-0.02,1.2%,12.8%,-0.057,-17.4%,-16.9%,-0.005,33.9%,-3.2%,5.4%,-4.4%,13.4%,-5.9%,5.4%,0.7%,-6.2%
Opponent,82.0,19880,3485,7104,0.491,957,2730,0.351,2528,4374,0.578,1535,1938,0.792,868,2726,3594,2225,729,528,1173,1467,9462
Opponent/G,,242.4,42.5,86.6,0.491,11.7,33.3,0.351,30.8,53.3,0.578,18.7,23.6,0.792,10.6,33.2,43.8,27.1,8.9,6.4,14.3,17.9,115.4
Lg Rank,,2,19,5,25.0,5,6,3.0,25,12,30.0,27,26,24.0,14,15,17,21,29,28,5,26,19
Year/Year,,0.8%,-1.1%,-1.0%,-0.0,-7.0%,0.5%,-0.028,1.4%,-1.9%,0.019,-1.3%,-2.0%,0.006,1.3%,1.5%,1.4%,0.5%,13.9%,50.0%,5.9%,-12.6%,-1.7%
