Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jerami Grant,29,54,54,1830,10.3,22.9,0.451,3.0,7.4,0.402,7.3,15.5,0.474,0.516,6.9,8.4,0.817,1.0,4.2,5.2,4.1,1.2,0.9,3.1,3.2,30.5,113,120,
2,Deandre Ayton,25,55,55,1784,11.8,20.7,0.57,0.0,0.3,0.1,11.8,20.5,0.576,0.571,1.8,2.2,0.823,4.9,12.0,16.9,2.5,1.5,1.2,2.7,3.0,25.5,115,114,
3,Scoot Henderson,19,62,32,1765,8.6,22.3,0.385,2.4,7.5,0.325,6.2,14.8,0.416,0.44,4.7,5.7,0.819,1.5,3.9,5.4,9.4,1.3,0.4,5.9,5.5,24.3,97,120,
4,Toumani Camara,23,70,49,1739,5.6,12.4,0.45,1.6,4.9,0.337,3.9,7.6,0.523,0.516,2.1,2.8,0.758,3.9,5.8,9.7,2.5,1.9,0.9,2.4,4.9,15.0,110,117,
5,Jabari Walker,21,72,23,1700,6.8,14.8,0.46,1.2,4.0,0.295,5.6,10.7,0.522,0.5,3.7,5.0,0.754,4.4,10.4,14.8,2.1,1.2,0.6,1.9,5.0,18.5,115,116,
6,Anfernee Simons,24,46,46,1582,11.2,26.1,0.43,4.9,12.6,0.385,6.4,13.5,0.472,0.523,5.1,5.6,0.916,0.7,4.5,5.2,8.0,0.7,0.2,3.9,3.1,32.4,113,121,
7,Matisse Thybulle,26,65,19,1487,4.2,10.5,0.397,2.7,7.7,0.346,1.5,2.9,0.535,0.524,0.7,1.0,0.759,1.0,3.5,4.5,3.0,3.8,1.6,1.3,3.1,11.8,111,114,
8,Kris Murray,23,62,29,1348,5.3,13.4,0.396,1.8,6.7,0.268,3.5,6.7,0.525,0.463,1.4,2.1,0.661,3.1,5.1,8.2,2.9,1.9,0.8,2.0,3.4,13.8,103,118,
9,Duop Reath,27,68,20,1214,9.4,20.3,0.461,3.6,10.0,0.359,5.8,10.3,0.559,0.549,2.8,3.8,0.742,3.8,6.4,10.2,2.7,1.3,1.5,2.1,6.5,25.1,116,117,
10,Malcolm Brogdon,31,39,25,1121,9.6,21.8,0.44,3.6,8.8,0.412,6.0,13.1,0.458,0.522,4.2,5.1,0.819,1.2,5.3,6.5,9.4,1.2,0.4,2.6,2.6,27.0,120,120,
11,Shaedon Sharpe,20,32,25,1059,8.2,20.2,0.406,2.8,8.4,0.333,5.4,11.8,0.457,0.475,4.6,5.5,0.824,2.0,5.5,7.5,4.4,1.3,0.6,3.4,4.1,23.8,105,119,
12,Dalano Banton,24,30,8,876,10.3,25.3,0.408,3.2,10.3,0.311,7.1,15.0,0.474,0.471,4.4,5.6,0.78,1.6,6.4,8.1,6.1,1.6,1.0,3.8,2.5,28.2,103,117,
13,Rayan Rupert,19,39,12,633,4.2,12.6,0.335,2.2,6.1,0.359,2.0,6.5,0.313,0.422,1.5,2.0,0.76,1.9,5.3,7.2,4.8,0.9,0.2,2.4,4.4,12.1,98,120,
14,Justin Minaya,24,34,1,381,2.9,9.6,0.297,1.6,6.4,0.245,1.3,3.2,0.4,0.378,0.6,1.2,0.556,3.9,3.4,7.3,2.7,1.2,1.3,1.2,4.5,7.9,100,120,
15,Skylar Mays,26,21,5,356,7.4,19.1,0.384,1.9,6.8,0.286,5.4,12.3,0.438,0.435,1.8,2.4,0.765,1.2,3.9,5.1,10.4,1.9,0.4,2.5,2.8,18.4,107,119,
16,Ashton Hagans,24,19,1,316,4.5,11.1,0.408,1.3,3.9,0.32,3.3,7.2,0.457,0.465,2.2,2.7,0.824,2.2,4.8,7.0,8.4,1.7,1.4,4.7,6.3,12.5,99,117,
17,Ibou Badji,21,22,1,226,3.1,4.8,0.636,0.0,0.0,,3.1,4.8,0.636,0.636,1.3,2.6,0.5,4.4,6.8,11.1,2.8,0.7,4.4,3.3,10.0,7.4,104,115,
18,Moses Brown,24,22,5,200,8.1,16.0,0.508,0.0,0.0,,8.1,16.0,0.508,0.508,2.2,7.7,0.29,9.1,12.1,21.2,1.7,1.2,1.7,2.7,6.7,18.5,103,114,
19,Robert Williams,26,6,0,119,7.1,10.8,0.654,0.0,0.0,,7.1,10.8,0.654,0.654,2.9,3.7,0.778,4.6,11.2,15.8,2.1,2.9,2.9,2.9,7.1,17.0,122,109,
20,Jamaree Bouyea,24,6,0,57,4.3,18.2,0.238,0.0,6.9,0.0,4.3,11.3,0.385,0.238,0.0,0.0,,1.7,6.9,8.7,6.9,0.0,0.0,6.9,2.6,8.7,55,122,
21,Ish Wainright,29,7,0,46,6.4,19.3,0.333,6.4,17.2,0.375,0.0,2.1,0.0,0.5,2.1,2.1,1.0,0.0,9.7,9.7,0.0,2.1,1.1,1.1,4.3,21.5,106,114,
22,Taze Moore,25,4,0,40,9.9,23.5,0.421,1.2,8.6,0.143,8.6,14.8,0.583,0.447,1.2,2.5,0.5,4.9,4.9,9.9,6.2,2.5,0.0,3.7,4.9,22.2,98,117,
