Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jerami Grant,29.0,54,54,1830,383,850,0.451,111,276,0.402,272,574,0.474,0.516,255,312,0.817,37,154,191,152,45,34,116,117,1132,0,
2.0,Deandre Ayton,25.0,55,55,1784,427,749,0.57,1,10,0.1,426,739,0.576,0.571,65,79,0.823,176,433,609,90,56,42,99,109,920,0,
3.0,Scoot Henderson,19.0,62,32,1765,307,797,0.385,87,268,0.325,220,529,0.416,0.44,167,204,0.819,53,141,194,336,48,13,212,195,868,0,
4.0,Toumani Camara,23.0,70,49,1739,197,438,0.45,58,172,0.337,139,266,0.523,0.516,75,99,0.758,139,204,343,87,66,33,84,174,527,0,
5.0,Jabari Walker,21.0,72,23,1700,234,509,0.46,41,139,0.295,193,370,0.522,0.5,129,171,0.754,151,357,508,71,42,22,66,173,638,0,
6.0,Anfernee Simons,24.0,46,46,1582,360,837,0.43,156,405,0.385,204,432,0.472,0.523,163,178,0.916,22,145,167,255,23,5,126,98,1039,0,
7.0,Matisse Thybulle,26.0,65,19,1487,126,317,0.397,80,231,0.346,46,86,0.535,0.524,22,29,0.759,30,106,136,90,113,49,40,93,354,0,
8.0,Kris Murray,23.0,62,29,1348,145,366,0.396,49,183,0.268,96,183,0.525,0.463,37,56,0.661,85,139,224,80,53,21,55,92,376,0,
9.0,Duop Reath,27.0,68,20,1214,230,499,0.461,88,245,0.359,142,254,0.559,0.549,69,93,0.742,93,157,250,67,33,38,52,161,617,0,
10.0,Malcolm Brogdon,31.0,39,25,1121,218,496,0.44,82,199,0.412,136,297,0.458,0.522,95,116,0.819,28,120,148,214,27,8,60,58,613,0,
11.0,Shaedon Sharpe,20.0,32,25,1059,176,434,0.406,60,180,0.333,116,254,0.457,0.475,98,119,0.824,42,118,160,94,28,12,72,88,510,0,
12.0,Dalano Banton,24.0,30,8,876,183,449,0.408,57,183,0.311,126,266,0.474,0.471,78,100,0.78,29,114,143,108,28,17,67,44,501,0,
13.0,Rayan Rupert,19.0,39,12,633,54,161,0.335,28,78,0.359,26,83,0.313,0.422,19,25,0.76,24,68,92,62,12,3,31,56,155,0,
14.0,Justin Minaya,24.0,34,1,381,22,74,0.297,12,49,0.245,10,25,0.4,0.378,5,9,0.556,30,26,56,21,9,10,9,35,61,0,
15.0,Skylar Mays,26.0,21,5,356,53,138,0.384,14,49,0.286,39,89,0.438,0.435,13,17,0.765,9,28,37,75,14,3,18,20,133,0,
16.0,Ashton Hagans,24.0,19,1,316,29,71,0.408,8,25,0.32,21,46,0.457,0.465,14,17,0.824,14,31,45,54,11,9,30,40,80,0,
17.0,Ibou Badji,21.0,22,1,226,14,22,0.636,0,0,,14,22,0.636,0.636,6,12,0.5,20,31,51,13,3,20,15,46,34,0,
18.0,Moses Brown,24.0,22,5,200,33,65,0.508,0,0,,33,65,0.508,0.508,9,31,0.29,37,49,86,7,5,7,11,27,75,0,
19.0,Robert Williams,26.0,6,0,119,17,26,0.654,0,0,,17,26,0.654,0.654,7,9,0.778,11,27,38,5,7,7,7,17,41,0,
20.0,Jamaree Bouyea,24.0,6,0,57,5,21,0.238,0,8,0.0,5,13,0.385,0.238,0,0,,2,8,10,8,0,0,8,3,10,0,
21.0,Ish Wainright,29.0,7,0,46,6,18,0.333,6,16,0.375,0,2,0.0,0.5,2,2,1.0,0,9,9,0,2,1,1,4,20,0,
22.0,Taze Moore,25.0,4,0,40,8,19,0.421,1,7,0.143,7,12,0.583,0.447,1,2,0.5,4,4,8,5,2,0,3,4,18,0,
,Team Totals,,82,82,19879,3227,7356,0.439,939,2723,0.345,2288,4633,0.494,0.503,1329,1680,0.791,1036,2469,3505,1894,627,354,1182,1654,8722,0,
