Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jerami Grant,29.0,PF,54,54,1830,0.451,13.2,0.675,0.214,0.255,0.096,0.109,0.325,0.474,0.599,0.406,0.415,0.441,0.402,0.445,0.973,0.028,18,0.333,0.467,0,0,
2.0,Deandre Ayton,25.0,C,55,55,1784,0.57,8.9,0.987,0.255,0.308,0.268,0.155,0.013,0.576,0.764,0.541,0.453,0.552,0.1,0.749,1.0,0.117,80,0.4,0.25,1,0,
3.0,Scoot Henderson,19.0,PG,62,32,1765,0.385,14.0,0.664,0.237,0.177,0.167,0.083,0.336,0.416,0.503,0.312,0.451,0.318,0.325,0.277,0.598,0.024,14,0.123,0.333,4,0,
4.0,Toumani Camara,23.0,PF,70,49,1739,0.45,11.6,0.607,0.352,0.224,0.023,0.009,0.393,0.523,0.643,0.367,0.3,0.25,0.337,0.504,1.0,0.068,24,0.448,0.351,0,0,
5.0,Jabari Walker,21.0,PF,72,23,1700,0.46,9.8,0.727,0.393,0.263,0.049,0.022,0.273,0.522,0.67,0.358,0.2,0.545,0.295,0.617,1.0,0.055,17,0.446,0.29,2,0,
6.0,Anfernee Simons,24.0,SG,46,46,1582,0.43,17.1,0.516,0.14,0.183,0.105,0.088,0.484,0.472,0.658,0.392,0.477,0.338,0.385,0.162,0.622,0.018,14,0.077,0.29,0,0,
7.0,Matisse Thybulle,26.0,SF,65,19,1487,0.397,19.3,0.271,0.132,0.12,0.013,0.006,0.729,0.535,0.643,0.421,0.75,0.0,0.346,0.63,1.0,0.025,8,0.385,0.382,1,0,
8.0,Kris Murray,23.0,SF,62,29,1348,0.396,14.1,0.5,0.287,0.18,0.03,0.003,0.5,0.525,0.657,0.333,0.455,0.0,0.268,0.5,0.98,0.06,21,0.475,0.299,1,0,
9.0,Duop Reath,27.0,C,68,20,1214,0.461,14.5,0.509,0.263,0.218,0.022,0.006,0.491,0.559,0.687,0.413,0.545,0.333,0.359,0.697,0.989,0.052,23,0.18,0.455,0,0,
10.0,Malcolm Brogdon,31.0,PG,39,25,1121,0.44,15.4,0.599,0.206,0.157,0.117,0.119,0.401,0.458,0.608,0.385,0.431,0.322,0.412,0.257,0.756,0.002,0,0.121,0.5,0,0,
11.0,Shaedon Sharpe,20.0,SG,32,25,1059,0.406,14.9,0.585,0.235,0.168,0.099,0.083,0.415,0.457,0.569,0.37,0.372,0.417,0.333,0.466,0.717,0.071,26,0.156,0.393,3,0,
12.0,Dalano Banton,24.0,PG,30,8,876,0.408,14.0,0.592,0.227,0.258,0.073,0.033,0.408,0.474,0.657,0.388,0.303,0.267,0.311,0.325,0.842,0.029,13,0.131,0.375,0,0,
13.0,Rayan Rupert,19.0,SG,39,12,633,0.335,15.2,0.516,0.143,0.273,0.093,0.006,0.484,0.313,0.478,0.295,0.133,0.0,0.359,0.538,0.857,0.012,2,0.346,0.37,0,0,
14.0,Justin Minaya,24.0,SF,34,1,381,0.297,17.5,0.338,0.243,0.081,0.014,0.0,0.662,0.4,0.556,0.0,0.0,,0.245,0.4,0.917,0.041,2,0.245,0.333,0,0,
15.0,Skylar Mays,26.0,PG,21,5,356,0.384,13.7,0.645,0.203,0.246,0.152,0.043,0.355,0.438,0.393,0.441,0.429,0.667,0.286,0.179,0.857,0.029,2,0.122,0.167,0,0,
16.0,Ashton Hagans,24.0,PG,19,1,316,0.408,11.8,0.648,0.254,0.338,0.056,0.0,0.352,0.457,0.778,0.25,0.25,,0.32,0.429,1.0,0.0,0,0.12,0.667,0,0,
17.0,Ibou Badji,21.0,C,22,1,226,0.636,4.2,1.0,0.591,0.227,0.136,0.045,0.0,0.636,0.769,0.2,0.667,1.0,,0.5,,0.409,7,,,0,0,
18.0,Moses Brown,24.0,C,22,5,200,0.508,3.3,1.0,0.492,0.462,0.031,0.015,0.0,0.508,0.656,0.4,0.0,0.0,,0.697,,0.262,15,,,0,0,
19.0,Robert Williams,26.0,C,6,0,119,0.654,5.8,1.0,0.5,0.269,0.038,0.192,0.0,0.654,0.769,0.429,1.0,0.6,,0.529,,0.269,5,,,0,0,
20.0,Jamaree Bouyea,24.0,PG,6,0,57,0.238,15.6,0.619,0.238,0.333,0.0,0.048,0.381,0.385,0.6,0.143,,1.0,0.0,0.4,,0.0,0,0.0,,1,0,
21.0,Ish Wainright,29.0,SF,7,0,46,0.333,23.8,0.111,0.0,0.056,0.056,0.0,0.889,0.0,,0.0,0.0,,0.375,,1.0,0.0,0,0.313,0.6,0,0,
22.0,Taze Moore,25.0,SG,4,0,40,0.421,11.9,0.632,0.368,0.211,0.0,0.053,0.368,0.583,1.0,0.0,,0.0,0.143,0.429,1.0,0.105,2,0.286,0.0,0,0,
