Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jae'Sean Tate,25,SF,70,58,2043,5.6,11.0,0.506,1.1,3.4,0.308,4.5,7.6,0.595,0.554,1.8,2.6,0.694,2.3,4.3,6.6,3.1,1.5,0.6,1.7,3.9,14.0,
2,Christian Wood,25,C,41,41,1326,8.9,17.4,0.514,2.1,5.6,0.374,6.8,11.8,0.581,0.574,3.4,5.4,0.631,2.1,8.7,10.7,1.9,0.9,1.3,2.2,2.4,23.3,
3,John Wall,30,PG,40,40,1288,8.2,20.3,0.404,2.2,7.0,0.317,6.0,13.3,0.449,0.458,4.4,5.9,0.749,0.5,3.1,3.6,7.7,1.2,0.9,3.9,1.3,23.0,
4,Sterling Brown,25,SG,51,14,1229,4.4,9.8,0.448,2.7,6.3,0.423,1.7,3.5,0.492,0.584,0.7,0.9,0.806,1.1,5.4,6.6,2.1,1.1,0.4,1.2,2.8,12.2,
5,KJ Martin,20,SF,45,8,1068,5.5,10.7,0.509,1.2,3.2,0.365,4.3,7.5,0.572,0.564,2.0,2.8,0.714,2.5,5.7,8.2,1.6,1.0,1.4,1.3,3.0,14.1,
6,P.J. Tucker,35,PF,32,32,959,1.8,4.9,0.366,1.0,3.2,0.314,0.8,1.7,0.467,0.469,0.7,0.9,0.783,1.2,4.3,5.6,1.7,1.1,0.7,1.2,3.4,5.3,
7,Danuel House Jr.,27,SF,36,23,932,4.2,10.5,0.404,2.1,6.0,0.346,2.2,4.5,0.483,0.504,1.6,2.4,0.651,0.7,4.4,5.1,2.7,0.8,0.6,1.4,2.6,12.2,
8,Kelly Olynyk,29,PF,27,24,840,7.5,13.8,0.545,2.1,5.4,0.392,5.4,8.4,0.643,0.621,4.9,5.8,0.844,1.8,7.9,9.8,4.8,1.7,0.7,3.0,3.6,22.0,
9,Kevin Porter Jr.,20,SG,26,23,835,6.7,15.8,0.425,2.2,6.9,0.311,4.6,8.9,0.515,0.493,3.0,4.1,0.734,0.9,3.4,4.3,7.1,0.8,0.3,3.9,2.6,18.6,
10,Eric Gordon,32,SG,27,13,789,7.3,16.7,0.433,3.1,9.6,0.329,4.1,7.2,0.573,0.527,4.3,5.2,0.825,0.4,2.3,2.6,3.2,0.6,0.6,2.3,2.0,21.9,
11,David Nwaba,28,SF,30,9,679,5.6,11.6,0.486,0.9,3.3,0.27,4.7,8.2,0.574,0.525,2.5,3.6,0.691,2.1,4.1,6.3,1.6,1.6,1.1,0.9,3.2,14.6,
12,Victor Oladipo,28,SG,20,20,669,8.3,20.5,0.407,2.6,8.2,0.32,5.7,12.3,0.465,0.471,3.5,4.5,0.783,0.4,4.7,5.1,5.3,1.3,0.5,2.7,2.4,22.8,
13,Ben McLemore,27,SG,32,4,537,5.4,15.0,0.357,3.7,11.1,0.331,1.7,3.9,0.431,0.48,1.5,2.1,0.719,0.7,3.7,4.4,1.9,1.3,0.2,1.9,3.4,16.0,
14,Armoni Brooks,22,SG,20,5,520,5.4,13.3,0.406,4.2,10.9,0.382,1.2,2.4,0.514,0.563,0.5,0.8,0.583,0.7,4.0,4.7,2.1,0.8,0.3,1.5,2.4,15.4,
