Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jae'Sean Tate,25,70,58,2043,7.3,14.5,0.506,1.4,4.5,0.308,5.9,10.0,0.595,0.554,2.4,3.4,0.694,3.1,5.6,8.7,4.1,2.0,0.8,2.3,5.1,18.4,114,115,
2,Christian Wood,25,41,41,1326,11.7,22.8,0.514,2.7,7.4,0.374,9.0,15.5,0.581,0.574,4.5,7.1,0.631,2.7,11.4,14.1,2.5,1.2,1.7,2.9,3.1,30.7,111,112,
3,John Wall,30,40,40,1288,10.8,26.7,0.404,2.9,9.1,0.317,7.9,17.5,0.449,0.458,5.8,7.8,0.749,0.6,4.1,4.7,10.1,1.5,1.1,5.2,1.7,30.2,99,116,
4,Sterling Brown,25,51,14,1229,5.8,12.9,0.448,3.5,8.3,0.423,2.3,4.6,0.492,0.584,1.0,1.2,0.806,1.5,7.2,8.6,2.8,1.5,0.5,1.6,3.7,16.0,114,116,
5,KJ Martin,20,45,8,1068,7.2,14.1,0.509,1.6,4.3,0.365,5.6,9.8,0.572,0.564,2.7,3.7,0.714,3.2,7.5,10.7,2.1,1.3,1.8,1.7,3.9,18.6,117,114,
6,P.J. Tucker,35,32,32,959,2.4,6.5,0.366,1.3,4.2,0.314,1.0,2.2,0.467,0.469,0.9,1.1,0.783,1.6,5.7,7.3,2.2,1.4,0.9,1.6,4.5,7.0,99,116,
7,Danuel House Jr.,27,36,23,932,5.6,13.8,0.404,2.7,7.9,0.346,2.8,5.9,0.483,0.504,2.1,3.2,0.651,0.9,5.8,6.7,3.5,1.0,0.8,1.8,3.4,16.0,104,117,
8,Kelly Olynyk,29,27,24,840,9.9,18.1,0.545,2.8,7.0,0.392,7.1,11.0,0.643,0.621,6.4,7.6,0.844,2.4,10.4,12.8,6.3,2.2,0.9,4.0,4.7,28.9,123,111,
9,Kevin Porter Jr.,20,26,23,835,8.8,20.8,0.425,2.8,9.1,0.311,6.0,11.7,0.515,0.493,3.9,5.3,0.734,1.1,4.5,5.6,9.3,1.1,0.5,5.2,3.5,24.4,101,118,
10,Eric Gordon,32,27,13,789,9.5,22.0,0.433,4.1,12.6,0.329,5.4,9.4,0.573,0.527,5.6,6.8,0.825,0.5,3.0,3.5,4.3,0.8,0.8,3.1,2.6,28.9,108,119,
11,David Nwaba,28,30,9,679,7.4,15.2,0.486,1.2,4.4,0.27,6.2,10.8,0.574,0.525,3.3,4.7,0.691,2.8,5.4,8.2,2.2,2.1,1.5,1.2,4.2,19.2,115,114,
12,Victor Oladipo,28,20,20,669,11.0,27.0,0.407,3.5,10.8,0.32,7.5,16.1,0.465,0.471,4.6,5.9,0.783,0.6,6.2,6.7,7.0,1.7,0.7,3.6,3.2,30.0,100,115,
13,Ben McLemore,27,32,4,537,7.1,19.7,0.357,4.8,14.6,0.331,2.2,5.1,0.431,0.48,2.0,2.8,0.719,1.0,4.8,5.8,2.5,1.8,0.3,2.5,4.5,21.0,95,116,
