unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Tyrese Maxey,43:09,13,21,.619,4,7,.571,4,5,.800,1,3,4,12,2,0,0,3,34,34.9,+2,True,,PHI,MEM,MEM,PHI,False,True,c8512ab5d875648bbeae87d588f74b6496f34f9c,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
VJ Edgecombe,40:50,10,21,.476,5,10,.500,0,0,,2,4,6,4,4,1,1,4,25,21.8,-1,True,,PHI,MEM,MEM,PHI,False,True,bfc35e460d820a3b77f85df94beb18d8439da492,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Paul George,39:04,6,17,.353,3,11,.273,2,2,1.000,0,3,3,3,0,0,3,5,17,5.5,+11,True,,PHI,MEM,MEM,PHI,False,True,a4c7d1cc2a7f4e82f2afc9adf8ce4bfae4ec197a,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Joel Embiid,38:06,11,28,.393,1,6,.167,11,12,.917,5,5,10,8,1,2,4,5,34,25.4,-5,True,,PHI,MEM,MEM,PHI,False,True,5c02595075e2bd65e2d0eec53bf2dda47e22211f,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Dominick Barlow,24:28,6,10,.600,0,0,,0,0,,3,2,5,0,2,0,0,2,12,11.3,-14,True,,PHI,MEM,MEM,PHI,False,True,fe84cf9b2fcf5542709e61acc0d8e61f56528971,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,PHI,MEM,MEM,PHI,False,True,a6c0115af0898dba1247f1d205583969478a1ecb,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Quentin Grimes,37:32,4,9,.444,2,6,.333,1,2,.500,0,3,3,3,3,0,0,0,11,11.9,+18,True,,PHI,MEM,MEM,PHI,False,True,aa056419aad71c0813ec8baea6238e3d09e73b74,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Adem Bona,25:36,0,0,,0,0,,4,6,.667,2,4,6,2,1,2,0,2,4,8.8,+3,True,,PHI,MEM,MEM,PHI,False,True,76d512ac2ff6f3b356b803de3b0c57aa5511f1d5,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Jared McCain,12:42,1,4,.250,0,1,.000,0,0,,1,3,4,1,0,0,0,1,2,1.5,+5,True,,PHI,MEM,MEM,PHI,False,True,72c615969f466a8a3c1623ea9dc5b34c8e308d6f,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Justin Edwards,3:34,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,-0.1,-4,True,,PHI,MEM,MEM,PHI,False,True,65bded344eb24f27f1dadb51e818eaf21022ab7c,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Andre Drummond,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,MEM,MEM,PHI,False,True,28cf09a0adc5c862e872d421a9b0b7820404ec1a,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,MEM,MEM,PHI,False,True,e494248c90a0b59096801e6e87d5e324099c71c0,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,MEM,MEM,PHI,False,True,3772dd0d8ffbbd4fb01321abf5f5644fcded0ec8,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Jabari Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,MEM,MEM,PHI,False,True,a8477b80afd882226ec87de0e2c8c0ded23f9fc7,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
Team Totals,265,51,111,.459,15,42,.357,22,27,.815,14,27,41,33,14,5,9,23,139,,,True,,PHI,MEM,MEM,PHI,False,True,467b24e85b673da88466bcf967f1692cc2c78d29,202512300MEM,"Philadelphia 76ers at Memphis Grizzlies Box Score, December 30, 2025",2026-01-20T14:39:13.912639,box-PHI-game-basic
