unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
VJ Edgecombe,42:12,13,26,.500,5,13,.385,3,6,.500,1,6,7,3,1,0,2,1,34,23.0,-2,True,,PHI,BOS,BOS,PHI,False,True,bfc35e460d820a3b77f85df94beb18d8439da492,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Tyrese Maxey,41:24,13,24,.542,7,9,.778,7,8,.875,0,2,2,6,2,1,1,5,40,32.5,+3,True,,PHI,BOS,BOS,PHI,False,True,c8512ab5d875648bbeae87d588f74b6496f34f9c,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Dominick Barlow,34:24,4,8,.500,0,3,.000,5,6,.833,5,3,8,5,0,1,2,3,13,14.0,+1,True,,PHI,BOS,BOS,PHI,False,True,fe84cf9b2fcf5542709e61acc0d8e61f56528971,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Kelly Oubre Jr.,33:33,2,6,.333,2,6,.333,4,4,1.000,0,4,4,1,0,1,2,1,10,6.8,-8,True,,PHI,BOS,BOS,PHI,False,True,d15031f677e6445aa74ba959bba1e46e958e676a,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Joel Embiid,20:18,1,9,.111,0,4,.000,2,2,1.000,1,5,6,2,0,1,0,2,4,1.6,-16,True,,PHI,BOS,BOS,PHI,False,True,5c02595075e2bd65e2d0eec53bf2dda47e22211f,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,PHI,BOS,BOS,PHI,False,True,a6c0115af0898dba1247f1d205583969478a1ecb,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Quentin Grimes,31:38,3,8,.375,2,5,.400,2,4,.500,0,5,5,5,0,0,5,3,10,3.6,+18,True,,PHI,BOS,BOS,PHI,False,True,aa056419aad71c0813ec8baea6238e3d09e73b74,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Jabari Walker,18:57,3,4,.750,0,1,.000,0,0,,2,2,4,0,0,0,0,3,6,5.2,+3,True,,PHI,BOS,BOS,PHI,False,True,a8477b80afd882226ec87de0e2c8c0ded23f9fc7,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Adem Bona,14:45,0,0,,0,0,,0,0,,1,2,3,1,0,0,2,3,0,-1.2,+4,True,,PHI,BOS,BOS,PHI,False,True,76d512ac2ff6f3b356b803de3b0c57aa5511f1d5,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Andre Drummond,2:43,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,+2,True,,PHI,BOS,BOS,PHI,False,True,28cf09a0adc5c862e872d421a9b0b7820404ec1a,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Justin Edwards,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,True,,PHI,BOS,BOS,PHI,False,True,65bded344eb24f27f1dadb51e818eaf21022ab7c,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Johni Broome,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,BOS,BOS,PHI,False,True,730991e3145b5f2176d31051310685783fe9f1ee,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,BOS,BOS,PHI,False,True,e494248c90a0b59096801e6e87d5e324099c71c0,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,PHI,BOS,BOS,PHI,False,True,3772dd0d8ffbbd4fb01321abf5f5644fcded0ec8,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
Team Totals,240,39,85,.459,16,41,.390,23,30,.767,10,30,40,23,3,4,14,23,117,,,True,,PHI,BOS,BOS,PHI,False,True,467b24e85b673da88466bcf967f1692cc2c78d29,202510220BOS,"Philadelphia 76ers at Boston Celtics Box Score, October 22, 2025",2026-01-20T13:40:45.311234,box-PHI-game-basic
