unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Evan Mobley,35:36,8,16,.500,0,3,.000,4,4,1.000,1,5,6,5,2,2,4,4,20,15.5,-1,True,,CLE,IND,IND,CLE,False,True,47b1a907da653c3e8fe09b56392dd691edd7fb84,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Jarrett Allen,33:39,8,13,.615,0,1,.000,3,6,.500,3,9,12,4,2,0,2,3,19,18.3,+3,True,,CLE,IND,IND,CLE,False,True,e4502d1fbe5f7e877ff3f3c2a56d0f425d148daf,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Darius Garland,32:58,14,23,.609,1,4,.250,0,0,,0,2,2,6,0,0,0,2,29,22.5,+1,True,,CLE,IND,IND,CLE,False,True,bf15840af3d9e60bb86324f9ba5dadff28f1f378,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Sam Merrill,31:26,6,12,.500,6,10,.600,1,2,.500,1,3,4,2,0,0,1,2,19,13.8,+5,True,,CLE,IND,IND,CLE,False,True,7dc38f95f22d6f98a0cc44152c5675db9762dcd3,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Dean Wade,8:25,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,1.3,-2,True,,CLE,IND,IND,CLE,False,True,8891275fca1f64cde661af605a680ea9c2858ac0,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,CLE,IND,IND,CLE,False,True,36be240f625b63a48e016e7c7997f9b15064833d,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Craig Porter Jr.,27:58,3,6,.500,1,2,.500,1,2,.500,2,7,9,9,2,3,4,4,8,12.9,+7,True,,CLE,IND,IND,CLE,False,True,e5dd9f15909d9afaaabc77dc4a68fb230ef47ed0,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Jaylon Tyson,27:29,1,2,.500,0,0,,1,2,.500,0,2,2,4,1,0,1,2,3,4.2,-5,True,,CLE,IND,IND,CLE,False,True,12a43eb1419aee82aae2669c3f819fd530cc7a3b,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
De'Andre Hunter,21:45,5,9,.556,0,1,.000,2,2,1.000,2,7,9,2,0,0,5,4,12,6.0,+2,True,,CLE,IND,IND,CLE,False,True,8bcbf8aaf1b56cb6b7b2c41df7cc4f78513522b4,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
Nae'Qwan Tomlin,20:44,3,5,.600,1,3,.333,0,0,,1,2,3,1,0,1,1,2,7,5.6,+10,True,,CLE,IND,IND,CLE,False,True,e61be8569549db8057e5d8272b03c31e06a55a1b,202601060IND,"Cleveland Cavaliers at Indiana Pacers Box Score, January 6, 2026",2026-01-20T14:45:13.166177,box-CLE-game-basic
