Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kentavious Caldwell-Pope,28.0,77,77,2329,361,829,0.435,159,408,0.39,202,421,0.48,0.531,137,154,0.89,41,220,261,145,83,26,97,139,1018,0,
2.0,Kyle Kuzma,26.0,66,66,2204,423,936,0.452,128,375,0.341,295,561,0.526,0.52,156,219,0.712,70,491,561,233,42,57,169,128,1130,1,
3.0,Deni Avdija,21.0,82,8,1984,250,579,0.432,82,259,0.317,168,320,0.525,0.503,103,136,0.757,52,373,425,167,59,44,87,190,685,0,
4.0,Corey Kispert,22.0,77,36,1801,234,514,0.455,112,320,0.35,122,194,0.629,0.564,54,62,0.871,53,156,209,85,35,22,50,93,634,0,
5.0,Daniel Gafford,23.0,72,53,1444,285,411,0.693,0,1,0.0,285,410,0.695,0.693,107,153,0.699,155,252,407,68,30,99,65,170,677,0,
6.0,Bradley Beal,28.0,40,40,1439,348,771,0.451,63,210,0.3,285,561,0.508,0.492,169,203,0.833,38,151,189,265,36,15,135,95,928,0,
7.0,Raul Neto,29.0,70,19,1372,204,441,0.463,35,120,0.292,169,321,0.526,0.502,83,108,0.769,13,121,134,217,55,3,79,104,526,0,
8.0,Spencer Dinwiddie,28.0,44,44,1330,185,492,0.376,70,226,0.31,115,266,0.432,0.447,116,143,0.811,36,171,207,256,27,7,73,107,556,1,
9.0,Montrezl Harrell,28.0,46,3,1117,247,383,0.645,4,15,0.267,243,368,0.66,0.65,149,205,0.727,96,213,309,96,18,31,50,88,647,0,6MOY-9
10.0,Rui Hachimura,23.0,42,13,943,187,381,0.491,55,123,0.447,132,258,0.512,0.563,46,66,0.697,25,135,160,48,23,9,33,53,475,0,
11.0,Aaron Holiday,25.0,41,14,663,100,214,0.467,23,67,0.343,77,147,0.524,0.521,28,35,0.8,9,58,67,78,24,9,39,60,251,0,
12.0,Ish Smith,33.0,28,0,615,112,245,0.457,15,42,0.357,97,203,0.478,0.488,3,5,0.6,14,69,83,146,27,13,42,44,242,0,
13.0,Dāvis Bertāns,29.0,34,0,501,60,171,0.351,46,144,0.319,14,27,0.519,0.485,28,30,0.933,6,55,61,16,11,6,14,55,194,0,
14.0,Kristaps Porziņģis,26.0,17,17,479,123,259,0.475,29,79,0.367,94,180,0.522,0.531,101,116,0.871,38,112,150,50,12,25,28,49,376,0,
15.0,Anthony Gill,29.0,44,0,463,62,109,0.569,14,26,0.538,48,83,0.578,0.633,42,52,0.808,33,52,85,27,5,11,18,58,180,0,
16.0,Thomas Bryant,24.0,27,9,439,77,148,0.52,12,42,0.286,65,106,0.613,0.561,35,40,0.875,26,82,108,23,6,21,19,43,201,0,
17.0,Tomáš Satoranský,30.0,22,10,416,40,84,0.476,6,22,0.273,34,62,0.548,0.512,21,25,0.84,9,52,61,108,15,4,23,38,107,0,
18.0,Isaiah Todd,20.0,12,0,74,7,26,0.269,4,16,0.25,3,10,0.3,0.346,2,6,0.333,3,9,12,4,4,2,4,4,20,0,
19.0,Cassius Winston,23.0,7,0,39,4,11,0.364,2,6,0.333,2,5,0.4,0.455,4,4,1.0,0,1,1,7,0,0,3,9,14,0,
20.0,Jordan Schakel,23.0,4,0,30,1,11,0.091,1,6,0.167,0,5,0.0,0.136,2,2,1.0,2,6,8,0,1,0,1,0,5,0,
21.0,Vernon Carey Jr.,20.0,3,0,27,4,7,0.571,0,0,,4,7,0.571,0.571,4,10,0.4,5,2,7,0,1,1,2,3,12,0,
22.0,Brad Wanamaker,32.0,1,1,27,2,5,0.4,0,0,,2,5,0.4,0.4,3,3,1.0,0,4,4,7,2,0,0,3,7,0,
23.0,Joel Ayayi,21.0,7,0,20,1,6,0.167,0,1,0.0,1,5,0.2,0.167,0,0,,1,2,3,4,0,0,0,0,2,0,
24.0,Craig Sword,28.0,3,0,19,3,4,0.75,0,1,0.0,3,3,1.0,0.75,0,0,,0,0,0,1,4,0,1,7,6,0,
25.0,Greg Monroe,31.0,2,0,18,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,7,3,10,1,1,1,2,2,8,0,
26.0,Alize Johnson,25.0,3,0,18,2,6,0.333,0,2,0.0,2,4,0.5,0.333,0,1,0.0,5,7,12,0,0,0,3,0,4,0,
27.0,Tremont Waters,24.0,1,0,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,1,0,0,2,2,0,
28.0,Jordan Goodwin,23.0,2,0,6,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,1,1,0,0,0,0,1,0,0,
29.0,Jaime Echenique,24.0,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,82,82,19828,3327,7056,0.472,860,2512,0.342,2467,4544,0.543,0.532,1393,1778,0.783,737,2798,3535,2052,522,406,1037,1545,8907,2,
