Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3327,7056,0.472,860,2512,0.342,2467,4544,0.543,1393,1778,0.783,737,2798,3535,2052,522,406,1077,1545,8907
Team/G,,241.8,40.6,86.0,0.472,10.5,30.6,0.342,30.1,55.4,0.543,17.0,21.7,0.783,9.0,34.1,43.1,25.0,6.4,5.0,13.1,18.8,108.6
Lg Rank,,7,15,26,5.0,30,29,26.0,6,8,9.0,15,15,12.0,28,14,23,12,30,8,8,9,22
Year/Year,,0.0%,-6.0%,-5.4%,-0.003,3.0%,5.6%,-0.009,-8.8%,-10.5%,0.01,-15.6%,-17.1%,0.014,-7.2%,-3.9%,-4.6%,-1.8%,-13.2%,20.0%,-8.8%,-12.8%,-6.9%
Opponent,82.0,19830,3384,7287,0.464,941,2607,0.361,2443,4680,0.522,1475,1828,0.807,840,2786,3626,1941,598,344,972,1634,9184
Opponent/G,,241.8,41.3,88.9,0.464,11.5,31.8,0.361,29.8,57.1,0.522,18.0,22.3,0.807,10.2,34.0,44.2,23.7,7.3,4.2,11.9,19.9,112.0
Lg Rank,,7,20,18,18.0,3,1,21.0,25,29,8.0,25,18,30.0,15,16,18,8,9,7,30,12,16
Year/Year,,0.0%,-4.2%,-3.0%,-0.006,-7.8%,-5.6%,-0.009,-2.8%,-1.4%,-0.007,-9.3%,-12.2%,0.026,-0.1%,-5.2%,-4.0%,-3.3%,-10.5%,-13.2%,-19.2%,-9.5%,-5.5%
