Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Kentavious Caldwell-Pope,28.0,SG,77,77,2329,0.435,18.0,0.508,0.105,0.116,0.112,0.174,0.492,0.48,0.678,0.365,0.43,0.465,0.39,0.614,0.899,0.011,6,0.336,0.46,0,0,
2.0,Kyle Kuzma,26.0,PF,66,66,2204,0.452,14.7,0.599,0.167,0.254,0.107,0.065,0.401,0.526,0.744,0.496,0.39,0.311,0.341,0.485,0.875,0.024,19,0.227,0.329,1,0,
3.0,Deni Avdija,21.0,SF,82,8,1984,0.432,14.3,0.553,0.219,0.261,0.04,0.031,0.447,0.525,0.63,0.464,0.435,0.389,0.317,0.583,0.927,0.021,6,0.247,0.266,1,0,
4.0,Corey Kispert,22.0,SF,77,36,1801,0.455,18.0,0.377,0.167,0.132,0.045,0.033,0.623,0.629,0.791,0.515,0.565,0.353,0.35,0.803,0.982,0.025,12,0.325,0.423,0,0,
5.0,Daniel Gafford,23.0,C,72,53,1444,0.693,2.9,0.998,0.655,0.304,0.022,0.012,0.002,0.695,0.836,0.448,0.333,0.0,0.0,0.737,,0.438,158,0.0,,0,0,
6.0,Bradley Beal,28.0,SG,40,40,1439,0.451,12.6,0.728,0.195,0.237,0.17,0.101,0.272,0.508,0.693,0.415,0.473,0.462,0.3,0.358,0.603,0.017,13,0.229,0.396,0,0,
7.0,Raul Neto,29.0,PG,70,19,1372,0.463,12.0,0.728,0.231,0.313,0.159,0.025,0.272,0.526,0.667,0.449,0.471,0.545,0.292,0.331,0.686,0.0,0,0.142,0.294,2,0,
8.0,Spencer Dinwiddie,28.0,PG,44,44,1330,0.376,15.8,0.541,0.15,0.222,0.087,0.059,0.459,0.432,0.568,0.376,0.372,0.345,0.31,0.148,0.5,0.006,1,0.142,0.313,1,0,
9.0,Montrezl Harrell,28.0,C,46,3,1117,0.645,5.3,0.961,0.509,0.295,0.086,0.037,0.039,0.66,0.785,0.531,0.455,0.357,0.267,0.63,1.0,0.269,100,0.133,0.5,2,0,6MOY-9
